acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
21.0,-245.0,-37.0,51.0,-12.0,-11.0,87.0,-995.0,-137.0
20.0,-243.0,-36.0,50.0,-13.0,-10.0,85.0,-998.0,-131.0
22.0,-243.0,-37.0,50.0,-13.0,-11.0,88.0,-999.0,-135.0
24.0,-245.0,-39.0,49.0,-13.0,-9.0,84.0,-995.0,-135.0
22.0,-245.0,-38.0,49.0,-11.0,-8.0,85.0,-995.0,-132.0
21.0,-241.0,-39.0,49.0,-12.0,-9.0,89.0,-1002.0,-131.0
25.0,-249.0,-38.0,49.0,-12.0,-7.0,87.0,-1006.0,-135.0
22.0,-246.0,-34.0,49.0,-9.0,-7.0,86.0,-1003.0,-138.0
25.0,-246.0,-38.0,48.0,-8.0,-7.0,90.0,-1005.0,-136.0
25.0,-246.0,-34.0,48.0,-6.0,-8.0,92.0,-1004.0,-133.0
25.0,-249.0,-36.0,49.0,-5.0,-7.0,95.0,-1001.0,-134.0
24.0,-245.0,-40.0,47.0,-4.0,-6.0,92.0,-993.0,-140.0
27.0,-244.0,-35.0,47.0,-3.0,-4.0,94.0,-997.0,-129.0
24.0,-245.0,-37.0,46.0,-1.0,-4.0,94.0,-996.0,-131.0
25.0,-246.0,-37.0,44.0,1.0,-1.0,97.0,-996.0,-129.0
25.0,-243.0,-35.0,43.0,3.0,-3.0,99.0,-991.0,-133.0
28.0,-248.0,-38.0,40.0,5.0,-4.0,99.0,-991.0,-132.0
27.0,-243.0,-38.0,37.0,7.0,-5.0,103.0,-987.0,-139.0
28.0,-243.0,-38.0,36.0,9.0,-6.0,104.0,-994.0,-139.0
29.0,-241.0,-36.0,34.0,11.0,-6.0,101.0,-985.0,-139.0
29.0,-241.0,-35.0,32.0,14.0,-8.0,105.0,-995.0,-137.0
31.0,-247.0,-39.0,31.0,18.0,-10.0,106.0,-991.0,-135.0
30.0,-244.0,-41.0,31.0,23.0,-13.0,107.0,-987.0,-140.0
31.0,-244.0,-38.0,29.0,27.0,-13.0,106.0,-993.0,-140.0
29.0,-245.0,-35.0,28.0,31.0,-13.0,112.0,-989.0,-132.0
26.0,-243.0,-37.0,25.0,37.0,-14.0,111.0,-992.0,-135.0
