acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
-18.0,-261.0,46.0,-13.0,85.0,-7.0,-33.0,-1035.0,142.0
-17.0,-262.0,44.0,-16.0,86.0,-9.0,-37.0,-1032.0,145.0
-15.0,-264.0,44.0,-17.0,87.0,-10.0,-34.0,-1034.0,144.0
-15.0,-263.0,42.0,-19.0,88.0,-10.0,-38.0,-1038.0,145.0
-15.0,-263.0,45.0,-19.0,89.0,-10.0,-37.0,-1030.0,147.0
-17.0,-261.0,39.0,-18.0,89.0,-9.0,-38.0,-1032.0,149.0
-18.0,-259.0,46.0,-18.0,86.0,-9.0,-38.0,-1033.0,147.0
-17.0,-260.0,42.0,-21.0,85.0,-9.0,-38.0,-1031.0,149.0
-16.0,-258.0,45.0,-21.0,83.0,-8.0,-36.0,-1030.0,146.0
-15.0,-262.0,46.0,-23.0,84.0,-9.0,-36.0,-1032.0,144.0
-17.0,-263.0,42.0,-23.0,84.0,-9.0,-38.0,-1039.0,146.0
-16.0,-264.0,42.0,-24.0,84.0,-9.0,-37.0,-1034.0,149.0
-16.0,-268.0,42.0,-22.0,82.0,-9.0,-43.0,-1035.0,140.0
-18.0,-262.0,41.0,-21.0,81.0,-8.0,-40.0,-1044.0,147.0
-15.0,-261.0,44.0,-18.0,81.0,-9.0,-40.0,-1039.0,147.0
-20.0,-263.0,38.0,-17.0,80.0,-7.0,-39.0,-1035.0,143.0
-16.0,-259.0,47.0,-15.0,81.0,-7.0,-46.0,-1044.0,146.0
-15.0,-265.0,43.0,-15.0,82.0,-6.0,-46.0,-1035.0,153.0
-12.0,-265.0,49.0,-13.0,81.0,-7.0,-40.0,-1036.0,150.0
-17.0,-263.0,48.0,-11.0,80.0,-6.0,-42.0,-1034.0,148.0
-13.0,-258.0,44.0,-8.0,78.0,-6.0,-37.0,-1029.0,150.0
-19.0,-260.0,45.0,-4.0,75.0,-6.0,-39.0,-1032.0,150.0
-18.0,-261.0,44.0,-2.0,74.0,-6.0,-40.0,-1023.0,148.0
-12.0,-263.0,46.0,-3.0,74.0,-6.0,-39.0,-1034.0,149.0
-22.0,-259.0,52.0,-5.0,72.0,-5.0,-37.0,-1026.0,152.0
-19.0,-259.0,46.0,-6.0,72.0,-6.0,-39.0,-1026.0,152.0
-15.0,-259.0,47.0,-7.0,72.0,-7.0,-37.0,-1032.0,154.0
-13.0,-263.0,46.0,-9.0,74.0,-6.0,-33.0,-1029.0,149.0
-14.0,-257.0,44.0,-8.0,74.0,-6.0,-36.0,-1026.0,154.0
-15.0,-260.0,46.0,-6.0,75.0,-4.0,-37.0,-1033.0,156.0
-12.0,-261.0,40.0,-5.0,75.0,-4.0,-37.0,-1029.0,153.0
-4.0,-241.0,43.0,-4.0,75.0,-4.0,-37.0,-1026.0,152.0
-27.0,-259.0,59.0,-6.0,75.0,-3.0,-40.0,-1034.0,154.0
-18.0,-255.0,41.0,-8.0,76.0,-5.0,-40.0,-1030.0,147.0
-29.0,-249.0,44.0,-12.0,73.0,-5.0,-42.0,-1032.0,153.0
-10.0,-266.0,39.0,-15.0,72.0,-5.0,-38.0,-1028.0,152.0
-10.0,-256.0,51.0,-17.0,74.0,-5.0,-48.0,-1031.0,154.0
-15.0,-266.0,27.0,-18.0,74.0,-4.0,-42.0,-1030.0,156.0
-30.0,-256.0,60.0,-20.0,75.0,-5.0,-43.0,-1031.0,152.0
-14.0,-261.0,45.0,-20.0,77.0,-5.0,-40.0,-1030.0,150.0
-16.0,-262.0,40.0,-22.0,77.0,-6.0,-37.0,-1026.0,151.0
-17.0,-262.0,45.0,-22.0,79.0,-7.0,-44.0,-1027.0,150.0
-17.0,-259.0,48.0,-22.0,79.0,-8.0,-37.0,-1037.0,151.0
-16.0,-262.0,43.0,-23.0,80.0,-7.0,-36.0,-1034.0,151.0
-18.0,-261.0,48.0,-22.0,80.0,-9.0,-41.0,-1037.0,149.0
-9.0,-263.0,39.0,-21.0,81.0,-9.0,-37.0,-1032.0,152.0
-12.0,-264.0,37.0,-20.0,81.0,-9.0,-30.0,-1035.0,150.0
-18.0,-259.0,49.0,-22.0,79.0,-8.0,-36.0,-1036.0,150.0
-17.0,-267.0,48.0,-21.0,80.0,-7.0,-34.0,-1033.0,150.0
-21.0,-271.0,46.0,-20.0,79.0,-7.0,-32.0,-1040.0,148.0
-9.0,-271.0,53.0,-20.0,79.0,-8.0,-33.0,-1038.0,145.0
-18.0,-264.0,41.0,-20.0,80.0,-5.0,-34.0,-1050.0,144.0
-21.0,-263.0,35.0,-19.0,79.0,-5.0,-36.0,-1053.0,150.0
-11.0,-261.0,50.0,-19.0,81.0,-5.0,-38.0,-1046.0,146.0
-15.0,-272.0,31.0,-19.0,80.0,-5.0,-37.0,-1047.0,148.0
-30.0,-267.0,51.0,-17.0,79.0,-4.0,-36.0,-1044.0,149.0
-18.0,-263.0,42.0,-17.0,79.0,-4.0,-38.0,-1047.0,147.0
-18.0,-262.0,45.0,-15.0,79.0,-4.0,-39.0,-1044.0,147.0
-16.0,-263.0,45.0,-14.0,79.0,-4.0,-38.0,-1036.0,144.0
-14.0,-265.0,41.0,-12.0,77.0,-3.0,-38.0,-1032.0,148.0
-20.0,-261.0,36.0,-11.0,77.0,-4.0,-40.0,-1031.0,147.0
-18.0,-266.0,45.0,-10.0,78.0,-4.0,-36.0,-1030.0,147.0
-8.0,-250.0,37.0,-9.0,77.0,-4.0,-37.0,-1031.0,146.0
-12.0,-252.0,44.0,-8.0,77.0,-3.0,-36.0,-1032.0,146.0
-19.0,-274.0,41.0,-8.0,77.0,-3.0,-36.0,-1028.0,149.0
-16.0,-269.0,46.0,-9.0,77.0,-3.0,-37.0,-1033.0,147.0
-8.0,-259.0,44.0,-9.0,78.0,-3.0,-38.0,-1035.0,149.0
-15.0,-265.0,38.0,-7.0,76.0,-2.0,-36.0,-1030.0,148.0
-15.0,-260.0,49.0,-7.0,76.0,-2.0,-37.0,-1028.0,146.0
-13.0,-260.0,50.0,-7.0,77.0,-3.0,-37.0,-1024.0,145.0
-21.0,-264.0,38.0,-6.0,75.0,-2.0,-36.0,-1036.0,144.0
-15.0,-260.0,44.0,-5.0,75.0,-1.0,-39.0,-1027.0,146.0
-16.0,-259.0,43.0,-6.0,74.0,-2.0,-39.0,-1033.0,148.0
-16.0,-259.0,43.0,-8.0,73.0,-2.0,-36.0,-1027.0,147.0
-15.0,-259.0,44.0,-10.0,74.0,-3.0,-32.0,-1026.0,149.0
