acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
-16.0,-249.0,-42.0,-1.0,41.0,-1.0,-24.0,-973.0,-199.0
-10.0,-253.0,-42.0,-1.0,41.0,-1.0,-24.0,-975.0,-200.0
-13.0,-252.0,-42.0,1.0,42.0,-1.0,-28.0,-977.0,-201.0
-15.0,-253.0,-41.0,3.0,43.0,-3.0,-27.0,-975.0,-190.0
-14.0,-251.0,-39.0,6.0,41.0,-5.0,-27.0,-973.0,-194.0
-13.0,-250.0,-39.0,7.0,41.0,-5.0,-28.0,-978.0,-193.0
-11.0,-253.0,-42.0,4.0,41.0,-5.0,-28.0,-978.0,-195.0
-13.0,-252.0,-38.0,1.0,42.0,-6.0,-25.0,-978.0,-195.0
-16.0,-252.0,-39.0,-3.0,44.0,-4.0,-25.0,-977.0,-194.0
-15.0,-254.0,-39.0,-7.0,47.0,-3.0,-23.0,-982.0,-195.0
-14.0,-254.0,-37.0,-9.0,49.0,-3.0,-26.0,-981.0,-186.0
-13.0,-256.0,-40.0,-11.0,53.0,-1.0,-30.0,-986.0,-190.0
-15.0,-255.0,-39.0,-11.0,53.0,0.0,-24.0,-981.0,-192.0
-12.0,-253.0,-39.0,-11.0,54.0,0.0,-20.0,-984.0,-191.0
-12.0,-251.0,-38.0,-13.0,55.0,2.0,-18.0,-982.0,-191.0
-17.0,-251.0,-39.0,-16.0,55.0,4.0,-23.0,-982.0,-192.0
-10.0,-252.0,-35.0,-18.0,53.0,4.0,-16.0,-973.0,-198.0
-13.0,-253.0,-41.0,-21.0,52.0,6.0,-25.0,-976.0,-194.0
-13.0,-251.0,-37.0,-25.0,51.0,5.0,-21.0,-980.0,-192.0
-16.0,-250.0,-41.0,-27.0,51.0,6.0,-26.0,-976.0,-194.0
-11.0,-254.0,-38.0,-30.0,52.0,6.0,-18.0,-974.0,-195.0
-15.0,-251.0,-37.0,-33.0,54.0,7.0,-24.0,-976.0,-192.0
-14.0,-250.0,-36.0,-35.0,57.0,7.0,-22.0,-972.0,-184.0
-15.0,-255.0,-39.0,-36.0,58.0,9.0,-24.0,-980.0,-189.0
-13.0,-254.0,-40.0,-34.0,60.0,9.0,-23.0,-979.0,-186.0
-14.0,-254.0,-40.0,-34.0,63.0,9.0,-26.0,-983.0,-189.0
-8.0,-253.0,-44.0,-35.0,65.0,10.0,-25.0,-980.0,-189.0
-14.0,-252.0,-37.0,-35.0,66.0,11.0,-26.0,-980.0,-192.0
-16.0,-254.0,-38.0,-37.0,66.0,12.0,-25.0,-983.0,-188.0
-14.0,-254.0,-39.0,-41.0,68.0,12.0,-27.0,-981.0,-192.0
-13.0,-253.0,-40.0,-45.0,66.0,12.0,-29.0,-985.0,-194.0
-13.0,-254.0,-36.0,-48.0,63.0,10.0,-27.0,-974.0,-199.0
-15.0,-252.0,-38.0,-52.0,60.0,9.0,-22.0,-973.0,-202.0
-12.0,-251.0,-40.0,-54.0,56.0,9.0,-23.0,-968.0,-199.0
-11.0,-253.0,-39.0,-55.0,53.0,9.0,-29.0,-973.0,-195.0
-14.0,-250.0,-42.0,-53.0,52.0,7.0,-27.0,-971.0,-197.0
-14.0,-252.0,-42.0,-49.0,51.0,7.0,-29.0,-976.0,-201.0
-12.0,-252.0,-40.0,-46.0,52.0,7.0,-28.0,-973.0,-201.0
-10.0,-254.0,-44.0,-42.0,55.0,8.0,-28.0,-978.0,-202.0
