acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
62.0,-254.0,-39.0,-205.0,-791.0,70.0,162.0,-973.0,10.0
65.0,-256.0,-38.0,-203.0,-794.0,72.0,168.0,-980.0,5.0
66.0,-257.0,-40.0,-201.0,-797.0,78.0,172.0,-986.0,7.0
65.0,-260.0,-37.0,-199.0,-801.0,81.0,175.0,-982.0,0.0
64.0,-256.0,-41.0,-198.0,-805.0,85.0,179.0,-984.0,2.0
63.0,-260.0,-39.0,-196.0,-810.0,90.0,172.0,-989.0,-2.0
65.0,-260.0,-44.0,-192.0,-815.0,95.0,179.0,-994.0,-11.0
65.0,-261.0,-43.0,-186.0,-821.0,96.0,174.0,-998.0,-14.0
63.0,-263.0,-48.0,-180.0,-827.0,102.0,171.0,-1000.0,-19.0
65.0,-262.0,-48.0,-172.0,-831.0,105.0,169.0,-1005.0,-27.0
64.0,-266.0,-51.0,-163.0,-834.0,109.0,167.0,-1006.0,-37.0
63.0,-260.0,-56.0,-153.0,-835.0,114.0,163.0,-1012.0,-45.0
63.0,-268.0,-53.0,-147.0,-832.0,118.0,170.0,-1013.0,-51.0
64.0,-266.0,-54.0,-137.0,-827.0,123.0,167.0,-1010.0,-53.0
62.0,-265.0,-54.0,-129.0,-823.0,125.0,166.0,-1013.0,-53.0
63.0,-265.0,-52.0,-119.0,-817.0,128.0,172.0,-1016.0,-50.0
65.0,-263.0,-59.0,-109.0,-812.0,132.0,178.0,-1010.0,-45.0
65.0,-265.0,-57.0,-99.0,-804.0,135.0,182.0,-1015.0,-51.0
68.0,-263.0,-54.0,-88.0,-794.0,137.0,183.0,-1010.0,-56.0
69.0,-265.0,-58.0,-81.0,-783.0,139.0,187.0,-1013.0,-56.0
68.0,-262.0,-54.0,-77.0,-775.0,140.0,193.0,-1003.0,-59.0
72.0,-266.0,-55.0,-77.0,-769.0,141.0,194.0,-1003.0,-64.0
73.0,-261.0,-56.0,-79.0,-767.0,143.0,195.0,-1001.0,-64.0
71.0,-261.0,-57.0,-83.0,-768.0,142.0,197.0,-998.0,-62.0
68.0,-259.0,-52.0,-92.0,-769.0,141.0,195.0,-996.0,-60.0
68.0,-259.0,-59.0,-100.0,-774.0,139.0,189.0,-994.0,-60.0
69.0,-265.0,-54.0,-110.0,-776.0,134.0,183.0,-996.0,-64.0
66.0,-257.0,-58.0,-119.0,-778.0,129.0,182.0,-992.0,-63.0
66.0,-262.0,-56.0,-126.0,-778.0,125.0,176.0,-1002.0,-62.0
66.0,-262.0,-54.0,-132.0,-781.0,121.0,171.0,-999.0,-58.0
63.0,-262.0,-55.0,-135.0,-784.0,115.0,170.0,-1003.0,-56.0
64.0,-265.0,-54.0,-133.0,-790.0,108.0,159.0,-1007.0,-52.0
63.0,-264.0,-56.0,-127.0,-800.0,103.0,155.0,-1007.0,-54.0
62.0,-263.0,-50.0,-119.0,-810.0,100.0,151.0,-1009.0,-51.0
57.0,-266.0,-54.0,-107.0,-817.0,94.0,146.0,-1015.0,-52.0
60.0,-264.0,-53.0,-93.0,-827.0,88.0,146.0,-1016.0,-52.0
60.0,-268.0,-56.0,-77.0,-833.0,84.0,154.0,-1022.0,-48.0
62.0,-267.0,-55.0,-59.0,-837.0,78.0,153.0,-1021.0,-49.0
63.0,-272.0,-52.0,-40.0,-842.0,73.0,159.0,-1023.0,-48.0
64.0,-270.0,-57.0,-19.0,-846.0,69.0,168.0,-1024.0,-47.0
64.0,-271.0,-53.0,4.0,-851.0,64.0,162.0,-1034.0,-48.0
64.0,-269.0,-51.0,26.0,-854.0,62.0,172.0,-1034.0,-42.0
65.0,-270.0,-53.0,47.0,-858.0,61.0,179.0,-1035.0,-39.0
70.0,-272.0,-54.0,69.0,-862.0,61.0,184.0,-1033.0,-38.0
69.0,-273.0,-50.0,92.0,-865.0,63.0,194.0,-1033.0,-26.0
72.0,-272.0,-46.0,119.0,-868.0,64.0,198.0,-1033.0,-18.0
73.0,-269.0,-44.0,145.0,-872.0,65.0,207.0,-1025.0,-16.0
71.0,-264.0,-43.0,165.0,-877.0,66.0,208.0,-1014.0,-6.0
75.0,-266.0,-40.0,190.0,-884.0,69.0,209.0,-1012.0,-1.0
73.0,-261.0,-40.0,212.0,-888.0,70.0,212.0,-1000.0,-1.0
71.0,-258.0,-41.0,224.0,-891.0,70.0,216.0,-995.0,-1.0
73.0,-257.0,-38.0,229.0,-892.0,73.0,210.0,-986.0,-6.0
72.0,-256.0,-45.0,221.0,-893.0,74.0,208.0,-982.0,-15.0
73.0,-254.0,-50.0,201.0,-890.0,74.0,200.0,-969.0,-28.0
72.0,-251.0,-48.0,168.0,-885.0,77.0,194.0,-969.0,-44.0
70.0,-257.0,-59.0,122.0,-878.0,77.0,182.0,-971.0,-61.0
65.0,-253.0,-62.0,70.0,-871.0,79.0,176.0,-965.0,-83.0
