acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
37.0,-262.0,-54.0,-66.0,-4.0,-8.0,56.0,-998.0,-65.0
37.0,-259.0,-55.0,-61.0,-3.0,-7.0,56.0,-1000.0,-64.0
34.0,-260.0,-56.0,-55.0,-3.0,-7.0,58.0,-992.0,-62.0
36.0,-260.0,-61.0,-52.0,-4.0,-7.0,55.0,-993.0,-61.0
35.0,-258.0,-57.0,-50.0,-5.0,-7.0,54.0,-994.0,-64.0
36.0,-258.0,-52.0,-51.0,-7.0,-8.0,61.0,-995.0,-61.0
38.0,-262.0,-57.0,-53.0,-9.0,-8.0,57.0,-993.0,-64.0
35.0,-258.0,-56.0,-57.0,-9.0,-8.0,58.0,-992.0,-61.0
37.0,-258.0,-55.0,-61.0,-8.0,-9.0,58.0,-989.0,-61.0
38.0,-261.0,-55.0,-61.0,-6.0,-9.0,60.0,-992.0,-61.0
39.0,-262.0,-56.0,-62.0,-5.0,-9.0,63.0,-990.0,-56.0
37.0,-257.0,-52.0,-63.0,-3.0,-9.0,65.0,-992.0,-63.0
37.0,-257.0,-57.0,-61.0,-1.0,-9.0,57.0,-986.0,-62.0
36.0,-260.0,-56.0,-60.0,2.0,-9.0,60.0,-990.0,-61.0
40.0,-263.0,-55.0,-58.0,1.0,-8.0,66.0,-992.0,-63.0
36.0,-258.0,-56.0,-58.0,2.0,-9.0,63.0,-992.0,-60.0
39.0,-259.0,-57.0,-60.0,2.0,-7.0,69.0,-986.0,-65.0
40.0,-259.0,-57.0,-64.0,0.0,-7.0,65.0,-991.0,-67.0
36.0,-258.0,-60.0,-68.0,-2.0,-6.0,67.0,-988.0,-69.0
40.0,-262.0,-55.0,-71.0,-3.0,-5.0,66.0,-988.0,-65.0
40.0,-261.0,-61.0,-76.0,-3.0,-6.0,70.0,-993.0,-70.0
43.0,-262.0,-59.0,-82.0,-4.0,-5.0,67.0,-999.0,-72.0
40.0,-263.0,-61.0,-84.0,-5.0,-5.0,70.0,-1001.0,-73.0
38.0,-262.0,-54.0,-87.0,-6.0,-3.0,68.0,-1005.0,-70.0
37.0,-262.0,-56.0,-91.0,-7.0,-4.0,71.0,-1011.0,-73.0
38.0,-265.0,-59.0,-88.0,-9.0,-5.0,68.0,-1006.0,-74.0
36.0,-263.0,-56.0,-85.0,-8.0,-6.0,63.0,-1012.0,-73.0
38.0,-266.0,-59.0,-79.0,-8.0,-7.0,62.0,-1009.0,-76.0
37.0,-265.0,-56.0,-73.0,-8.0,-8.0,59.0,-1011.0,-72.0
37.0,-262.0,-58.0,-65.0,-7.0,-8.0,62.0,-1013.0,-70.0
37.0,-265.0,-62.0,-58.0,-6.0,-8.0,61.0,-1006.0,-69.0
38.0,-263.0,-55.0,-50.0,-5.0,-10.0,60.0,-1005.0,-71.0
35.0,-261.0,-57.0,-40.0,-5.0,-13.0,60.0,-1002.0,-74.0
34.0,-262.0,-57.0,-34.0,-6.0,-12.0,59.0,-1003.0,-71.0
39.0,-263.0,-59.0,-29.0,-5.0,-12.0,62.0,-994.0,-66.0
34.0,-258.0,-58.0,-27.0,-3.0,-12.0,63.0,-992.0,-67.0
38.0,-258.0,-57.0,-25.0,-2.0,-11.0,59.0,-988.0,-65.0
36.0,-252.0,-53.0,-27.0,-2.0,-11.0,64.0,-987.0,-72.0
37.0,-257.0,-60.0,-28.0,-1.0,-12.0,63.0,-988.0,-73.0
