acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
-5.0,-233.0,-17.0,127.0,139.0,5.0,78.0,-899.0,51.0
-9.0,-240.0,-33.0,139.0,146.0,-7.0,-34.0,-925.0,8.0
-20.0,-240.0,-34.0,145.0,144.0,-17.0,-89.0,-927.0,-4.0
-2.0,-246.0,-34.0,124.0,150.0,-19.0,3.0,-955.0,-11.0
-22.0,-246.0,-34.0,82.0,158.0,-25.0,-87.0,-941.0,16.0
-17.0,-244.0,-43.0,71.0,147.0,-23.0,-58.0,-950.0,-17.0
-11.0,-241.0,-35.0,39.0,150.0,-37.0,-20.0,-932.0,0.0
-18.0,-248.0,-40.0,10.0,146.0,-44.0,-74.0,-959.0,-22.0
-16.0,-247.0,-38.0,-25.0,131.0,-26.0,-67.0,-972.0,-24.0
-8.0,-246.0,-36.0,-44.0,125.0,-42.0,-33.0,-949.0,-5.0
-2.0,-236.0,-32.0,-49.0,114.0,-62.0,28.0,-917.0,4.0
-17.0,-251.0,-45.0,-62.0,88.0,-60.0,-47.0,-966.0,-35.0
-17.0,-254.0,-47.0,-77.0,63.0,-62.0,-76.0,-990.0,-54.0
-4.0,-257.0,-39.0,-106.0,48.0,-48.0,-13.0,-1007.0,-29.0
-5.0,-262.0,-47.0,-137.0,31.0,-27.0,-31.0,-1006.0,-26.0
-8.0,-252.0,-51.0,-129.0,12.0,-38.0,-34.0,-971.0,-64.0
15.0,-244.0,-52.0,-121.0,-1.0,-62.0,41.0,-938.0,-70.0
-8.0,-248.0,-55.0,-137.0,-17.0,-65.0,-22.0,-963.0,-72.0
-11.0,-263.0,-59.0,-163.0,-37.0,-32.0,-57.0,-1018.0,-110.0
-6.0,-261.0,-55.0,-198.0,-32.0,-5.0,-36.0,-1015.0,-74.0
0.0,-251.0,-44.0,-205.0,-9.0,-10.0,-11.0,-967.0,-43.0
12.0,-238.0,-39.0,-199.0,18.0,-8.0,29.0,-927.0,-25.0
27.0,-235.0,-28.0,-193.0,49.0,-3.0,105.0,-906.0,-2.0
51.0,-233.0,-26.0,-190.0,77.0,-1.0,179.0,-904.0,20.0
9.0,-233.0,-21.0,-177.0,104.0,-18.0,68.0,-897.0,53.0
26.0,-245.0,-35.0,-161.0,110.0,21.0,100.0,-951.0,5.0
47.0,-245.0,-28.0,-175.0,132.0,31.0,156.0,-950.0,23.0
37.0,-239.0,-21.0,-185.0,144.0,7.0,162.0,-924.0,43.0
30.0,-239.0,-28.0,-178.0,129.0,15.0,158.0,-943.0,19.0
20.0,-251.0,-31.0,-179.0,114.0,23.0,101.0,-970.0,2.0
12.0,-252.0,-36.0,-193.0,95.0,33.0,86.0,-986.0,-4.0
8.0,-252.0,-36.0,-205.0,80.0,34.0,29.0,-988.0,-10.0
-4.0,-261.0,-43.0,-210.0,66.0,33.0,-12.0,-1000.0,-17.0
-15.0,-259.0,-40.0,-210.0,58.0,31.0,-47.0,-1002.0,-24.0
-22.0,-260.0,-42.0,-205.0,60.0,29.0,-89.0,-998.0,-31.0
-24.0,-255.0,-41.0,-199.0,70.0,29.0,-111.0,-999.0,-34.0
-30.0,-254.0,-44.0,-194.0,88.0,28.0,-125.0,-987.0,-28.0
-35.0,-253.0,-42.0,-192.0,112.0,27.0,-144.0,-986.0,-25.0
-37.0,-250.0,-41.0,-192.0,135.0,27.0,-150.0,-982.0,-24.0
-28.0,-257.0,-42.0,-189.0,165.0,31.0,-122.0,-992.0,-20.0
-20.0,-259.0,-41.0,-187.0,195.0,26.0,-93.0,-1003.0,-9.0
-17.0,-261.0,-39.0,-187.0,218.0,18.0,-79.0,-1010.0,-9.0
-16.0,-262.0,-33.0,-187.0,232.0,10.0,-57.0,-1020.0,-5.0
-12.0,-263.0,-35.0,-184.0,238.0,0.0,-37.0,-1019.0,0.0
-6.0,-263.0,-36.0,-181.0,240.0,-10.0,-22.0,-1021.0,0.0
-2.0,-261.0,-40.0,-183.0,236.0,-18.0,-7.0,-1003.0,-6.0
