acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
19.0,-260.0,-55.0,-31.0,4.0,3.0,-25.0,-985.0,-48.0
17.0,-261.0,-55.0,-38.0,2.0,0.0,-18.0,-994.0,-49.0
17.0,-258.0,-52.0,-42.0,0.0,2.0,-26.0,-995.0,-50.0
17.0,-258.0,-57.0,-46.0,0.0,1.0,-21.0,-994.0,-51.0
11.0,-257.0,-56.0,-47.0,2.0,2.0,-25.0,-989.0,-52.0
15.0,-261.0,-57.0,-52.0,5.0,4.0,-19.0,-994.0,-49.0
17.0,-260.0,-54.0,-56.0,10.0,6.0,-20.0,-998.0,-50.0
13.0,-261.0,-52.0,-58.0,12.0,7.0,-16.0,-1007.0,-45.0
17.0,-264.0,-53.0,-58.0,14.0,6.0,-15.0,-1003.0,-48.0
21.0,-265.0,-53.0,-51.0,15.0,4.0,-17.0,-1005.0,-47.0
17.0,-264.0,-55.0,-47.0,14.0,3.0,-17.0,-1007.0,-45.0
15.0,-262.0,-54.0,-45.0,15.0,1.0,-16.0,-1006.0,-47.0
18.0,-266.0,-54.0,-43.0,12.0,1.0,-23.0,-1009.0,-46.0
16.0,-262.0,-54.0,-38.0,9.0,1.0,-17.0,-1004.0,-36.0
15.0,-260.0,-51.0,-34.0,8.0,-1.0,-18.0,-1004.0,-48.0
16.0,-262.0,-51.0,-34.0,7.0,-3.0,-29.0,-1003.0,-40.0
17.0,-261.0,-55.0,-33.0,6.0,-4.0,-24.0,-1000.0,-42.0
19.0,-261.0,-51.0,-33.0,6.0,-3.0,-28.0,-998.0,-44.0
19.0,-262.0,-52.0,-30.0,6.0,-4.0,-23.0,-998.0,-46.0
16.0,-257.0,-53.0,-27.0,7.0,-5.0,-18.0,-995.0,-50.0
15.0,-261.0,-58.0,-29.0,7.0,-4.0,-19.0,-987.0,-54.0
17.0,-259.0,-54.0,-36.0,6.0,-4.0,-16.0,-989.0,-50.0
15.0,-258.0,-54.0,-45.0,5.0,-6.0,-18.0,-992.0,-49.0
17.0,-260.0,-51.0,-55.0,6.0,-5.0,-18.0,-993.0,-45.0
18.0,-262.0,-53.0,-60.0,7.0,-5.0,-20.0,-1000.0,-42.0
16.0,-263.0,-50.0,-64.0,10.0,-7.0,-17.0,-1003.0,-44.0
18.0,-265.0,-56.0,-64.0,14.0,-7.0,-17.0,-1003.0,-43.0
16.0,-265.0,-52.0,-60.0,18.0,-5.0,-20.0,-1004.0,-33.0
15.0,-263.0,-51.0,-51.0,19.0,-3.0,-25.0,-1017.0,-39.0
17.0,-258.0,-52.0,-45.0,18.0,0.0,-24.0,-1002.0,-41.0
18.0,-259.0,-53.0,-40.0,16.0,2.0,-19.0,-995.0,-47.0
22.0,-260.0,-53.0,-39.0,14.0,2.0,-18.0,-996.0,-47.0
15.0,-261.0,-55.0,-44.0,13.0,2.0,-22.0,-989.0,-52.0
15.0,-261.0,-56.0,-52.0,11.0,2.0,-24.0,-997.0,-52.0
15.0,-263.0,-56.0,-58.0,11.0,2.0,-19.0,-995.0,-42.0
