acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
11.0,-247.0,-20.0,89.0,316.0,-121.0,74.0,-940.0,-117.0
12.0,-247.0,-22.0,93.0,314.0,-113.0,79.0,-948.0,-116.0
10.0,-249.0,-17.0,99.0,303.0,-103.0,87.0,-956.0,-100.0
10.0,-251.0,-12.0,104.0,280.0,-94.0,77.0,-962.0,-89.0
11.0,-254.0,-14.0,101.0,248.0,-82.0,81.0,-974.0,-80.0
14.0,-258.0,-7.0,91.0,214.0,-73.0,81.0,-996.0,-67.0
9.0,-262.0,8.0,79.0,187.0,-64.0,61.0,-1006.0,-48.0
2.0,-265.0,-3.0,68.0,168.0,-61.0,53.0,-1024.0,-39.0
1.0,-269.0,-3.0,64.0,154.0,-63.0,36.0,-1038.0,-44.0
-2.0,-276.0,-2.0,70.0,146.0,-71.0,20.0,-1058.0,-42.0
-6.0,-278.0,-4.0,85.0,143.0,-82.0,8.0,-1075.0,-39.0
-9.0,-282.0,-3.0,104.0,142.0,-93.0,-10.0,-1092.0,-45.0
-15.0,-283.0,-2.0,121.0,137.0,-108.0,-29.0,-1095.0,-46.0
-24.0,-282.0,1.0,131.0,124.0,-123.0,-41.0,-1100.0,-42.0
-25.0,-283.0,-3.0,134.0,104.0,-139.0,-62.0,-1106.0,-38.0
-25.0,-287.0,-10.0,132.0,77.0,-155.0,-68.0,-1109.0,-25.0
-30.0,-283.0,3.0,130.0,47.0,-172.0,-71.0,-1105.0,-16.0
-26.0,-284.0,6.0,136.0,15.0,-191.0,-68.0,-1104.0,7.0
-24.0,-281.0,13.0,154.0,-16.0,-210.0,-59.0,-1089.0,17.0
-21.0,-276.0,14.0,185.0,-45.0,-231.0,-42.0,-1067.0,19.0
-17.0,-274.0,12.0,219.0,-75.0,-254.0,-36.0,-1051.0,21.0
-16.0,-263.0,10.0,248.0,-105.0,-276.0,-33.0,-1023.0,17.0
-16.0,-255.0,10.0,264.0,-138.0,-296.0,-32.0,-991.0,4.0
-13.0,-248.0,6.0,262.0,-168.0,-311.0,-32.0,-960.0,-4.0
-13.0,-241.0,2.0,245.0,-188.0,-320.0,-17.0,-935.0,-20.0
-11.0,-235.0,1.0,211.0,-195.0,-328.0,-10.0,-918.0,-32.0
-8.0,-231.0,-5.0,168.0,-188.0,-336.0,-1.0,-899.0,-41.0
-3.0,-230.0,-6.0,131.0,-174.0,-339.0,11.0,-882.0,-36.0
-1.0,-223.0,-1.0,88.0,-156.0,-339.0,20.0,-871.0,-39.0
-2.0,-223.0,1.0,53.0,-146.0,-334.0,30.0,-866.0,-30.0
2.0,-226.0,0.0,22.0,-137.0,-329.0,42.0,-865.0,-25.0
4.0,-223.0,7.0,-4.0,-134.0,-318.0,50.0,-868.0,-16.0
6.0,-231.0,2.0,-27.0,-136.0,-304.0,57.0,-886.0,-9.0
7.0,-234.0,9.0,-51.0,-144.0,-286.0,61.0,-894.0,-5.0
7.0,-241.0,8.0,-74.0,-154.0,-268.0,60.0,-918.0,-5.0
8.0,-244.0,10.0,-96.0,-164.0,-249.0,76.0,-934.0,2.0
12.0,-247.0,6.0,-110.0,-171.0,-230.0,92.0,-949.0,-3.0
15.0,-253.0,6.0,-117.0,-171.0,-212.0,104.0,-970.0,-2.0
20.0,-253.0,2.0,-115.0,-165.0,-196.0,105.0,-978.0,-11.0
19.0,-257.0,2.0,-110.0,-157.0,-180.0,109.0,-985.0,-17.0
22.0,-259.0,0.0,-102.0,-148.0,-164.0,114.0,-997.0,-28.0
19.0,-256.0,0.0,-94.0,-142.0,-151.0,119.0,-1008.0,-29.0
23.0,-261.0,-2.0,-83.0,-135.0,-140.0,118.0,-1007.0,-36.0
20.0,-259.0,1.0,-70.0,-127.0,-129.0,121.0,-1010.0,-26.0
19.0,-256.0,1.0,-55.0,-117.0,-121.0,116.0,-1006.0,-25.0
20.0,-257.0,3.0,-39.0,-107.0,-117.0,121.0,-992.0,-24.0
22.0,-256.0,3.0,-24.0,-96.0,-113.0,116.0,-986.0,-17.0
18.0,-253.0,4.0,-12.0,-87.0,-113.0,117.0,-978.0,-17.0
13.0,-252.0,6.0,-5.0,-78.0,-115.0,112.0,-965.0,-4.0
16.0,-250.0,5.0,0.0,-71.0,-117.0,104.0,-962.0,-4.0
13.0,-248.0,5.0,-2.0,-70.0,-120.0,100.0,-958.0,-4.0
17.0,-249.0,6.0,-6.0,-64.0,-123.0,92.0,-964.0,-5.0
12.0,-249.0,7.0,-11.0,-56.0,-125.0,79.0,-959.0,1.0
9.0,-247.0,5.0,-20.0,-47.0,-126.0,76.0,-960.0,-5.0
8.0,-248.0,6.0,-29.0,-39.0,-125.0,61.0,-958.0,-3.0
5.0,-252.0,7.0,-37.0,-33.0,-125.0,55.0,-960.0,0.0
3.0,-249.0,9.0,-45.0,-31.0,-123.0,50.0,-960.0,3.0
2.0,-253.0,12.0,-53.0,-26.0,-120.0,43.0,-961.0,5.0
1.0,-249.0,11.0,-59.0,-24.0,-117.0,36.0,-965.0,4.0
0.0,-251.0,9.0,-64.0,-22.0,-112.0,37.0,-970.0,-1.0
2.0,-251.0,9.0,-67.0,-22.0,-109.0,31.0,-969.0,8.0
0.0,-251.0,11.0,-67.0,-24.0,-103.0,23.0,-966.0,11.0
0.0,-250.0,14.0,-67.0,-26.0,-99.0,19.0,-969.0,17.0
-4.0,-251.0,16.0,-65.0,-33.0,-95.0,22.0,-966.0,19.0
-1.0,-248.0,15.0,-64.0,-38.0,-90.0,20.0,-966.0,23.0
-1.0,-248.0,14.0,-66.0,-45.0,-86.0,17.0,-973.0,23.0
-1.0,-250.0,11.0,-71.0,-47.0,-80.0,19.0,-966.0,16.0
-1.0,-249.0,11.0,-80.0,-51.0,-74.0,18.0,-962.0,15.0
0.0,-251.0,8.0,-93.0,-55.0,-69.0,24.0,-964.0,9.0
1.0,-244.0,-1.0,-108.0,-59.0,-64.0,36.0,-959.0,4.0
2.0,-253.0,10.0,-125.0,-61.0,-60.0,41.0,-954.0,1.0
5.0,-249.0,9.0,-139.0,-64.0,-57.0,51.0,-956.0,-4.0
4.0,-249.0,9.0,-149.0,-67.0,-53.0,56.0,-961.0,10.0
10.0,-250.0,13.0,-153.0,-72.0,-50.0,66.0,-969.0,15.0
8.0,-253.0,14.0,-154.0,-75.0,-49.0,67.0,-973.0,30.0
11.0,-253.0,17.0,-150.0,-81.0,-48.0,73.0,-979.0,37.0
10.0,-255.0,20.0,-145.0,-86.0,-48.0,75.0,-984.0,37.0
13.0,-257.0,18.0,-141.0,-92.0,-49.0,79.0,-986.0,36.0
10.0,-257.0,17.0,-138.0,-100.0,-51.0,83.0,-982.0,35.0
13.0,-254.0,15.0,-134.0,-106.0,-53.0,86.0,-982.0,35.0
13.0,-251.0,18.0,-132.0,-109.0,-52.0,87.0,-975.0,27.0
14.0,-251.0,16.0,-128.0,-109.0,-49.0,81.0,-969.0,29.0
12.0,-250.0,15.0,-124.0,-109.0,-46.0,84.0,-962.0,27.0
14.0,-249.0,15.0,-122.0,-107.0,-41.0,84.0,-960.0,26.0
9.0,-249.0,19.0,-119.0,-105.0,-35.0,80.0,-950.0,31.0
12.0,-248.0,16.0,-119.0,-106.0,-29.0,75.0,-943.0,30.0
9.0,-248.0,18.0,-122.0,-106.0,-20.0,66.0,-946.0,34.0
5.0,-246.0,18.0,-124.0,-107.0,-11.0,58.0,-935.0,39.0
5.0,-244.0,17.0,-128.0,-113.0,-3.0,55.0,-936.0,41.0
3.0,-245.0,20.0,-130.0,-120.0,5.0,50.0,-938.0,45.0
2.0,-243.0,19.0,-131.0,-128.0,15.0,44.0,-939.0,49.0
0.0,-244.0,19.0,-129.0,-139.0,24.0,38.0,-946.0,48.0
1.0,-246.0,20.0,-124.0,-148.0,33.0,36.0,-953.0,46.0
1.0,-248.0,22.0,-120.0,-156.0,39.0,31.0,-957.0,50.0
0.0,-249.0,22.0,-114.0,-161.0,45.0,27.0,-965.0,48.0
-2.0,-252.0,21.0,-105.0,-166.0,49.0,18.0,-971.0,54.0
-1.0,-251.0,21.0,-96.0,-173.0,52.0,16.0,-974.0,54.0
-3.0,-251.0,23.0,-90.0,-180.0,54.0,8.0,-981.0,57.0
-7.0,-251.0,23.0,-83.0,-189.0,58.0,10.0,-983.0,54.0
-7.0,-256.0,23.0,-77.0,-194.0,63.0,4.0,-987.0,57.0
-7.0,-257.0,22.0,-70.0,-200.0,62.0,3.0,-995.0,57.0
0.0,-257.0,24.0,-59.0,-203.0,59.0,24.0,-985.0,59.0
0.0,-258.0,27.0,-43.0,-210.0,72.0,23.0,-987.0,64.0
-2.0,-254.0,23.0,-26.0,-216.0,79.0,25.0,-993.0,61.0
0.0,-258.0,23.0,-13.0,-219.0,82.0,36.0,-994.0,55.0
2.0,-255.0,22.0,-7.0,-225.0,84.0,37.0,-984.0,51.0
2.0,-254.0,18.0,-13.0,-233.0,82.0,42.0,-980.0,43.0
5.0,-252.0,18.0,-28.0,-239.0,81.0,41.0,-969.0,39.0
6.0,-253.0,18.0,-49.0,-245.0,78.0,48.0,-969.0,41.0
4.0,-250.0,15.0,-70.0,-249.0,74.0,53.0,-958.0,45.0
6.0,-249.0,19.0,-85.0,-253.0,67.0,53.0,-960.0,50.0
6.0,-248.0,23.0,-99.0,-255.0,60.0,50.0,-959.0,52.0
3.0,-250.0,30.0,-110.0,-260.0,58.0,51.0,-964.0,64.0
7.0,-251.0,35.0,-117.0,-267.0,56.0,47.0,-974.0,76.0
1.0,-255.0,31.0,-123.0,-272.0,55.0,44.0,-985.0,86.0
0.0,-259.0,34.0,-127.0,-274.0,54.0,49.0,-1007.0,91.0
3.0,-263.0,31.0,-129.0,-270.0,54.0,50.0,-1021.0,102.0
4.0,-263.0,35.0,-127.0,-265.0,52.0,47.0,-1031.0,105.0
5.0,-268.0,32.0,-125.0,-258.0,48.0,57.0,-1036.0,97.0
9.0,-268.0,31.0,-121.0,-252.0,42.0,67.0,-1046.0,95.0
10.0,-270.0,31.0,-113.0,-247.0,35.0,84.0,-1041.0,85.0
14.0,-267.0,32.0,-107.0,-244.0,26.0,90.0,-1047.0,80.0
18.0,-270.0,32.0,-100.0,-242.0,15.0,101.0,-1045.0,71.0
18.0,-271.0,24.0,-94.0,-245.0,0.0,110.0,-1045.0,66.0
20.0,-270.0,25.0,-92.0,-248.0,-16.0,119.0,-1048.0,53.0
20.0,-270.0,19.0,-98.0,-253.0,-36.0,127.0,-1058.0,35.0
25.0,-276.0,13.0,-116.0,-258.0,-56.0,125.0,-1060.0,23.0
23.0,-275.0,6.0,-139.0,-260.0,-80.0,125.0,-1065.0,4.0
18.0,-275.0,6.0,-166.0,-259.0,-105.0,119.0,-1079.0,-7.0
20.0,-278.0,7.0,-189.0,-250.0,-127.0,113.0,-1085.0,-10.0
