acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
29.0,-251.0,-99.0,-25.0,-83.0,-56.0,19.0,-952.0,-249.0
27.0,-251.0,-103.0,-26.0,-82.0,-56.0,22.0,-954.0,-249.0
26.0,-250.0,-106.0,-27.0,-82.0,-56.0,25.0,-954.0,-247.0
34.0,-256.0,-101.0,-27.0,-80.0,-59.0,30.0,-957.0,-246.0
30.0,-250.0,-105.0,-28.0,-80.0,-58.0,33.0,-953.0,-250.0
28.0,-254.0,-108.0,-29.0,-81.0,-59.0,30.0,-955.0,-256.0
29.0,-253.0,-109.0,-30.0,-83.0,-59.0,36.0,-957.0,-263.0
26.0,-252.0,-110.0,-33.0,-85.0,-59.0,33.0,-956.0,-268.0
30.0,-251.0,-108.0,-36.0,-88.0,-61.0,30.0,-961.0,-272.0
29.0,-254.0,-111.0,-41.0,-93.0,-61.0,31.0,-964.0,-277.0
28.0,-255.0,-111.0,-45.0,-97.0,-63.0,27.0,-958.0,-288.0
24.0,-251.0,-113.0,-49.0,-102.0,-68.0,26.0,-958.0,-294.0
27.0,-252.0,-116.0,-54.0,-105.0,-72.0,13.0,-948.0,-301.0
23.0,-250.0,-115.0,-58.0,-110.0,-80.0,8.0,-938.0,-304.0
26.0,-240.0,-105.0,-60.0,-115.0,-86.0,1.0,-930.0,-306.0
16.0,-242.0,-118.0,-61.0,-121.0,-94.0,-16.0,-919.0,-313.0
14.0,-243.0,-120.0,-59.0,-130.0,-100.0,-16.0,-919.0,-321.0
18.0,-241.0,-125.0,-57.0,-139.0,-107.0,-14.0,-923.0,-332.0
21.0,-250.0,-127.0,-55.0,-151.0,-112.0,2.0,-947.0,-341.0
23.0,-252.0,-128.0,-56.0,-164.0,-116.0,13.0,-957.0,-361.0
24.0,-256.0,-130.0,-62.0,-179.0,-120.0,14.0,-974.0,-366.0
22.0,-261.0,-132.0,-76.0,-195.0,-122.0,5.0,-997.0,-374.0
14.0,-264.0,-132.0,-96.0,-216.0,-118.0,-16.0,-1014.0,-375.0
10.0,-269.0,-134.0,-120.0,-237.0,-113.0,-45.0,-1018.0,-377.0
1.0,-266.0,-135.0,-144.0,-262.0,-106.0,-65.0,-1031.0,-376.0
-1.0,-271.0,-133.0,-165.0,-287.0,-98.0,-91.0,-1026.0,-379.0
-8.0,-268.0,-130.0,-183.0,-315.0,-89.0,-116.0,-1018.0,-378.0
-13.0,-263.0,-131.0,-195.0,-345.0,-79.0,-137.0,-1001.0,-376.0
-18.0,-259.0,-131.0,-205.0,-381.0,-66.0,-153.0,-994.0,-371.0
-21.0,-258.0,-126.0,-212.0,-421.0,-58.0,-172.0,-976.0,-361.0
-24.0,-256.0,-126.0,-213.0,-465.0,-54.0,-180.0,-960.0,-344.0
-26.0,-249.0,-126.0,-216.0,-511.0,-56.0,-181.0,-948.0,-341.0
-25.0,-245.0,-120.0,-222.0,-558.0,-65.0,-174.0,-930.0,-335.0
-23.0,-238.0,-122.0,-235.0,-606.0,-75.0,-170.0,-917.0,-335.0
-23.0,-235.0,-122.0,-246.0,-652.0,-90.0,-167.0,-897.0,-332.0
-19.0,-237.0,-118.0,-258.0,-704.0,-106.0,-152.0,-889.0,-328.0
-19.0,-234.0,-120.0,-270.0,-759.0,-123.0,-153.0,-880.0,-315.0
-22.0,-234.0,-116.0,-281.0,-817.0,-136.0,-161.0,-883.0,-304.0
-25.0,-234.0,-116.0,-292.0,-878.0,-146.0,-176.0,-882.0,-306.0
-30.0,-235.0,-116.0,-300.0,-940.0,-154.0,-194.0,-888.0,-311.0
-37.0,-237.0,-121.0,-304.0,-1003.0,-155.0,-217.0,-894.0,-316.0
-43.0,-238.0,-118.0,-303.0,-1068.0,-155.0,-237.0,-907.0,-321.0
-49.0,-239.0,-121.0,-292.0,-1131.0,-154.0,-264.0,-906.0,-327.0
-52.0,-238.0,-123.0,-275.0,-1200.0,-156.0,-276.0,-894.0,-331.0
-56.0,-233.0,-127.0,-255.0,-1273.0,-158.0,-282.0,-878.0,-337.0
-61.0,-228.0,-128.0,-234.0,-1348.0,-161.0,-302.0,-859.0,-354.0
-63.0,-221.0,-132.0,-216.0,-1430.0,-162.0,-315.0,-833.0,-355.0
-68.0,-211.0,-134.0,-201.0,-1511.0,-164.0,-331.0,-804.0,-374.0
-69.0,-201.0,-140.0,-193.0,-1591.0,-161.0,-344.0,-765.0,-396.0
-72.0,-193.0,-141.0,-193.0,-1666.0,-158.0,-354.0,-733.0,-415.0
-72.0,-184.0,-148.0,-200.0,-1733.0,-150.0,-367.0,-704.0,-427.0
-75.0,-175.0,-156.0,-216.0,-1791.0,-141.0,-360.0,-671.0,-451.0
-65.0,-171.0,-159.0,-240.0,-1841.0,-135.0,-348.0,-642.0,-464.0
-62.0,-168.0,-161.0,-269.0,-1890.0,-126.0,-317.0,-625.0,-491.0
-52.0,-166.0,-170.0,-308.0,-1937.0,-119.0,-275.0,-620.0,-516.0
-36.0,-164.0,-177.0,-349.0,-1983.0,-116.0,-230.0,-613.0,-552.0
