acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
-11.0,-235.0,-108.0,-14.0,68.0,-2.0,-17.0,-895.0,-485.0
-12.0,-235.0,-110.0,-13.0,68.0,-2.0,-20.0,-897.0,-491.0
-12.0,-235.0,-112.0,-10.0,68.0,-4.0,-21.0,-897.0,-484.0
-10.0,-236.0,-109.0,-9.0,66.0,-4.0,-21.0,-897.0,-481.0
-11.0,-233.0,-106.0,-6.0,66.0,-4.0,-20.0,-894.0,-483.0
-12.0,-228.0,-110.0,-5.0,65.0,-4.0,-23.0,-898.0,-486.0
-13.0,-233.0,-109.0,-5.0,64.0,-3.0,-21.0,-900.0,-484.0
-10.0,-234.0,-106.0,-5.0,65.0,-4.0,-18.0,-891.0,-485.0
-14.0,-236.0,-107.0,-4.0,66.0,-4.0,-20.0,-893.0,-481.0
-12.0,-234.0,-109.0,-5.0,67.0,-3.0,-20.0,-893.0,-482.0
-12.0,-234.0,-111.0,-5.0,68.0,-3.0,-25.0,-894.0,-485.0
-10.0,-236.0,-110.0,-4.0,70.0,-4.0,-22.0,-894.0,-483.0
-13.0,-234.0,-106.0,-4.0,70.0,-5.0,-23.0,-895.0,-494.0
-13.0,-232.0,-108.0,-4.0,70.0,-5.0,-26.0,-894.0,-487.0
-13.0,-232.0,-109.0,-3.0,71.0,-3.0,-24.0,-895.0,-485.0
-14.0,-231.0,-107.0,-2.0,71.0,-1.0,-19.0,-891.0,-488.0
-12.0,-234.0,-109.0,0.0,72.0,-1.0,-21.0,-893.0,-489.0
-11.0,-232.0,-108.0,0.0,72.0,-1.0,-20.0,-894.0,-488.0
-23.0,-234.0,-101.0,0.0,71.0,-3.0,-23.0,-893.0,-486.0
-13.0,-233.0,-108.0,0.0,70.0,-2.0,-19.0,-894.0,-490.0
-13.0,-236.0,-107.0,-1.0,70.0,-3.0,-23.0,-895.0,-485.0
-14.0,-234.0,-105.0,-1.0,71.0,-3.0,-20.0,-898.0,-484.0
-10.0,-236.0,-106.0,-1.0,71.0,-4.0,-28.0,-895.0,-484.0
-10.0,-237.0,-109.0,1.0,72.0,-5.0,-21.0,-893.0,-487.0
-13.0,-237.0,-104.0,5.0,71.0,-3.0,-23.0,-900.0,-490.0
