acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
41.0,-229.0,-112.0,-14.0,59.0,-9.0,129.0,-898.0,-373.0
39.0,-228.0,-110.0,-13.0,60.0,-9.0,128.0,-909.0,-378.0
41.0,-230.0,-111.0,-12.0,60.0,-9.0,126.0,-900.0,-371.0
40.0,-232.0,-112.0,-13.0,60.0,-11.0,133.0,-897.0,-374.0
40.0,-230.0,-112.0,-14.0,60.0,-9.0,132.0,-901.0,-370.0
41.0,-230.0,-112.0,-14.0,60.0,-11.0,128.0,-899.0,-374.0
40.0,-231.0,-110.0,-14.0,60.0,-10.0,132.0,-900.0,-372.0
39.0,-229.0,-112.0,-16.0,59.0,-12.0,129.0,-894.0,-374.0
38.0,-232.0,-108.0,-16.0,60.0,-9.0,130.0,-900.0,-374.0
44.0,-232.0,-110.0,-17.0,60.0,-12.0,129.0,-901.0,-376.0
41.0,-231.0,-112.0,-18.0,59.0,-8.0,127.0,-903.0,-373.0
41.0,-232.0,-112.0,-19.0,60.0,-10.0,130.0,-903.0,-373.0
41.0,-234.0,-112.0,-19.0,59.0,-9.0,128.0,-904.0,-375.0
40.0,-232.0,-112.0,-20.0,62.0,-12.0,132.0,-904.0,-376.0
40.0,-230.0,-108.0,-19.0,61.0,-11.0,130.0,-902.0,-372.0
44.0,-236.0,-112.0,-20.0,60.0,-12.0,132.0,-902.0,-370.0
41.0,-233.0,-114.0,-21.0,61.0,-10.0,133.0,-901.0,-368.0
42.0,-233.0,-107.0,-21.0,61.0,-12.0,132.0,-902.0,-372.0
43.0,-234.0,-110.0,-20.0,63.0,-11.0,136.0,-903.0,-371.0
43.0,-233.0,-112.0,-19.0,61.0,-12.0,130.0,-898.0,-373.0
39.0,-230.0,-111.0,-17.0,61.0,-10.0,131.0,-897.0,-371.0
42.0,-231.0,-112.0,-17.0,62.0,-11.0,132.0,-901.0,-374.0
42.0,-231.0,-113.0,-16.0,61.0,-8.0,132.0,-902.0,-375.0
42.0,-232.0,-111.0,-15.0,62.0,-10.0,134.0,-904.0,-374.0
42.0,-236.0,-112.0,-13.0,62.0,-7.0,135.0,-903.0,-372.0
41.0,-234.0,-110.0,-12.0,62.0,-8.0,134.0,-901.0,-371.0
