acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
-9.0,-212.0,-130.0,61.0,21.0,-7.0,-32.0,-871.0,-544.0
-12.0,-211.0,-136.0,63.0,22.0,-6.0,-33.0,-870.0,-546.0
-14.0,-211.0,-136.0,65.0,21.0,-6.0,-34.0,-869.0,-545.0
-10.0,-213.0,-134.0,65.0,22.0,-5.0,-31.0,-870.0,-545.0
-13.0,-209.0,-132.0,63.0,23.0,-6.0,-35.0,-867.0,-542.0
-8.0,-211.0,-130.0,63.0,23.0,-6.0,-31.0,-862.0,-540.0
-9.0,-210.0,-135.0,61.0,23.0,-6.0,-33.0,-862.0,-541.0
-4.0,-215.0,-134.0,61.0,22.0,-5.0,-29.0,-863.0,-541.0
-11.0,-214.0,-129.0,58.0,22.0,-8.0,-29.0,-865.0,-541.0
-6.0,-211.0,-130.0,58.0,20.0,-7.0,-28.0,-867.0,-531.0
-6.0,-212.0,-132.0,58.0,17.0,-8.0,-30.0,-867.0,-533.0
-9.0,-212.0,-131.0,60.0,16.0,-9.0,-30.0,-869.0,-524.0
-6.0,-215.0,-131.0,61.0,15.0,-7.0,-31.0,-867.0,-518.0
-12.0,-211.0,-135.0,62.0,13.0,-9.0,-36.0,-873.0,-523.0
-10.0,-215.0,-128.0,62.0,13.0,-7.0,-41.0,-869.0,-521.0
-16.0,-212.0,-129.0,61.0,11.0,-6.0,-38.0,-872.0,-523.0
-11.0,-215.0,-131.0,62.0,10.0,-6.0,-41.0,-873.0,-524.0
-13.0,-214.0,-132.0,63.0,10.0,-7.0,-39.0,-875.0,-521.0
-12.0,-218.0,-130.0,65.0,8.0,-8.0,-42.0,-883.0,-519.0
-11.0,-216.0,-133.0,65.0,7.0,-7.0,-42.0,-875.0,-526.0
-14.0,-216.0,-131.0,66.0,6.0,-6.0,-44.0,-880.0,-528.0
-13.0,-212.0,-133.0,68.0,4.0,-6.0,-43.0,-876.0,-523.0
-16.0,-215.0,-136.0,70.0,2.0,-8.0,-40.0,-878.0,-528.0
-9.0,-212.0,-133.0,71.0,0.0,-9.0,-38.0,-867.0,-529.0
-15.0,-214.0,-133.0,73.0,-3.0,-9.0,-42.0,-868.0,-534.0
-16.0,-209.0,-133.0,75.0,-5.0,-11.0,-39.0,-861.0,-529.0
-14.0,-213.0,-134.0,77.0,-8.0,-14.0,-40.0,-865.0,-534.0
-14.0,-211.0,-129.0,80.0,-11.0,-13.0,-44.0,-866.0,-527.0
-12.0,-211.0,-129.0,82.0,-13.0,-15.0,-35.0,-860.0,-521.0
-12.0,-213.0,-130.0,85.0,-16.0,-16.0,-42.0,-864.0,-525.0
