acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
32.0,-245.0,-39.0,115.0,34.0,-32.0,114.0,-1014.0,-126.0
34.0,-248.0,-37.0,116.0,33.0,-33.0,128.0,-1012.0,-123.0
35.0,-249.0,-39.0,116.0,33.0,-32.0,122.0,-1011.0,-132.0
35.0,-246.0,-38.0,117.0,32.0,-32.0,131.0,-1011.0,-127.0
38.0,-248.0,-42.0,118.0,29.0,-33.0,132.0,-1006.0,-124.0
35.0,-242.0,-36.0,120.0,24.0,-35.0,137.0,-1002.0,-132.0
34.0,-245.0,-41.0,121.0,20.0,-36.0,136.0,-995.0,-134.0
39.0,-241.0,-42.0,122.0,18.0,-35.0,131.0,-991.0,-141.0
37.0,-240.0,-41.0,119.0,13.0,-35.0,126.0,-992.0,-137.0
32.0,-239.0,-43.0,116.0,12.0,-36.0,125.0,-980.0,-139.0
32.0,-237.0,-40.0,114.0,10.0,-36.0,121.0,-982.0,-137.0
32.0,-238.0,-41.0,111.0,10.0,-37.0,114.0,-973.0,-128.0
32.0,-238.0,-43.0,107.0,7.0,-34.0,122.0,-983.0,-135.0
30.0,-240.0,-43.0,101.0,3.0,-32.0,115.0,-989.0,-136.0
28.0,-237.0,-39.0,96.0,-1.0,-28.0,104.0,-991.0,-136.0
27.0,-245.0,-43.0,91.0,-9.0,-25.0,100.0,-992.0,-128.0
26.0,-244.0,-43.0,85.0,-16.0,-19.0,96.0,-1000.0,-133.0
25.0,-242.0,-42.0,80.0,-27.0,-16.0,94.0,-1005.0,-139.0
20.0,-245.0,-40.0,78.0,-38.0,-14.0,85.0,-1004.0,-130.0
22.0,-245.0,-38.0,75.0,-49.0,-11.0,88.0,-1005.0,-129.0
26.0,-250.0,-39.0,73.0,-58.0,-10.0,83.0,-1008.0,-128.0
23.0,-248.0,-41.0,71.0,-69.0,-11.0,79.0,-1015.0,-123.0
21.0,-247.0,-39.0,68.0,-80.0,-14.0,81.0,-1011.0,-120.0
23.0,-247.0,-39.0,66.0,-91.0,-14.0,83.0,-1015.0,-127.0
20.0,-252.0,-36.0,63.0,-104.0,-15.0,81.0,-1017.0,-123.0
21.0,-250.0,-38.0,63.0,-114.0,-16.0,80.0,-1021.0,-132.0
21.0,-250.0,-41.0,63.0,-126.0,-20.0,80.0,-1017.0,-130.0
20.0,-245.0,-41.0,62.0,-140.0,-23.0,81.0,-1014.0,-131.0
19.0,-246.0,-42.0,61.0,-153.0,-25.0,75.0,-1015.0,-131.0
23.0,-247.0,-44.0,59.0,-165.0,-27.0,77.0,-1016.0,-137.0
19.0,-245.0,-42.0,55.0,-173.0,-31.0,74.0,-1021.0,-136.0
23.0,-250.0,-43.0,52.0,-179.0,-35.0,81.0,-1022.0,-142.0
20.0,-248.0,-41.0,51.0,-182.0,-40.0,77.0,-1019.0,-146.0
23.0,-250.0,-39.0,52.0,-184.0,-42.0,79.0,-1021.0,-146.0
27.0,-253.0,-41.0,50.0,-184.0,-47.0,84.0,-1027.0,-143.0
23.0,-250.0,-49.0,51.0,-181.0,-51.0,83.0,-1026.0,-143.0
25.0,-251.0,-47.0,51.0,-180.0,-56.0,86.0,-1030.0,-147.0
23.0,-248.0,-44.0,53.0,-177.0,-59.0,82.0,-1025.0,-147.0
23.0,-249.0,-43.0,57.0,-172.0,-59.0,89.0,-1020.0,-142.0
24.0,-249.0,-44.0,58.0,-168.0,-64.0,92.0,-1026.0,-146.0
25.0,-250.0,-43.0,60.0,-164.0,-67.0,92.0,-1023.0,-139.0
25.0,-250.0,-40.0,65.0,-159.0,-70.0,93.0,-1025.0,-133.0
25.0,-248.0,-42.0,67.0,-155.0,-74.0,90.0,-1024.0,-138.0
25.0,-249.0,-45.0,68.0,-153.0,-77.0,91.0,-1028.0,-137.0
24.0,-250.0,-41.0,71.0,-150.0,-82.0,91.0,-1026.0,-129.0
25.0,-249.0,-39.0,74.0,-144.0,-86.0,84.0,-1019.0,-125.0
24.0,-250.0,-39.0,79.0,-137.0,-89.0,85.0,-1022.0,-127.0
25.0,-249.0,-38.0,83.0,-130.0,-95.0,91.0,-1013.0,-132.0
25.0,-248.0,-40.0,86.0,-124.0,-98.0,93.0,-1018.0,-128.0
24.0,-250.0,-40.0,88.0,-116.0,-100.0,93.0,-1013.0,-124.0
27.0,-247.0,-34.0,89.0,-110.0,-102.0,94.0,-1015.0,-120.0
27.0,-246.0,-42.0,90.0,-101.0,-101.0,102.0,-1015.0,-120.0
29.0,-246.0,-40.0,91.0,-94.0,-102.0,101.0,-1008.0,-116.0
28.0,-246.0,-36.0,92.0,-88.0,-104.0,106.0,-1004.0,-115.0
30.0,-244.0,-36.0,91.0,-81.0,-105.0,104.0,-998.0,-112.0
32.0,-244.0,-34.0,90.0,-75.0,-105.0,110.0,-1003.0,-114.0
29.0,-242.0,-36.0,89.0,-67.0,-105.0,110.0,-996.0,-116.0
31.0,-240.0,-41.0,87.0,-61.0,-103.0,111.0,-998.0,-116.0
31.0,-242.0,-41.0,86.0,-53.0,-101.0,109.0,-998.0,-121.0
30.0,-245.0,-40.0,84.0,-46.0,-101.0,111.0,-991.0,-118.0
29.0,-243.0,-41.0,83.0,-38.0,-104.0,108.0,-995.0,-123.0
32.0,-245.0,-41.0,84.0,-30.0,-102.0,107.0,-1003.0,-123.0
32.0,-244.0,-41.0,83.0,-23.0,-105.0,112.0,-1003.0,-126.0
30.0,-245.0,-40.0,84.0,-16.0,-108.0,116.0,-1008.0,-124.0
29.0,-245.0,-41.0,83.0,-9.0,-111.0,109.0,-1006.0,-128.0
32.0,-245.0,-39.0,84.0,-7.0,-114.0,108.0,-1005.0,-135.0
30.0,-246.0,-43.0,86.0,-2.0,-115.0,103.0,-1008.0,-135.0
28.0,-245.0,-43.0,87.0,2.0,-116.0,110.0,-1012.0,-144.0
31.0,-247.0,-44.0,87.0,8.0,-117.0,113.0,-1005.0,-148.0
35.0,-246.0,-45.0,89.0,16.0,-114.0,114.0,-1015.0,-156.0
