acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
12.0,7.0,228.0,5.0,63.0,-3.0,73.0,54.0,1007.0
10.0,6.0,228.0,7.0,65.0,-5.0,75.0,52.0,1014.0
9.0,14.0,228.0,7.0,68.0,-3.0,71.0,52.0,1010.0
12.0,11.0,227.0,5.0,68.0,-5.0,75.0,53.0,1010.0
12.0,11.0,229.0,1.0,66.0,-4.0,70.0,55.0,1016.0
21.0,12.0,235.0,-3.0,63.0,-4.0,67.0,49.0,1012.0
13.0,13.0,225.0,-7.0,59.0,-3.0,71.0,56.0,1012.0
11.0,10.0,226.0,-9.0,55.0,-3.0,67.0,52.0,1013.0
13.0,5.0,225.0,-9.0,52.0,-1.0,66.0,51.0,1007.0
9.0,8.0,233.0,-8.0,50.0,-3.0,70.0,54.0,1006.0
8.0,7.0,231.0,-5.0,50.0,-2.0,64.0,54.0,1012.0
9.0,9.0,234.0,-2.0,51.0,-3.0,62.0,49.0,1015.0
7.0,8.0,228.0,0.0,51.0,-4.0,59.0,53.0,1013.0
5.0,8.0,227.0,5.0,51.0,-5.0,59.0,57.0,1016.0
5.0,9.0,231.0,9.0,52.0,-2.0,57.0,58.0,1016.0
3.0,12.0,220.0,14.0,53.0,-3.0,58.0,64.0,1012.0
8.0,15.0,221.0,18.0,58.0,-1.0,66.0,64.0,1006.0
9.0,11.0,224.0,22.0,63.0,-5.0,64.0,64.0,1000.0
11.0,13.0,230.0,22.0,71.0,-3.0,62.0,66.0,1006.0
8.0,12.0,229.0,20.0,79.0,-7.0,66.0,70.0,1006.0
9.0,12.0,227.0,14.0,81.0,-7.0,66.0,74.0,1011.0
7.0,17.0,225.0,3.0,81.0,-9.0,64.0,67.0,1010.0
13.0,10.0,228.0,-7.0,76.0,-6.0,69.0,64.0,1020.0
5.0,11.0,229.0,-20.0,72.0,-7.0,66.0,62.0,1016.0
9.0,10.0,226.0,-34.0,66.0,-6.0,63.0,55.0,1022.0
7.0,7.0,230.0,-45.0,56.0,-8.0,64.0,45.0,1021.0
20.0,8.0,225.0,-51.0,52.0,-5.0,68.0,38.0,1029.0
7.0,6.0,235.0,-53.0,46.0,-7.0,66.0,42.0,1029.0
8.0,5.0,232.0,-47.0,45.0,-4.0,62.0,41.0,1030.0
7.0,4.0,233.0,-36.0,44.0,-4.0,65.0,42.0,1027.0
9.0,3.0,232.0,-14.0,44.0,-2.0,62.0,42.0,1025.0
8.0,3.0,228.0,6.0,47.0,-4.0,64.0,36.0,1015.0
6.0,5.0,226.0,28.0,48.0,-1.0,66.0,45.0,1006.0
8.0,6.0,228.0,45.0,50.0,-3.0,64.0,48.0,1000.0
7.0,8.0,225.0,54.0,51.0,-4.0,59.0,55.0,992.0
11.0,6.0,218.0,58.0,53.0,-4.0,65.0,60.0,994.0
9.0,11.0,219.0,55.0,54.0,-2.0,62.0,65.0,991.0
1.0,7.0,217.0,44.0,56.0,-3.0,66.0,68.0,992.0
11.0,15.0,225.0,28.0,59.0,-1.0,60.0,70.0,994.0
8.0,14.0,227.0,11.0,62.0,-1.0,61.0,71.0,995.0
10.0,11.0,226.0,-5.0,63.0,-1.0,67.0,67.0,1001.0
8.0,12.0,228.0,-14.0,68.0,-3.0,65.0,67.0,1004.0
8.0,13.0,230.0,-16.0,71.0,-3.0,64.0,70.0,1012.0
10.0,9.0,232.0,-11.0,72.0,-6.0,61.0,61.0,1015.0
10.0,10.0,229.0,-2.0,72.0,-5.0,68.0,63.0,1018.0
9.0,8.0,226.0,10.0,73.0,-6.0,67.0,62.0,1021.0
10.0,12.0,232.0,20.0,71.0,-5.0,68.0,61.0,1017.0
11.0,11.0,231.0,29.0,70.0,-5.0,67.0,64.0,1021.0
20.0,18.0,221.0,34.0,67.0,-4.0,66.0,61.0,1019.0
8.0,10.0,229.0,38.0,62.0,-5.0,63.0,59.0,1021.0
6.0,13.0,226.0,36.0,55.0,-4.0,66.0,63.0,1018.0
10.0,12.0,231.0,31.0,51.0,-4.0,63.0,61.0,1015.0
7.0,12.0,230.0,26.0,47.0,-4.0,62.0,68.0,1017.0
8.0,10.0,229.0,17.0,45.0,-6.0,67.0,71.0,1014.0
7.0,13.0,232.0,5.0,44.0,-6.0,60.0,67.0,1018.0
12.0,15.0,227.0,-5.0,43.0,-6.0,62.0,68.0,1014.0
5.0,14.0,228.0,-19.0,43.0,-6.0,63.0,70.0,1018.0
7.0,14.0,229.0,-32.0,43.0,-7.0,69.0,69.0,1013.0
7.0,13.0,236.0,-46.0,41.0,-7.0,68.0,69.0,1014.0
18.0,14.0,230.0,-62.0,41.0,-8.0,65.0,67.0,1018.0
10.0,11.0,231.0,-70.0,40.0,-6.0,68.0,61.0,1016.0
8.0,12.0,229.0,-76.0,40.0,-6.0,69.0,61.0,1018.0
8.0,10.0,233.0,-80.0,38.0,-6.0,64.0,62.0,1016.0
10.0,7.0,230.0,-80.0,42.0,-7.0,64.0,59.0,1017.0
7.0,8.0,233.0,-79.0,41.0,-6.0,69.0,59.0,1015.0
11.0,8.0,230.0,-75.0,42.0,-6.0,64.0,56.0,1013.0
8.0,11.0,229.0,-67.0,45.0,-5.0,63.0,59.0,1017.0
8.0,7.0,229.0,-60.0,47.0,-7.0,68.0,52.0,1012.0
8.0,6.0,233.0,-52.0,50.0,-7.0,66.0,54.0,1017.0
0.0,4.0,222.0,-43.0,53.0,-7.0,65.0,56.0,1010.0
-6.0,12.0,236.0,-35.0,56.0,-8.0,66.0,60.0,1004.0
11.0,8.0,228.0,-28.0,58.0,-7.0,65.0,53.0,1005.0
8.0,10.0,226.0,-23.0,61.0,-8.0,61.0,60.0,1003.0
8.0,8.0,226.0,-19.0,63.0,-8.0,64.0,60.0,1002.0
11.0,10.0,226.0,-15.0,63.0,-9.0,68.0,60.0,1001.0
7.0,10.0,227.0,-12.0,64.0,-9.0,66.0,59.0,1007.0
9.0,6.0,225.0,-13.0,63.0,-8.0,67.0,62.0,1007.0
8.0,14.0,225.0,-16.0,61.0,-9.0,68.0,54.0,1009.0
10.0,8.0,233.0,-19.0,59.0,-9.0,68.0,51.0,1011.0
5.0,7.0,232.0,-23.0,56.0,-7.0,66.0,47.0,1011.0
9.0,6.0,225.0,-24.0,54.0,-6.0,71.0,52.0,1014.0
10.0,-4.0,250.0,-23.0,55.0,-6.0,66.0,44.0,1013.0
9.0,7.0,230.0,-19.0,57.0,-6.0,65.0,41.0,1012.0
10.0,4.0,230.0,-12.0,59.0,-6.0,66.0,44.0,1012.0
7.0,6.0,232.0,-6.0,62.0,-6.0,65.0,44.0,1012.0
9.0,6.0,227.0,2.0,64.0,-6.0,65.0,43.0,1016.0
9.0,8.0,231.0,10.0,65.0,-6.0,68.0,45.0,1013.0
11.0,6.0,228.0,15.0,67.0,-7.0,66.0,51.0,1015.0
12.0,9.0,227.0,17.0,68.0,-6.0,67.0,51.0,1012.0
8.0,8.0,230.0,15.0,70.0,-5.0,65.0,57.0,1008.0
12.0,13.0,226.0,14.0,71.0,-5.0,66.0,60.0,1003.0
11.0,11.0,223.0,11.0,71.0,-3.0,65.0,63.0,1007.0
21.0,17.0,213.0,9.0,71.0,-4.0,65.0,56.0,1009.0
9.0,12.0,228.0,6.0,71.0,-3.0,64.0,60.0,1009.0
9.0,10.0,226.0,5.0,72.0,-3.0,64.0,55.0,1008.0
8.0,11.0,231.0,5.0,71.0,-2.0,64.0,59.0,1000.0
7.0,9.0,228.0,6.0,69.0,-3.0,64.0,60.0,1007.0
9.0,11.0,228.0,8.0,69.0,-4.0,60.0,57.0,1009.0
8.0,9.0,227.0,10.0,69.0,-4.0,64.0,62.0,1012.0
7.0,9.0,231.0,14.0,68.0,-3.0,62.0,61.0,1007.0
6.0,7.0,225.0,16.0,68.0,-5.0,66.0,60.0,1015.0
9.0,9.0,227.0,20.0,68.0,-3.0,61.0,56.0,1012.0
7.0,8.0,230.0,22.0,69.0,-4.0,63.0,59.0,1013.0
9.0,-5.0,238.0,23.0,71.0,-4.0,64.0,59.0,1013.0
8.0,11.0,228.0,24.0,72.0,-4.0,70.0,62.0,1012.0
10.0,9.0,230.0,26.0,71.0,-5.0,66.0,56.0,1017.0
9.0,12.0,228.0,29.0,69.0,-4.0,61.0,64.0,1012.0
8.0,11.0,229.0,29.0,68.0,-5.0,65.0,61.0,1013.0
8.0,9.0,225.0,31.0,67.0,-4.0,64.0,65.0,1015.0
7.0,11.0,227.0,33.0,65.0,-4.0,61.0,59.0,1014.0
7.0,8.0,231.0,32.0,64.0,-7.0,66.0,56.0,1012.0
6.0,13.0,235.0,29.0,64.0,-6.0,63.0,62.0,1012.0
8.0,12.0,225.0,27.0,64.0,-5.0,62.0,61.0,1011.0
1.0,15.0,217.0,29.0,64.0,-5.0,63.0,66.0,1005.0
8.0,10.0,229.0,28.0,65.0,-4.0,65.0,61.0,1011.0
8.0,9.0,228.0,28.0,65.0,-4.0,60.0,64.0,1011.0
10.0,8.0,231.0,28.0,65.0,-5.0,63.0,62.0,1016.0
8.0,12.0,228.0,26.0,66.0,-7.0,64.0,69.0,1013.0
7.0,11.0,228.0,24.0,65.0,-9.0,62.0,68.0,1011.0
7.0,12.0,229.0,19.0,65.0,-7.0,62.0,67.0,1020.0
10.0,11.0,229.0,15.0,63.0,-8.0,58.0,65.0,1014.0
8.0,9.0,228.0,11.0,63.0,-7.0,60.0,66.0,1014.0
8.0,9.0,224.0,8.0,62.0,-7.0,63.0,60.0,1017.0
8.0,9.0,234.0,7.0,62.0,-5.0,65.0,64.0,1012.0
18.0,12.0,228.0,9.0,62.0,-5.0,65.0,63.0,1012.0
8.0,10.0,232.0,13.0,62.0,-4.0,64.0,59.0,1013.0
8.0,9.0,224.0,16.0,63.0,-4.0,65.0,61.0,1012.0
9.0,11.0,231.0,20.0,66.0,-5.0,66.0,63.0,1005.0
9.0,6.0,227.0,25.0,68.0,-5.0,62.0,63.0,1012.0
6.0,13.0,228.0,26.0,71.0,-5.0,66.0,66.0,1009.0
5.0,11.0,231.0,25.0,71.0,-7.0,65.0,71.0,1010.0
7.0,11.0,226.0,25.0,69.0,-6.0,65.0,69.0,1008.0
4.0,12.0,230.0,25.0,67.0,-5.0,65.0,64.0,1009.0
7.0,11.0,227.0,23.0,68.0,-5.0,63.0,63.0,1006.0
9.0,15.0,231.0,22.0,66.0,-7.0,64.0,62.0,1005.0
11.0,9.0,237.0,20.0,64.0,-6.0,62.0,66.0,1011.0
9.0,11.0,233.0,18.0,63.0,-5.0,57.0,65.0,1014.0
10.0,8.0,224.0,15.0,61.0,-3.0,63.0,60.0,1016.0
6.0,11.0,226.0,11.0,58.0,-4.0,62.0,61.0,1021.0
6.0,11.0,229.0,12.0,54.0,-3.0,64.0,60.0,1016.0
7.0,11.0,229.0,16.0,50.0,-4.0,63.0,66.0,1017.0
8.0,9.0,229.0,20.0,50.0,-2.0,59.0,70.0,1013.0
9.0,11.0,231.0,27.0,55.0,-4.0,59.0,67.0,1011.0
13.0,12.0,229.0,34.0,62.0,-4.0,71.0,76.0,1008.0
5.0,15.0,234.0,39.0,72.0,-8.0,60.0,81.0,1009.0
0.0,14.0,228.0,40.0,81.0,-9.0,57.0,86.0,1007.0
10.0,18.0,219.0,35.0,86.0,-11.0,59.0,89.0,1010.0
9.0,18.0,231.0,26.0,89.0,-12.0,61.0,90.0,1011.0
10.0,16.0,230.0,10.0,84.0,-12.0,59.0,90.0,1016.0
10.0,17.0,231.0,-7.0,78.0,-10.0,62.0,85.0,1017.0
9.0,14.0,229.0,-24.0,68.0,-11.0,64.0,81.0,1022.0
9.0,14.0,233.0,-39.0,60.0,-8.0,67.0,76.0,1024.0
9.0,13.0,233.0,-49.0,51.0,-9.0,61.0,66.0,1029.0
5.0,11.0,240.0,-55.0,44.0,-6.0,65.0,60.0,1026.0
5.0,5.0,237.0,-53.0,38.0,-7.0,58.0,54.0,1033.0
6.0,6.0,232.0,-41.0,34.0,-4.0,64.0,46.0,1030.0
13.0,3.0,229.0,-18.0,31.0,-4.0,65.0,45.0,1019.0
11.0,2.0,227.0,10.0,34.0,-2.0,64.0,38.0,1012.0
9.0,5.0,226.0,48.0,39.0,-5.0,66.0,37.0,1005.0
11.0,3.0,222.0,79.0,46.0,-3.0,64.0,49.0,997.0
8.0,7.0,221.0,105.0,55.0,-4.0,62.0,55.0,995.0
10.0,7.0,227.0,120.0,62.0,-1.0,64.0,60.0,989.0
7.0,13.0,223.0,122.0,67.0,-3.0,62.0,72.0,988.0
8.0,17.0,221.0,115.0,73.0,-2.0,62.0,77.0,988.0
12.0,14.0,228.0,97.0,78.0,-3.0,63.0,82.0,990.0
9.0,16.0,225.0,72.0,81.0,-2.0,57.0,80.0,994.0
7.0,19.0,226.0,48.0,80.0,-4.0,58.0,88.0,1000.0
8.0,17.0,232.0,21.0,78.0,-3.0,61.0,89.0,1011.0
5.0,19.0,226.0,2.0,74.0,-5.0,56.0,89.0,1015.0
7.0,16.0,230.0,-10.0,72.0,-4.0,63.0,90.0,1023.0
9.0,16.0,232.0,-17.0,69.0,-6.0,64.0,85.0,1024.0
8.0,16.0,233.0,-18.0,67.0,-6.0,61.0,83.0,1027.0
6.0,12.0,235.0,-14.0,63.0,-8.0,65.0,79.0,1022.0
9.0,13.0,235.0,-8.0,62.0,-7.0,62.0,77.0,1024.0
7.0,14.0,239.0,0.0,59.0,-7.0,60.0,81.0,1025.0
9.0,16.0,232.0,8.0,55.0,-5.0,63.0,80.0,1018.0
9.0,17.0,236.0,16.0,52.0,-6.0,66.0,81.0,1016.0
8.0,14.0,229.0,24.0,49.0,-5.0,59.0,80.0,1012.0
2.0,16.0,226.0,25.0,48.0,-7.0,66.0,80.0,1017.0
9.0,17.0,221.0,28.0,50.0,-4.0,65.0,79.0,1015.0
6.0,14.0,228.0,29.0,51.0,-6.0,64.0,82.0,1010.0
10.0,15.0,228.0,24.0,52.0,-4.0,65.0,81.0,1005.0
8.0,16.0,227.0,18.0,52.0,-6.0,61.0,79.0,1009.0
9.0,15.0,228.0,14.0,54.0,-4.0,60.0,78.0,1007.0
8.0,14.0,225.0,10.0,57.0,-6.0,62.0,82.0,1005.0
6.0,14.0,227.0,4.0,59.0,-5.0,64.0,80.0,1008.0
7.0,15.0,230.0,-1.0,58.0,-7.0,63.0,78.0,1013.0
12.0,17.0,229.0,-6.0,59.0,-6.0,62.0,80.0,1011.0
8.0,13.0,228.0,-9.0,59.0,-9.0,60.0,75.0,1012.0
5.0,15.0,227.0,-10.0,60.0,-7.0,60.0,76.0,1010.0
15.0,10.0,227.0,-11.0,61.0,-8.0,58.0,77.0,1018.0
10.0,11.0,228.0,-11.0,61.0,-7.0,64.0,77.0,1013.0
8.0,12.0,228.0,-11.0,61.0,-8.0,59.0,75.0,1015.0
10.0,12.0,230.0,-9.0,62.0,-6.0,58.0,77.0,1015.0
6.0,12.0,230.0,-7.0,61.0,-6.0,57.0,78.0,1010.0
6.0,14.0,230.0,-3.0,63.0,-5.0,56.0,78.0,1016.0
6.0,15.0,230.0,1.0,63.0,-8.0,58.0,76.0,1011.0
9.0,13.0,228.0,5.0,63.0,-5.0,56.0,70.0,1010.0
6.0,15.0,233.0,6.0,64.0,-8.0,60.0,79.0,1011.0
7.0,10.0,228.0,9.0,62.0,-5.0,61.0,78.0,1010.0
-1.0,17.0,221.0,11.0,63.0,-7.0,59.0,78.0,1009.0
-1.0,18.0,223.0,12.0,63.0,-5.0,57.0,81.0,1005.0
7.0,12.0,229.0,12.0,60.0,-5.0,62.0,79.0,1011.0
7.0,17.0,228.0,10.0,59.0,-5.0,63.0,79.0,1010.0
6.0,15.0,229.0,7.0,57.0,-5.0,60.0,81.0,1008.0
6.0,14.0,231.0,4.0,55.0,-3.0,61.0,80.0,1014.0
8.0,11.0,229.0,0.0,57.0,-6.0,61.0,75.0,1006.0
7.0,15.0,227.0,-1.0,58.0,-3.0,59.0,72.0,1012.0
9.0,11.0,228.0,-1.0,61.0,-7.0,66.0,80.0,1016.0
7.0,14.0,227.0,2.0,63.0,-5.0,57.0,77.0,1017.0
10.0,13.0,229.0,4.0,65.0,-8.0,63.0,81.0,1014.0
2.0,16.0,227.0,6.0,66.0,-6.0,62.0,80.0,1007.0
6.0,18.0,227.0,6.0,66.0,-7.0,61.0,82.0,1012.0
8.0,13.0,230.0,6.0,65.0,-5.0,63.0,86.0,1017.0
9.0,17.0,229.0,5.0,62.0,-6.0,62.0,77.0,1017.0
7.0,17.0,229.0,2.0,61.0,-3.0,65.0,81.0,1010.0
4.0,16.0,228.0,-3.0,60.0,-5.0,67.0,83.0,1013.0
7.0,15.0,231.0,-6.0,61.0,-5.0,66.0,79.0,1011.0
