acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
20.0,-269.0,35.0,-11.0,59.0,0.0,56.0,-1008.0,228.0
17.0,-265.0,29.0,-11.0,59.0,2.0,58.0,-1008.0,221.0
18.0,-263.0,29.0,-10.0,60.0,-1.0,56.0,-1008.0,222.0
20.0,-264.0,33.0,-8.0,60.0,1.0,61.0,-1011.0,218.0
17.0,-263.0,30.0,-8.0,60.0,0.0,64.0,-1014.0,214.0
18.0,-268.0,26.0,-6.0,59.0,3.0,62.0,-1017.0,218.0
19.0,-265.0,31.0,-5.0,59.0,1.0,60.0,-1009.0,214.0
18.0,-265.0,27.0,-5.0,58.0,2.0,59.0,-1022.0,216.0
18.0,-267.0,30.0,-3.0,59.0,0.0,60.0,-1013.0,214.0
20.0,-263.0,32.0,0.0,60.0,3.0,66.0,-1013.0,221.0
17.0,-265.0,34.0,3.0,61.0,1.0,63.0,-1010.0,223.0
22.0,-264.0,29.0,7.0,61.0,2.0,65.0,-1012.0,221.0
20.0,-263.0,31.0,8.0,62.0,-2.0,67.0,-1005.0,224.0
19.0,-260.0,32.0,9.0,62.0,2.0,66.0,-1012.0,225.0
20.0,-260.0,32.0,7.0,63.0,-1.0,63.0,-1008.0,225.0
18.0,-263.0,34.0,5.0,63.0,1.0,63.0,-1007.0,223.0
17.0,-263.0,36.0,5.0,62.0,-1.0,65.0,-1010.0,219.0
20.0,-264.0,33.0,5.0,62.0,1.0,65.0,-1015.0,224.0
19.0,-264.0,31.0,4.0,63.0,-2.0,61.0,-1011.0,225.0
19.0,-263.0,32.0,3.0,60.0,1.0,58.0,-1011.0,230.0
17.0,-266.0,32.0,2.0,59.0,-1.0,58.0,-1009.0,227.0
19.0,-264.0,30.0,1.0,58.0,3.0,60.0,-1010.0,226.0
16.0,-264.0,27.0,0.0,59.0,0.0,63.0,-1009.0,225.0
15.0,-266.0,26.0,-1.0,59.0,3.0,61.0,-1009.0,227.0
21.0,-265.0,31.0,1.0,59.0,0.0,64.0,-1008.0,226.0
22.0,-260.0,36.0,1.0,59.0,4.0,57.0,-1007.0,223.0
17.0,-260.0,34.0,0.0,60.0,1.0,57.0,-1009.0,223.0
17.0,-268.0,32.0,-1.0,60.0,2.0,59.0,-1013.0,230.0
17.0,-269.0,32.0,-1.0,58.0,-1.0,63.0,-1008.0,226.0
19.0,-264.0,41.0,-3.0,59.0,1.0,59.0,-1005.0,226.0
23.0,-265.0,34.0,-3.0,58.0,-1.0,58.0,-1011.0,227.0
16.0,-264.0,26.0,-3.0,59.0,0.0,60.0,-1011.0,226.0
18.0,-264.0,31.0,-5.0,60.0,-3.0,60.0,-1009.0,227.0
19.0,-264.0,31.0,-5.0,61.0,1.0,64.0,-1011.0,225.0
16.0,-260.0,32.0,-5.0,62.0,-2.0,61.0,-1010.0,223.0
14.0,-269.0,22.0,-5.0,62.0,0.0,61.0,-1013.0,224.0
11.0,-267.0,36.0,-5.0,61.0,-2.0,67.0,-1012.0,226.0
22.0,-266.0,36.0,-6.0,62.0,2.0,65.0,-1013.0,222.0
7.0,-271.0,26.0,-5.0,62.0,-1.0,62.0,-1016.0,223.0
29.0,-252.0,35.0,-5.0,63.0,2.0,62.0,-1014.0,224.0
22.0,-266.0,33.0,-4.0,63.0,0.0,65.0,-1009.0,224.0
19.0,-265.0,34.0,-5.0,63.0,1.0,62.0,-1012.0,227.0
21.0,-263.0,34.0,-3.0,62.0,0.0,57.0,-1010.0,227.0
24.0,-265.0,35.0,-3.0,62.0,2.0,60.0,-1009.0,228.0
17.0,-267.0,31.0,-3.0,60.0,0.0,57.0,-1009.0,227.0
18.0,-263.0,30.0,-6.0,60.0,2.0,63.0,-1009.0,224.0
18.0,-264.0,38.0,-8.0,59.0,0.0,59.0,-1009.0,232.0
17.0,-264.0,30.0,-8.0,60.0,1.0,63.0,-1010.0,229.0
17.0,-264.0,33.0,-8.0,60.0,-2.0,60.0,-1007.0,230.0
16.0,-269.0,28.0,-11.0,59.0,-1.0,60.0,-1016.0,227.0
18.0,-263.0,33.0,-12.0,60.0,-2.0,60.0,-1011.0,225.0
19.0,-265.0,31.0,-13.0,61.0,-1.0,59.0,-1012.0,230.0
18.0,-264.0,30.0,-15.0,60.0,-2.0,59.0,-1009.0,223.0
17.0,-263.0,35.0,-12.0,61.0,1.0,59.0,-1012.0,228.0
14.0,-264.0,36.0,-10.0,61.0,-1.0,61.0,-1008.0,224.0
19.0,-267.0,35.0,-7.0,60.0,1.0,59.0,-1011.0,226.0
17.0,-265.0,34.0,-9.0,61.0,-2.0,58.0,-1009.0,225.0
20.0,-265.0,33.0,-9.0,60.0,0.0,62.0,-1011.0,228.0
22.0,-265.0,30.0,-9.0,59.0,-1.0,57.0,-1013.0,227.0
21.0,-267.0,32.0,-9.0,59.0,0.0,58.0,-1009.0,228.0
