acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
10.0,-269.0,5.0,-54.0,121.0,-32.0,21.0,-1027.0,115.0
10.0,-270.0,5.0,-59.0,121.0,-31.0,20.0,-1034.0,110.0
6.0,-269.0,5.0,-60.0,121.0,-31.0,19.0,-1033.0,117.0
12.0,-272.0,3.0,-59.0,122.0,-31.0,18.0,-1033.0,115.0
12.0,-268.0,4.0,-58.0,123.0,-29.0,13.0,-1026.0,117.0
9.0,-276.0,7.0,-58.0,127.0,-29.0,23.0,-1025.0,114.0
18.0,-259.0,7.0,-64.0,131.0,-28.0,20.0,-1036.0,115.0
11.0,-270.0,10.0,-68.0,134.0,-30.0,25.0,-1040.0,118.0
14.0,-267.0,9.0,-64.0,140.0,-28.0,18.0,-1044.0,117.0
13.0,-269.0,10.0,-49.0,147.0,-28.0,18.0,-1045.0,119.0
16.0,-267.0,6.0,-33.0,147.0,-27.0,14.0,-1037.0,117.0
4.0,-265.0,4.0,-16.0,145.0,-30.0,13.0,-1041.0,112.0
16.0,-265.0,-1.0,-7.0,145.0,-30.0,14.0,-1034.0,108.0
6.0,-267.0,-2.0,-3.0,142.0,-31.0,12.0,-1034.0,107.0
7.0,-264.0,6.0,-2.0,139.0,-31.0,13.0,-1035.0,105.0
9.0,-271.0,2.0,-7.0,137.0,-32.0,15.0,-1033.0,107.0
1.0,-267.0,-1.0,-14.0,136.0,-33.0,14.0,-1040.0,109.0
2.0,-269.0,1.0,-19.0,136.0,-35.0,15.0,-1046.0,112.0
6.0,-272.0,1.0,-24.0,139.0,-33.0,15.0,-1036.0,110.0
8.0,-282.0,8.0,-29.0,142.0,-33.0,10.0,-1035.0,112.0
6.0,-277.0,17.0,-35.0,142.0,-29.0,12.0,-1030.0,113.0
11.0,-269.0,4.0,-41.0,143.0,-28.0,16.0,-1035.0,105.0
12.0,-263.0,3.0,-42.0,145.0,-26.0,15.0,-1034.0,110.0
1.0,-274.0,13.0,-38.0,145.0,-25.0,17.0,-1032.0,107.0
4.0,-273.0,4.0,-31.0,144.0,-26.0,17.0,-1030.0,102.0
7.0,-271.0,-2.0,-27.0,141.0,-26.0,19.0,-1032.0,101.0
7.0,-270.0,0.0,-29.0,136.0,-27.0,14.0,-1033.0,98.0
8.0,-271.0,0.0,-32.0,129.0,-30.0,10.0,-1042.0,98.0
6.0,-270.0,0.0,-31.0,120.0,-27.0,18.0,-1038.0,101.0
8.0,-273.0,3.0,-25.0,116.0,-28.0,11.0,-1033.0,106.0
11.0,-274.0,2.0,-19.0,118.0,-27.0,14.0,-1037.0,104.0
10.0,-274.0,1.0,-12.0,124.0,-28.0,13.0,-1039.0,111.0
7.0,-270.0,1.0,-5.0,133.0,-27.0,13.0,-1033.0,115.0
8.0,-269.0,1.0,-4.0,143.0,-28.0,19.0,-1034.0,112.0
9.0,-272.0,4.0,-9.0,148.0,-28.0,12.0,-1029.0,115.0
5.0,-267.0,1.0,-17.0,153.0,-27.0,19.0,-1028.0,114.0
12.0,-260.0,13.0,-24.0,156.0,-26.0,21.0,-1020.0,116.0
7.0,-258.0,3.0,-32.0,152.0,-25.0,19.0,-1029.0,115.0
20.0,-270.0,12.0,-40.0,148.0,-24.0,18.0,-1027.0,116.0
8.0,-273.0,5.0,-42.0,141.0,-26.0,16.0,-1027.0,113.0
6.0,-268.0,8.0,-41.0,139.0,-24.0,20.0,-1031.0,121.0
11.0,-269.0,9.0,-36.0,137.0,-23.0,19.0,-1031.0,116.0
19.0,-274.0,0.0,-34.0,136.0,-21.0,20.0,-1035.0,117.0
7.0,-267.0,10.0,-29.0,138.0,-21.0,23.0,-1035.0,111.0
5.0,-271.0,2.0,-24.0,140.0,-21.0,17.0,-1035.0,112.0
1.0,-271.0,-10.0,-20.0,139.0,-21.0,18.0,-1032.0,117.0
2.0,-272.0,0.0,-19.0,137.0,-20.0,14.0,-1034.0,109.0
3.0,-266.0,4.0,-22.0,136.0,-19.0,15.0,-1027.0,110.0
18.0,-258.0,3.0,-26.0,136.0,-21.0,23.0,-1031.0,106.0
14.0,-272.0,10.0,-29.0,135.0,-21.0,17.0,-1031.0,106.0
8.0,-270.0,8.0,-37.0,136.0,-19.0,17.0,-1026.0,105.0
8.0,-269.0,-4.0,-44.0,132.0,-21.0,19.0,-1031.0,101.0
2.0,-258.0,-3.0,-50.0,128.0,-19.0,15.0,-1026.0,100.0
2.0,-269.0,-12.0,-53.0,122.0,-19.0,12.0,-1037.0,102.0
8.0,-270.0,0.0,-56.0,118.0,-17.0,19.0,-1028.0,103.0
5.0,-270.0,2.0,-56.0,115.0,-18.0,12.0,-1027.0,100.0
7.0,-271.0,3.0,-55.0,112.0,-20.0,15.0,-1035.0,104.0
9.0,-271.0,-1.0,-51.0,111.0,-22.0,14.0,-1032.0,109.0
7.0,-271.0,1.0,-47.0,110.0,-22.0,12.0,-1037.0,110.0
6.0,-273.0,3.0,-45.0,110.0,-24.0,15.0,-1039.0,111.0
7.0,-273.0,5.0,-43.0,108.0,-25.0,12.0,-1045.0,115.0
6.0,-271.0,2.0,-39.0,109.0,-27.0,12.0,-1040.0,114.0
7.0,-275.0,2.0,-35.0,108.0,-26.0,16.0,-1045.0,108.0
8.0,-273.0,4.0,-28.0,108.0,-27.0,13.0,-1038.0,112.0
8.0,-274.0,2.0,-22.0,105.0,-24.0,20.0,-1036.0,112.0
10.0,-270.0,2.0,-17.0,103.0,-26.0,23.0,-1036.0,108.0
9.0,-271.0,1.0,-15.0,103.0,-26.0,23.0,-1029.0,110.0
8.0,-268.0,5.0,-16.0,102.0,-28.0,22.0,-1031.0,108.0
11.0,-269.0,0.0,-18.0,103.0,-28.0,22.0,-1032.0,109.0
10.0,-271.0,0.0,-22.0,103.0,-30.0,23.0,-1034.0,106.0
12.0,-273.0,1.0,-25.0,104.0,-28.0,21.0,-1032.0,102.0
10.0,-271.0,0.0,-28.0,102.0,-29.0,18.0,-1042.0,105.0
8.0,-272.0,-2.0,-26.0,103.0,-27.0,19.0,-1038.0,107.0
10.0,-273.0,2.0,-21.0,103.0,-28.0,21.0,-1044.0,108.0
11.0,-270.0,3.0,-13.0,105.0,-27.0,21.0,-1044.0,106.0
