acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
21.0,-274.0,-41.0,-5.0,87.0,-2.0,63.0,-1035.0,-49.0
19.0,-272.0,-39.0,-4.0,86.0,-4.0,64.0,-1050.0,-50.0
17.0,-269.0,-41.0,-3.0,86.0,-2.0,64.0,-1035.0,-50.0
24.0,-273.0,-36.0,-4.0,86.0,-2.0,63.0,-1047.0,-49.0
20.0,-272.0,-39.0,-2.0,84.0,1.0,65.0,-1054.0,-50.0
24.0,-272.0,-41.0,-1.0,83.0,-1.0,61.0,-1035.0,-51.0
18.0,-269.0,-34.0,1.0,83.0,3.0,56.0,-1038.0,-47.0
19.0,-271.0,-41.0,3.0,83.0,1.0,66.0,-1037.0,-51.0
19.0,-273.0,-39.0,3.0,82.0,4.0,62.0,-1047.0,-48.0
20.0,-271.0,-39.0,4.0,81.0,2.0,58.0,-1043.0,-54.0
20.0,-272.0,-43.0,4.0,80.0,3.0,58.0,-1051.0,-50.0
20.0,-274.0,-43.0,7.0,81.0,2.0,59.0,-1050.0,-50.0
19.0,-271.0,-34.0,10.0,81.0,3.0,62.0,-1059.0,-52.0
20.0,-271.0,-37.0,15.0,81.0,3.0,56.0,-1039.0,-48.0
16.0,-270.0,-40.0,19.0,81.0,5.0,56.0,-1039.0,-47.0
16.0,-272.0,-37.0,23.0,80.0,2.0,57.0,-1042.0,-48.0
19.0,-270.0,-38.0,24.0,78.0,4.0,57.0,-1032.0,-48.0
21.0,-269.0,-39.0,26.0,77.0,3.0,61.0,-1044.0,-50.0
18.0,-267.0,-43.0,26.0,75.0,4.0,62.0,-1034.0,-49.0
20.0,-268.0,-36.0,25.0,74.0,2.0,58.0,-1036.0,-50.0
20.0,-270.0,-38.0,23.0,72.0,4.0,58.0,-1031.0,-47.0
19.0,-267.0,-40.0,21.0,71.0,1.0,61.0,-1035.0,-50.0
8.0,-272.0,-42.0,18.0,69.0,2.0,65.0,-1037.0,-51.0
9.0,-274.0,-33.0,17.0,71.0,-1.0,63.0,-1041.0,-47.0
17.0,-266.0,-43.0,16.0,71.0,0.0,61.0,-1037.0,-48.0
22.0,-273.0,-49.0,17.0,73.0,-1.0,64.0,-1043.0,-55.0
16.0,-272.0,-47.0,15.0,74.0,0.0,62.0,-1050.0,-48.0
15.0,-270.0,-38.0,15.0,74.0,-2.0,61.0,-1045.0,-48.0
12.0,-273.0,-43.0,15.0,75.0,-1.0,60.0,-1038.0,-49.0
15.0,-262.0,-35.0,14.0,73.0,-2.0,57.0,-1035.0,-46.0
17.0,-268.0,-46.0,14.0,73.0,-2.0,62.0,-1035.0,-40.0
14.0,-272.0,-39.0,12.0,73.0,-3.0,62.0,-1034.0,-46.0
29.0,-256.0,-47.0,12.0,73.0,-1.0,61.0,-1037.0,-50.0
25.0,-264.0,-37.0,9.0,74.0,-3.0,62.0,-1030.0,-50.0
17.0,-269.0,-41.0,9.0,74.0,-1.0,62.0,-1035.0,-52.0
23.0,-267.0,-36.0,11.0,75.0,-1.0,64.0,-1046.0,-50.0
21.0,-272.0,-40.0,13.0,74.0,0.0,61.0,-1039.0,-47.0
21.0,-266.0,-56.0,13.0,72.0,-1.0,59.0,-1035.0,-50.0
22.0,-260.0,-42.0,13.0,71.0,1.0,64.0,-1028.0,-53.0
23.0,-261.0,-23.0,12.0,70.0,1.0,62.0,-1036.0,-55.0
19.0,-267.0,-43.0,11.0,70.0,2.0,60.0,-1036.0,-54.0
19.0,-268.0,-36.0,10.0,73.0,1.0,64.0,-1037.0,-51.0
20.0,-271.0,-37.0,11.0,75.0,0.0,61.0,-1048.0,-54.0
20.0,-272.0,-35.0,12.0,76.0,-1.0,62.0,-1045.0,-47.0
19.0,-269.0,-43.0,14.0,75.0,0.0,59.0,-1036.0,-50.0
18.0,-270.0,-36.0,18.0,75.0,-1.0,56.0,-1039.0,-52.0
18.0,-273.0,-39.0,21.0,74.0,1.0,59.0,-1044.0,-44.0
22.0,-272.0,-39.0,23.0,73.0,-2.0,58.0,-1044.0,-46.0
20.0,-272.0,-37.0,24.0,70.0,-1.0,60.0,-1040.0,-40.0
19.0,-272.0,-35.0,23.0,65.0,-3.0,60.0,-1050.0,-39.0
19.0,-272.0,-37.0,23.0,62.0,0.0,60.0,-1043.0,-44.0
17.0,-271.0,-37.0,21.0,59.0,-3.0,59.0,-1031.0,-38.0
18.0,-273.0,-39.0,20.0,55.0,-2.0,61.0,-1038.0,-42.0
20.0,-269.0,-39.0,18.0,54.0,-3.0,64.0,-1037.0,-44.0
20.0,-270.0,-40.0,16.0,52.0,-2.0,62.0,-1045.0,-41.0
19.0,-272.0,-35.0,17.0,49.0,0.0,59.0,-1051.0,-40.0
19.0,-270.0,-39.0,18.0,46.0,1.0,62.0,-1053.0,-39.0
21.0,-271.0,-40.0,20.0,44.0,0.0,60.0,-1050.0,-45.0
23.0,-270.0,-37.0,22.0,40.0,3.0,59.0,-1046.0,-46.0
18.0,-272.0,-37.0,23.0,38.0,3.0,53.0,-1039.0,-45.0
19.0,-270.0,-36.0,24.0,37.0,4.0,56.0,-1038.0,-45.0
20.0,-269.0,-38.0,24.0,35.0,3.0,57.0,-1032.0,-45.0
20.0,-270.0,-36.0,23.0,31.0,5.0,63.0,-1038.0,-46.0
23.0,-271.0,-38.0,23.0,31.0,3.0,58.0,-1038.0,-46.0
21.0,-270.0,-40.0,23.0,30.0,6.0,59.0,-1035.0,-46.0
18.0,-268.0,-41.0,25.0,30.0,4.0,64.0,-1028.0,-43.0
19.0,-270.0,-36.0,28.0,32.0,5.0,62.0,-1038.0,-48.0
20.0,-271.0,-39.0,29.0,31.0,4.0,65.0,-1037.0,-44.0
19.0,-271.0,-38.0,31.0,29.0,5.0,62.0,-1043.0,-48.0
20.0,-270.0,-36.0,33.0,28.0,4.0,60.0,-1046.0,-43.0
18.0,-274.0,-39.0,34.0,26.0,5.0,65.0,-1046.0,-38.0
20.0,-269.0,-40.0,35.0,24.0,2.0,58.0,-1033.0,-35.0
20.0,-270.0,-39.0,35.0,23.0,2.0,63.0,-1036.0,-39.0
20.0,-269.0,-35.0,34.0,21.0,4.0,65.0,-1034.0,-37.0
22.0,-267.0,-37.0,34.0,20.0,3.0,64.0,-1032.0,-37.0
21.0,-266.0,-33.0,31.0,19.0,2.0,69.0,-1033.0,-38.0
20.0,-268.0,-33.0,30.0,20.0,3.0,67.0,-1035.0,-38.0
20.0,-266.0,-36.0,25.0,21.0,3.0,62.0,-1043.0,-38.0
19.0,-268.0,-34.0,23.0,20.0,4.0,62.0,-1035.0,-41.0
18.0,-268.0,-36.0,20.0,19.0,1.0,60.0,-1034.0,-37.0
21.0,-270.0,-34.0,19.0,20.0,2.0,68.0,-1029.0,-37.0
21.0,-271.0,-41.0,17.0,21.0,2.0,69.0,-1031.0,-42.0
20.0,-269.0,-37.0,13.0,24.0,2.0,64.0,-1032.0,-42.0
22.0,-269.0,-35.0,13.0,27.0,1.0,69.0,-1033.0,-41.0
19.0,-269.0,-37.0,13.0,27.0,1.0,60.0,-1037.0,-35.0
21.0,-268.0,-35.0,13.0,28.0,1.0,66.0,-1036.0,-36.0
19.0,-272.0,-32.0,11.0,29.0,0.0,68.0,-1033.0,-38.0
20.0,-267.0,-33.0,10.0,30.0,0.0,66.0,-1035.0,-36.0
21.0,-273.0,-37.0,9.0,29.0,2.0,69.0,-1034.0,-36.0
20.0,-270.0,-35.0,7.0,27.0,0.0,69.0,-1044.0,-30.0
24.0,-272.0,-35.0,6.0,26.0,0.0,73.0,-1041.0,-32.0
22.0,-272.0,-41.0,5.0,25.0,-1.0,73.0,-1034.0,-31.0
21.0,-270.0,-33.0,4.0,27.0,0.0,71.0,-1031.0,-31.0
21.0,-268.0,-34.0,4.0,28.0,0.0,72.0,-1038.0,-31.0
20.0,-269.0,-33.0,1.0,27.0,0.0,68.0,-1031.0,-32.0
21.0,-269.0,-33.0,-1.0,28.0,1.0,65.0,-1041.0,-28.0
21.0,-271.0,-31.0,0.0,27.0,2.0,66.0,-1032.0,-30.0
21.0,-268.0,-35.0,-2.0,28.0,2.0,66.0,-1035.0,-31.0
20.0,-269.0,-36.0,-2.0,28.0,2.0,65.0,-1037.0,-24.0
19.0,-271.0,-34.0,-2.0,29.0,1.0,63.0,-1038.0,-22.0
22.0,-272.0,-33.0,-1.0,28.0,0.0,63.0,-1036.0,-26.0
21.0,-268.0,-33.0,2.0,27.0,2.0,69.0,-1038.0,-21.0
21.0,-269.0,-32.0,2.0,29.0,1.0,68.0,-1050.0,-25.0
21.0,-274.0,-33.0,2.0,28.0,0.0,69.0,-1032.0,-26.0
20.0,-270.0,-33.0,5.0,30.0,-1.0,64.0,-1039.0,-25.0
20.0,-272.0,-30.0,3.0,31.0,1.0,69.0,-1042.0,-22.0
21.0,-269.0,-30.0,4.0,34.0,-1.0,68.0,-1042.0,-21.0
24.0,-271.0,-32.0,3.0,35.0,-3.0,67.0,-1040.0,-23.0
24.0,-272.0,-32.0,3.0,36.0,-2.0,67.0,-1033.0,-20.0
20.0,-272.0,-29.0,6.0,37.0,-3.0,67.0,-1037.0,-19.0
20.0,-270.0,-32.0,8.0,38.0,-3.0,70.0,-1037.0,-13.0
22.0,-269.0,-30.0,8.0,37.0,-3.0,72.0,-1033.0,-19.0
24.0,-271.0,-31.0,9.0,38.0,-3.0,71.0,-1032.0,-19.0
24.0,-269.0,-31.0,10.0,39.0,-4.0,71.0,-1032.0,-21.0
23.0,-269.0,-29.0,7.0,40.0,-5.0,69.0,-1035.0,-17.0
22.0,-268.0,-31.0,6.0,42.0,-3.0,70.0,-1035.0,-20.0
22.0,-270.0,-34.0,5.0,42.0,-3.0,71.0,-1035.0,-25.0
22.0,-270.0,-30.0,2.0,42.0,-3.0,70.0,-1038.0,-20.0
23.0,-271.0,-26.0,1.0,42.0,-3.0,68.0,-1042.0,-22.0
21.0,-269.0,-29.0,0.0,45.0,-3.0,69.0,-1035.0,-18.0
21.0,-273.0,-28.0,1.0,45.0,-3.0,71.0,-1035.0,-16.0
20.0,-271.0,-31.0,0.0,47.0,-3.0,71.0,-1047.0,-18.0
20.0,-268.0,-30.0,1.0,48.0,-2.0,65.0,-1042.0,-18.0
20.0,-270.0,-34.0,2.0,48.0,-2.0,65.0,-1039.0,-13.0
23.0,-274.0,-32.0,2.0,46.0,-3.0,70.0,-1050.0,-17.0
21.0,-272.0,-32.0,3.0,44.0,-1.0,66.0,-1044.0,-19.0
20.0,-270.0,-30.0,5.0,45.0,-1.0,65.0,-1036.0,-16.0
20.0,-268.0,-31.0,7.0,45.0,-2.0,71.0,-1057.0,-20.0
