acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
-16.0,-250.0,-50.0,-7.0,103.0,1.0,-41.0,-971.0,-244.0
-18.0,-251.0,-50.0,-7.0,104.0,2.0,-39.0,-970.0,-247.0
-18.0,-250.0,-50.0,-6.0,104.0,1.0,-41.0,-969.0,-243.0
-21.0,-250.0,-49.0,-6.0,105.0,1.0,-37.0,-972.0,-238.0
-17.0,-253.0,-48.0,-7.0,105.0,1.0,-39.0,-972.0,-239.0
-16.0,-251.0,-60.0,-7.0,107.0,0.0,-42.0,-974.0,-240.0
-17.0,-249.0,-54.0,-9.0,108.0,-2.0,-39.0,-975.0,-240.0
-16.0,-252.0,-52.0,-8.0,109.0,-1.0,-36.0,-973.0,-242.0
-16.0,-254.0,-49.0,-6.0,109.0,-1.0,-36.0,-975.0,-240.0
-18.0,-253.0,-53.0,-6.0,108.0,-1.0,-41.0,-973.0,-245.0
-17.0,-251.0,-50.0,-5.0,105.0,-3.0,-39.0,-966.0,-244.0
-18.0,-251.0,-50.0,-5.0,105.0,-3.0,-40.0,-969.0,-243.0
-19.0,-249.0,-52.0,-6.0,106.0,-5.0,-41.0,-966.0,-243.0
-18.0,-251.0,-48.0,-9.0,104.0,-5.0,-38.0,-969.0,-241.0
-19.0,-252.0,-53.0,-11.0,104.0,-5.0,-36.0,-968.0,-244.0
-8.0,-258.0,-67.0,-13.0,104.0,-5.0,-37.0,-969.0,-251.0
-17.0,-252.0,-49.0,-16.0,105.0,-3.0,-43.0,-962.0,-243.0
-19.0,-251.0,-54.0,-18.0,107.0,-5.0,-42.0,-970.0,-248.0
-16.0,-252.0,-50.0,-18.0,107.0,-3.0,-45.0,-965.0,-249.0
-22.0,-248.0,-52.0,-19.0,107.0,-3.0,-43.0,-969.0,-249.0
-19.0,-252.0,-52.0,-17.0,108.0,-2.0,-44.0,-974.0,-249.0
-17.0,-251.0,-52.0,-15.0,108.0,-1.0,-43.0,-970.0,-248.0
-20.0,-251.0,-50.0,-14.0,106.0,-1.0,-45.0,-974.0,-249.0
-16.0,-252.0,-53.0,-11.0,105.0,-2.0,-41.0,-975.0,-249.0
-16.0,-252.0,-49.0,-10.0,103.0,-1.0,-36.0,-973.0,-241.0
-16.0,-252.0,-53.0,-9.0,100.0,-1.0,-40.0,-970.0,-244.0
-17.0,-252.0,-48.0,-8.0,97.0,-1.0,-44.0,-970.0,-239.0
-16.0,-253.0,-52.0,-10.0,95.0,-1.0,-43.0,-966.0,-236.0
