acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
-9.0,-255.0,-48.0,14.0,72.0,-4.0,-66.0,-976.0,-119.0
-12.0,-250.0,-48.0,15.0,72.0,-2.0,-67.0,-976.0,-119.0
-10.0,-254.0,-46.0,16.0,71.0,-3.0,-67.0,-971.0,-113.0
-9.0,-254.0,-46.0,18.0,69.0,-2.0,-67.0,-981.0,-118.0
-8.0,-254.0,-48.0,20.0,68.0,-1.0,-65.0,-978.0,-116.0
-11.0,-257.0,-48.0,21.0,66.0,1.0,-65.0,-975.0,-118.0
-11.0,-256.0,-49.0,24.0,64.0,2.0,-67.0,-977.0,-107.0
-9.0,-257.0,-46.0,26.0,64.0,4.0,-65.0,-978.0,-115.0
-9.0,-258.0,-46.0,29.0,64.0,3.0,-64.0,-976.0,-113.0
-12.0,-254.0,-47.0,32.0,64.0,4.0,-59.0,-981.0,-104.0
-10.0,-254.0,-41.0,35.0,65.0,5.0,-58.0,-982.0,-112.0
-8.0,-255.0,-46.0,39.0,62.0,6.0,-60.0,-986.0,-109.0
-9.0,-257.0,-46.0,41.0,63.0,7.0,-62.0,-982.0,-112.0
-6.0,-253.0,-48.0,43.0,63.0,8.0,-59.0,-984.0,-116.0
-8.0,-254.0,-54.0,43.0,61.0,7.0,-62.0,-975.0,-119.0
-9.0,-254.0,-49.0,39.0,63.0,6.0,-55.0,-975.0,-122.0
-11.0,-252.0,-44.0,37.0,64.0,7.0,-54.0,-971.0,-120.0
-7.0,-254.0,-48.0,36.0,65.0,8.0,-49.0,-978.0,-117.0
-7.0,-254.0,-50.0,35.0,66.0,8.0,-55.0,-985.0,-120.0
-5.0,-257.0,-46.0,33.0,67.0,10.0,-51.0,-986.0,-113.0
-7.0,-256.0,-48.0,35.0,67.0,9.0,-48.0,-980.0,-107.0
-6.0,-256.0,-45.0,36.0,69.0,11.0,-54.0,-996.0,-111.0
-6.0,-257.0,-48.0,41.0,68.0,12.0,-49.0,-1000.0,-105.0
-5.0,-256.0,-44.0,42.0,68.0,11.0,-49.0,-996.0,-105.0
-8.0,-255.0,-44.0,47.0,68.0,10.0,-49.0,-979.0,-108.0
-7.0,-259.0,-48.0,50.0,67.0,8.0,-56.0,-986.0,-109.0
-8.0,-256.0,-47.0,52.0,65.0,7.0,-56.0,-987.0,-108.0
-8.0,-255.0,-47.0,54.0,66.0,5.0,-53.0,-989.0,-115.0
-7.0,-256.0,-47.0,55.0,66.0,5.0,-52.0,-985.0,-113.0
-4.0,-256.0,-47.0,55.0,65.0,4.0,-52.0,-982.0,-115.0
-7.0,-254.0,-46.0,56.0,65.0,3.0,-60.0,-978.0,-115.0
-9.0,-253.0,-49.0,55.0,65.0,0.0,-59.0,-986.0,-121.0
-9.0,-256.0,-49.0,54.0,64.0,1.0,-59.0,-979.0,-121.0
-9.0,-257.0,-49.0,55.0,66.0,0.0,-58.0,-988.0,-121.0
-8.0,-258.0,-51.0,58.0,67.0,2.0,-59.0,-988.0,-121.0
-8.0,-256.0,-49.0,63.0,69.0,1.0,-59.0,-996.0,-123.0
-11.0,-251.0,-55.0,69.0,68.0,4.0,-59.0,-987.0,-124.0
-11.0,-256.0,-46.0,73.0,67.0,4.0,-63.0,-991.0,-124.0
-9.0,-255.0,-49.0,78.0,63.0,5.0,-66.0,-983.0,-128.0
-10.0,-258.0,-52.0,82.0,66.0,3.0,-66.0,-977.0,-127.0
-9.0,-254.0,-50.0,87.0,67.0,5.0,-69.0,-965.0,-129.0
-11.0,-255.0,-51.0,89.0,66.0,2.0,-70.0,-968.0,-130.0
-11.0,-252.0,-52.0,92.0,63.0,2.0,-66.0,-972.0,-130.0
-12.0,-251.0,-55.0,94.0,61.0,-3.0,-68.0,-974.0,-129.0
-12.0,-251.0,-52.0,93.0,59.0,-3.0,-70.0,-965.0,-133.0
-10.0,-252.0,-53.0,95.0,59.0,-7.0,-69.0,-965.0,-134.0
-10.0,-252.0,-52.0,94.0,62.0,-6.0,-67.0,-963.0,-139.0
-8.0,-250.0,-52.0,93.0,64.0,-10.0,-61.0,-963.0,-133.0
-11.0,-250.0,-53.0,92.0,67.0,-10.0,-66.0,-967.0,-136.0
-10.0,-250.0,-55.0,92.0,71.0,-15.0,-62.0,-963.0,-139.0
-9.0,-251.0,-56.0,91.0,78.0,-17.0,-64.0,-969.0,-146.0
-11.0,-251.0,-55.0,91.0,84.0,-21.0,-61.0,-966.0,-144.0
-9.0,-251.0,-51.0,86.0,90.0,-20.0,-60.0,-961.0,-148.0
-8.0,-251.0,-56.0,80.0,95.0,-26.0,-55.0,-967.0,-145.0
-5.0,-252.0,-53.0,72.0,100.0,-30.0,-56.0,-963.0,-143.0
-8.0,-253.0,-54.0,66.0,110.0,-38.0,-45.0,-965.0,-150.0
-6.0,-250.0,-56.0,56.0,120.0,-41.0,-48.0,-961.0,-151.0
-5.0,-252.0,-56.0,47.0,130.0,-50.0,-51.0,-968.0,-154.0
-4.0,-251.0,-58.0,40.0,139.0,-51.0,-42.0,-968.0,-150.0
-8.0,-255.0,-56.0,32.0,147.0,-60.0,-52.0,-972.0,-151.0
-10.0,-255.0,-56.0,23.0,151.0,-64.0,-61.0,-981.0,-145.0
-11.0,-257.0,-55.0,17.0,153.0,-74.0,-70.0,-991.0,-134.0
-14.0,-254.0,-53.0,16.0,155.0,-76.0,-83.0,-990.0,-132.0
-16.0,-252.0,-51.0,16.0,155.0,-82.0,-99.0,-977.0,-131.0
-20.0,-254.0,-52.0,16.0,157.0,-81.0,-107.0,-974.0,-135.0
-23.0,-252.0,-51.0,14.0,161.0,-84.0,-118.0,-967.0,-126.0
-22.0,-251.0,-51.0,11.0,165.0,-81.0,-124.0,-963.0,-129.0
-26.0,-248.0,-52.0,6.0,170.0,-85.0,-130.0,-960.0,-122.0
-26.0,-250.0,-54.0,-1.0,176.0,-84.0,-132.0,-962.0,-130.0
-25.0,-251.0,-49.0,-7.0,185.0,-88.0,-131.0,-955.0,-129.0
-26.0,-247.0,-50.0,-15.0,194.0,-90.0,-132.0,-955.0,-126.0
-23.0,-249.0,-47.0,-21.0,206.0,-96.0,-137.0,-956.0,-116.0
-27.0,-247.0,-48.0,-29.0,216.0,-97.0,-131.0,-953.0,-116.0
-25.0,-250.0,-47.0,-37.0,229.0,-101.0,-135.0,-962.0,-121.0
-25.0,-251.0,-49.0,-44.0,245.0,-101.0,-125.0,-964.0,-118.0
-21.0,-251.0,-45.0,-52.0,263.0,-104.0,-116.0,-975.0,-114.0
-13.0,-255.0,-48.0,-53.0,278.0,-101.0,-104.0,-981.0,-119.0
-12.0,-257.0,-50.0,-51.0,296.0,-104.0,-80.0,-998.0,-120.0
-8.0,-259.0,-52.0,-50.0,313.0,-103.0,-73.0,-1002.0,-127.0
-5.0,-261.0,-55.0,-46.0,329.0,-108.0,-56.0,-1004.0,-129.0
-5.0,-260.0,-52.0,-42.0,348.0,-109.0,-39.0,-1011.0,-135.0
-1.0,-263.0,-49.0,-36.0,367.0,-114.0,-27.0,-1013.0,-131.0
1.0,-261.0,-50.0,-26.0,387.0,-116.0,-26.0,-1018.0,-123.0
0.0,-261.0,-50.0,-17.0,407.0,-123.0,-21.0,-1017.0,-126.0
3.0,-260.0,-46.0,-7.0,429.0,-129.0,-28.0,-1014.0,-120.0
2.0,-262.0,-48.0,5.0,446.0,-135.0,-24.0,-1014.0,-107.0
-2.0,-258.0,-46.0,11.0,459.0,-139.0,-37.0,-1008.0,-106.0
-7.0,-258.0,-46.0,15.0,470.0,-143.0,-42.0,-1001.0,-100.0
-8.0,-256.0,-43.0,16.0,472.0,-145.0,-49.0,-979.0,-92.0
-8.0,-254.0,-38.0,17.0,471.0,-149.0,-61.0,-978.0,-85.0
-12.0,-252.0,-38.0,20.0,464.0,-150.0,-72.0,-970.0,-77.0
-12.0,-250.0,-42.0,25.0,458.0,-150.0,-81.0,-964.0,-71.0
-15.0,-248.0,-35.0,29.0,452.0,-149.0,-104.0,-955.0,-73.0
-18.0,-252.0,-38.0,32.0,443.0,-153.0,-109.0,-962.0,-70.0
-26.0,-252.0,-34.0,34.0,426.0,-154.0,-121.0,-969.0,-66.0
-25.0,-253.0,-35.0,41.0,414.0,-159.0,-132.0,-972.0,-70.0
-24.0,-257.0,-36.0,50.0,402.0,-163.0,-128.0,-979.0,-85.0
-25.0,-257.0,-43.0,59.0,394.0,-169.0,-132.0,-984.0,-95.0
-26.0,-256.0,-43.0,69.0,388.0,-171.0,-143.0,-996.0,-94.0
-27.0,-255.0,-45.0,77.0,379.0,-174.0,-135.0,-991.0,-95.0
-25.0,-255.0,-43.0,90.0,372.0,-177.0,-139.0,-975.0,-94.0
-26.0,-248.0,-44.0,101.0,360.0,-179.0,-136.0,-973.0,-101.0
-27.0,-250.0,-47.0,104.0,350.0,-181.0,-130.0,-960.0,-101.0
-27.0,-248.0,-50.0,106.0,333.0,-182.0,-133.0,-953.0,-110.0
-25.0,-244.0,-45.0,107.0,319.0,-183.0,-115.0,-953.0,-105.0
-17.0,-245.0,-48.0,109.0,303.0,-185.0,-107.0,-948.0,-116.0
-15.0,-245.0,-51.0,108.0,290.0,-186.0,-89.0,-945.0,-130.0
-12.0,-246.0,-55.0,103.0,276.0,-186.0,-87.0,-947.0,-135.0
-12.0,-245.0,-58.0,94.0,262.0,-186.0,-76.0,-945.0,-155.0
-10.0,-244.0,-59.0,81.0,248.0,-183.0,-69.0,-953.0,-159.0
-6.0,-247.0,-58.0,67.0,238.0,-180.0,-57.0,-954.0,-164.0
-4.0,-251.0,-58.0,55.0,228.0,-173.0,-49.0,-967.0,-158.0
-3.0,-255.0,-57.0,51.0,218.0,-168.0,-32.0,-977.0,-157.0
4.0,-259.0,-61.0,48.0,210.0,-158.0,-22.0,-989.0,-154.0
6.0,-260.0,-56.0,47.0,206.0,-152.0,-5.0,-1004.0,-160.0
10.0,-261.0,-54.0,50.0,201.0,-145.0,10.0,-1014.0,-152.0
14.0,-260.0,-56.0,58.0,194.0,-141.0,23.0,-1018.0,-143.0
18.0,-262.0,-55.0,75.0,188.0,-134.0,41.0,-1024.0,-149.0
21.0,-261.0,-56.0,86.0,179.0,-129.0,51.0,-1019.0,-140.0
24.0,-265.0,-52.0,100.0,174.0,-123.0,63.0,-1023.0,-132.0
25.0,-262.0,-46.0,115.0,169.0,-120.0,63.0,-1022.0,-120.0
23.0,-265.0,-44.0,137.0,165.0,-113.0,70.0,-1028.0,-100.0
23.0,-265.0,-47.0,164.0,162.0,-112.0,65.0,-1032.0,-83.0
24.0,-265.0,-40.0,200.0,155.0,-106.0,63.0,-1037.0,-77.0
27.0,-268.0,-38.0,233.0,150.0,-103.0,70.0,-1031.0,-69.0
26.0,-262.0,-34.0,266.0,144.0,-102.0,69.0,-1024.0,-49.0
21.0,-260.0,-32.0,302.0,141.0,-105.0,58.0,-1015.0,-44.0
18.0,-260.0,-25.0,332.0,134.0,-104.0,57.0,-1003.0,-40.0
19.0,-257.0,-24.0,350.0,128.0,-106.0,51.0,-984.0,-30.0
16.0,-254.0,-22.0,364.0,119.0,-106.0,45.0,-965.0,-15.0
15.0,-251.0,-19.0,373.0,111.0,-110.0,43.0,-970.0,-14.0
18.0,-254.0,-19.0,380.0,104.0,-108.0,39.0,-968.0,-11.0
14.0,-249.0,-21.0,384.0,96.0,-110.0,29.0,-965.0,-12.0
12.0,-251.0,-17.0,389.0,86.0,-108.0,17.0,-964.0,-5.0
8.0,-252.0,-20.0,391.0,76.0,-105.0,14.0,-963.0,0.0
5.0,-250.0,-15.0,392.0,65.0,-102.0,4.0,-962.0,3.0
6.0,-250.0,-16.0,394.0,58.0,-99.0,3.0,-955.0,5.0
7.0,-250.0,-14.0,396.0,48.0,-91.0,0.0,-957.0,18.0
6.0,-253.0,-7.0,403.0,37.0,-90.0,-3.0,-958.0,32.0
4.0,-248.0,-6.0,408.0,23.0,-86.0,-12.0,-961.0,42.0
2.0,-250.0,-8.0,414.0,9.0,-84.0,-8.0,-961.0,47.0
5.0,-252.0,-5.0,417.0,-4.0,-77.0,-5.0,-961.0,45.0
9.0,-249.0,-8.0,416.0,-16.0,-75.0,-3.0,-956.0,47.0
9.0,-251.0,-5.0,411.0,-26.0,-68.0,6.0,-959.0,42.0
10.0,-253.0,-6.0,402.0,-31.0,-67.0,8.0,-967.0,36.0
7.0,-254.0,-8.0,393.0,-40.0,-58.0,5.0,-974.0,44.0
7.0,-255.0,-10.0,389.0,-50.0,-52.0,14.0,-983.0,35.0
13.0,-257.0,-13.0,375.0,-54.0,-40.0,17.0,-988.0,20.0
12.0,-256.0,-18.0,360.0,-52.0,-33.0,21.0,-1000.0,17.0
14.0,-260.0,-11.0,345.0,-53.0,-20.0,37.0,-1007.0,17.0
