acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
14.0,-186.0,156.0,-6.0,54.0,-5.0,39.0,-716.0,689.0
15.0,-185.0,151.0,-6.0,53.0,-3.0,39.0,-713.0,688.0
18.0,-186.0,155.0,-7.0,54.0,-5.0,44.0,-715.0,697.0
16.0,-189.0,159.0,-8.0,53.0,-3.0,44.0,-718.0,688.0
14.0,-188.0,154.0,-7.0,53.0,-4.0,39.0,-710.0,693.0
16.0,-182.0,155.0,-8.0,53.0,-2.0,42.0,-712.0,700.0
12.0,-186.0,155.0,-6.0,52.0,-5.0,40.0,-717.0,695.0
15.0,-185.0,152.0,-5.0,52.0,-2.0,39.0,-716.0,692.0
16.0,-185.0,155.0,-6.0,51.0,-5.0,46.0,-718.0,693.0
14.0,-186.0,153.0,-8.0,52.0,-4.0,42.0,-714.0,693.0
14.0,-188.0,150.0,-9.0,51.0,-6.0,39.0,-715.0,698.0
17.0,-186.0,156.0,-11.0,52.0,-3.0,41.0,-716.0,695.0
16.0,-190.0,157.0,-10.0,52.0,-5.0,39.0,-715.0,699.0
15.0,-190.0,157.0,-7.0,53.0,-3.0,42.0,-713.0,700.0
16.0,-188.0,157.0,-5.0,54.0,-4.0,40.0,-715.0,699.0
15.0,-187.0,156.0,-5.0,55.0,-2.0,42.0,-714.0,694.0
16.0,-188.0,156.0,-3.0,54.0,-4.0,43.0,-712.0,697.0
15.0,-189.0,156.0,-2.0,54.0,-2.0,41.0,-713.0,694.0
16.0,-187.0,159.0,-1.0,52.0,-5.0,44.0,-714.0,695.0
17.0,-186.0,158.0,0.0,52.0,-3.0,38.0,-712.0,695.0
14.0,-187.0,157.0,0.0,53.0,-5.0,38.0,-714.0,696.0
19.0,-188.0,158.0,1.0,53.0,-4.0,42.0,-709.0,698.0
17.0,-190.0,157.0,3.0,53.0,-4.0,40.0,-713.0,700.0
14.0,-188.0,156.0,4.0,51.0,-4.0,40.0,-710.0,698.0
9.0,-184.0,160.0,2.0,52.0,-4.0,37.0,-713.0,702.0
16.0,-186.0,157.0,1.0,52.0,-2.0,40.0,-706.0,701.0
14.0,-183.0,154.0,2.0,51.0,-3.0,38.0,-708.0,702.0
12.0,-187.0,156.0,0.0,52.0,-2.0,38.0,-709.0,702.0
11.0,-184.0,159.0,0.0,52.0,-2.0,36.0,-706.0,703.0
11.0,-186.0,157.0,0.0,51.0,-3.0,35.0,-709.0,697.0
14.0,-184.0,157.0,-3.0,53.0,-2.0,38.0,-711.0,700.0
14.0,-189.0,162.0,-3.0,55.0,-2.0,40.0,-715.0,703.0
16.0,-188.0,156.0,-2.0,56.0,-3.0,41.0,-711.0,699.0
15.0,-188.0,158.0,-2.0,56.0,-3.0,32.0,-717.0,703.0
12.0,-185.0,154.0,-2.0,55.0,-4.0,40.0,-713.0,699.0
12.0,-187.0,157.0,-1.0,54.0,-3.0,40.0,-711.0,697.0
16.0,-186.0,161.0,0.0,54.0,-3.0,38.0,-708.0,694.0
15.0,-184.0,158.0,1.0,55.0,-2.0,38.0,-708.0,699.0
16.0,-185.0,159.0,3.0,53.0,-2.0,45.0,-711.0,696.0
17.0,-186.0,156.0,2.0,53.0,-2.0,40.0,-706.0,700.0
14.0,-185.0,154.0,2.0,52.0,-2.0,45.0,-707.0,693.0
16.0,-184.0,154.0,2.0,52.0,-2.0,36.0,-708.0,700.0
14.0,-185.0,159.0,3.0,53.0,-2.0,38.0,-706.0,701.0
15.0,-184.0,158.0,5.0,53.0,-2.0,43.0,-710.0,701.0
12.0,-186.0,157.0,6.0,53.0,-2.0,42.0,-709.0,700.0
17.0,-185.0,161.0,7.0,54.0,-1.0,35.0,-707.0,703.0
14.0,-186.0,156.0,9.0,55.0,-1.0,43.0,-708.0,699.0
17.0,-185.0,155.0,9.0,56.0,-3.0,41.0,-709.0,701.0
17.0,-189.0,158.0,12.0,56.0,0.0,40.0,-708.0,702.0
15.0,-188.0,160.0,11.0,56.0,-2.0,38.0,-708.0,699.0
17.0,-187.0,157.0,9.0,56.0,0.0,40.0,-709.0,698.0
17.0,-188.0,156.0,9.0,57.0,1.0,39.0,-708.0,701.0
17.0,-187.0,153.0,9.0,56.0,0.0,40.0,-707.0,697.0
16.0,-187.0,154.0,8.0,57.0,1.0,43.0,-707.0,697.0
15.0,-183.0,156.0,7.0,59.0,2.0,37.0,-711.0,699.0
15.0,-185.0,153.0,8.0,59.0,1.0,43.0,-715.0,697.0
15.0,-186.0,156.0,7.0,59.0,3.0,39.0,-713.0,694.0
16.0,-189.0,156.0,8.0,58.0,2.0,41.0,-713.0,697.0
16.0,-188.0,157.0,7.0,57.0,3.0,41.0,-716.0,695.0
14.0,-184.0,156.0,4.0,55.0,2.0,45.0,-714.0,693.0
18.0,-188.0,155.0,4.0,56.0,1.0,39.0,-717.0,691.0
16.0,-186.0,154.0,2.0,54.0,1.0,45.0,-713.0,694.0
14.0,-185.0,157.0,0.0,55.0,2.0,44.0,-717.0,696.0
16.0,-188.0,151.0,0.0,54.0,-1.0,36.0,-715.0,691.0
18.0,-186.0,156.0,0.0,54.0,-1.0,44.0,-713.0,693.0
18.0,-192.0,154.0,-2.0,53.0,-2.0,43.0,-715.0,697.0
16.0,-188.0,157.0,1.0,55.0,-1.0,43.0,-717.0,697.0
18.0,-187.0,157.0,4.0,54.0,-3.0,42.0,-708.0,699.0
14.0,-185.0,159.0,6.0,56.0,0.0,39.0,-719.0,696.0
18.0,-188.0,156.0,7.0,57.0,0.0,42.0,-712.0,699.0
18.0,-185.0,156.0,9.0,56.0,0.0,40.0,-710.0,697.0
16.0,-187.0,157.0,9.0,57.0,-1.0,44.0,-713.0,696.0
17.0,-185.0,154.0,8.0,59.0,1.0,44.0,-707.0,694.0
15.0,-185.0,154.0,8.0,58.0,0.0,41.0,-715.0,700.0
14.0,-187.0,156.0,6.0,57.0,2.0,40.0,-713.0,696.0
15.0,-188.0,160.0,8.0,57.0,0.0,43.0,-714.0,704.0
16.0,-187.0,158.0,7.0,57.0,2.0,44.0,-711.0,698.0
17.0,-186.0,156.0,7.0,58.0,0.0,40.0,-714.0,706.0
14.0,-187.0,154.0,7.0,57.0,2.0,41.0,-711.0,699.0
15.0,-187.0,155.0,5.0,57.0,-1.0,39.0,-710.0,696.0
14.0,-186.0,158.0,5.0,55.0,1.0,44.0,-709.0,701.0
12.0,-185.0,159.0,5.0,56.0,-2.0,37.0,-712.0,701.0
15.0,-185.0,159.0,8.0,56.0,2.0,38.0,-709.0,700.0
15.0,-187.0,157.0,7.0,57.0,-2.0,43.0,-706.0,698.0
15.0,-188.0,157.0,7.0,57.0,1.0,38.0,-706.0,701.0
