acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
7.0,-253.0,39.0,-39.0,10.0,0.0,-50.0,-950.0,317.0
6.0,-247.0,42.0,-36.0,10.0,0.0,-48.0,-952.0,316.0
8.0,-248.0,37.0,-32.0,10.0,2.0,-50.0,-944.0,317.0
9.0,-249.0,41.0,-30.0,8.0,2.0,-50.0,-945.0,316.0
10.0,-243.0,37.0,-27.0,8.0,3.0,-49.0,-945.0,317.0
8.0,-246.0,38.0,-30.0,7.0,3.0,-48.0,-945.0,309.0
5.0,-247.0,39.0,-32.0,6.0,4.0,-49.0,-945.0,316.0
8.0,-244.0,37.0,-35.0,3.0,5.0,-53.0,-946.0,308.0
6.0,-246.0,40.0,-38.0,3.0,5.0,-50.0,-948.0,310.0
9.0,-250.0,37.0,-41.0,2.0,4.0,-50.0,-946.0,314.0
8.0,-248.0,36.0,-44.0,0.0,3.0,-48.0,-946.0,316.0
3.0,-249.0,39.0,-46.0,-1.0,5.0,-52.0,-952.0,317.0
4.0,-244.0,42.0,-47.0,-3.0,5.0,-49.0,-949.0,313.0
5.0,-249.0,39.0,-48.0,-3.0,6.0,-48.0,-952.0,312.0
18.0,-251.0,31.0,-46.0,-4.0,4.0,-52.0,-949.0,318.0
4.0,-249.0,41.0,-47.0,-4.0,5.0,-51.0,-952.0,315.0
3.0,-248.0,39.0,-45.0,-3.0,5.0,-55.0,-954.0,317.0
4.0,-250.0,40.0,-46.0,-4.0,4.0,-55.0,-957.0,318.0
7.0,-251.0,42.0,-46.0,-2.0,5.0,-58.0,-954.0,318.0
6.0,-250.0,37.0,-46.0,-1.0,2.0,-55.0,-952.0,315.0
5.0,-250.0,39.0,-45.0,0.0,3.0,-58.0,-952.0,313.0
4.0,-249.0,40.0,-44.0,-2.0,3.0,-58.0,-958.0,317.0
5.0,-251.0,40.0,-42.0,-1.0,3.0,-60.0,-956.0,311.0
2.0,-248.0,37.0,-37.0,-2.0,3.0,-51.0,-949.0,313.0
6.0,-251.0,41.0,-33.0,-3.0,3.0,-55.0,-953.0,312.0
5.0,-249.0,48.0,-30.0,-4.0,3.0,-54.0,-955.0,314.0
6.0,-247.0,43.0,-29.0,-4.0,3.0,-56.0,-954.0,313.0
4.0,-252.0,42.0,-28.0,-3.0,4.0,-52.0,-948.0,320.0
6.0,-247.0,38.0,-26.0,-4.0,5.0,-54.0,-951.0,313.0
6.0,-250.0,37.0,-26.0,-4.0,5.0,-60.0,-948.0,318.0
7.0,-248.0,43.0,-28.0,-3.0,4.0,-54.0,-947.0,315.0
7.0,-250.0,37.0,-29.0,-4.0,3.0,-60.0,-950.0,318.0
7.0,-249.0,36.0,-31.0,-4.0,3.0,-54.0,-956.0,317.0
4.0,-248.0,42.0,-30.0,-4.0,2.0,-51.0,-949.0,315.0
3.0,-248.0,39.0,-33.0,-4.0,3.0,-53.0,-949.0,319.0
9.0,-248.0,42.0,-31.0,-4.0,3.0,-54.0,-952.0,321.0
5.0,-249.0,41.0,-32.0,-4.0,3.0,-55.0,-947.0,322.0
4.0,-251.0,40.0,-33.0,-1.0,1.0,-54.0,-946.0,323.0
5.0,-248.0,41.0,-32.0,-2.0,2.0,-55.0,-950.0,321.0
4.0,-248.0,41.0,-32.0,-1.0,2.0,-55.0,-947.0,320.0
7.0,-248.0,41.0,-34.0,-2.0,2.0,-52.0,-950.0,322.0
6.0,-247.0,45.0,-36.0,-3.0,2.0,-52.0,-951.0,320.0
