acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
9.0,-250.0,-22.0,32.0,16.0,-12.0,25.0,-1021.0,-72.0
7.0,-248.0,-25.0,37.0,16.0,-12.0,22.0,-1023.0,-73.0
14.0,-250.0,-23.0,40.0,16.0,-14.0,21.0,-1018.0,-69.0
13.0,-249.0,-18.0,41.0,16.0,-15.0,23.0,-1016.0,-77.0
9.0,-247.0,-21.0,43.0,14.0,-14.0,21.0,-1014.0,-70.0
10.0,-246.0,-23.0,43.0,12.0,-15.0,23.0,-1012.0,-76.0
15.0,-248.0,-22.0,45.0,10.0,-14.0,19.0,-1008.0,-71.0
9.0,-247.0,-24.0,44.0,10.0,-15.0,27.0,-1017.0,-79.0
9.0,-245.0,-21.0,44.0,8.0,-14.0,18.0,-1014.0,-75.0
10.0,-247.0,-19.0,43.0,8.0,-14.0,23.0,-1009.0,-72.0
10.0,-244.0,-17.0,38.0,6.0,-15.0,20.0,-1017.0,-77.0
10.0,-248.0,-22.0,35.0,6.0,-14.0,26.0,-1013.0,-67.0
11.0,-248.0,-20.0,31.0,4.0,-14.0,18.0,-1008.0,-65.0
11.0,-246.0,-20.0,30.0,4.0,-15.0,20.0,-1009.0,-67.0
11.0,-247.0,-19.0,32.0,5.0,-13.0,19.0,-1010.0,-65.0
6.0,-247.0,-21.0,35.0,4.0,-11.0,19.0,-1013.0,-58.0
10.0,-247.0,-24.0,39.0,5.0,-13.0,18.0,-1018.0,-60.0
11.0,-249.0,-18.0,42.0,6.0,-12.0,19.0,-1018.0,-71.0
11.0,-246.0,-24.0,42.0,6.0,-12.0,24.0,-1013.0,-67.0
9.0,-247.0,-19.0,41.0,4.0,-12.0,19.0,-1011.0,-74.0
11.0,-245.0,-23.0,41.0,5.0,-13.0,24.0,-1008.0,-76.0
10.0,-248.0,-22.0,40.0,5.0,-14.0,26.0,-1007.0,-74.0
11.0,-246.0,-23.0,38.0,4.0,-14.0,23.0,-1009.0,-79.0
10.0,-244.0,-22.0,37.0,5.0,-13.0,24.0,-1001.0,-74.0
8.0,-247.0,-26.0,35.0,4.0,-14.0,21.0,-1015.0,-77.0
10.0,-248.0,-22.0,31.0,7.0,-13.0,19.0,-1009.0,-75.0
9.0,-248.0,-24.0,28.0,6.0,-13.0,23.0,-1016.0,-73.0
10.0,-244.0,-21.0,24.0,7.0,-14.0,23.0,-1016.0,-75.0
10.0,-251.0,-23.0,22.0,8.0,-15.0,17.0,-1016.0,-79.0
11.0,-248.0,-22.0,21.0,8.0,-15.0,21.0,-1022.0,-77.0
10.0,-250.0,-21.0,20.0,9.0,-15.0,21.0,-1019.0,-74.0
7.0,-248.0,-20.0,23.0,11.0,-15.0,18.0,-1018.0,-70.0
11.0,-250.0,-21.0,27.0,13.0,-15.0,25.0,-1021.0,-73.0
9.0,-249.0,-22.0,33.0,13.0,-18.0,20.0,-1020.0,-73.0
8.0,-251.0,-22.0,42.0,14.0,-16.0,21.0,-1024.0,-75.0
10.0,-249.0,-22.0,47.0,14.0,-15.0,22.0,-1019.0,-73.0
11.0,-248.0,-23.0,52.0,15.0,-16.0,19.0,-1018.0,-80.0
10.0,-248.0,-20.0,55.0,15.0,-16.0,22.0,-1015.0,-79.0
12.0,-248.0,-23.0,57.0,13.0,-15.0,24.0,-1016.0,-82.0
9.0,-244.0,-21.0,57.0,14.0,-15.0,22.0,-1018.0,-78.0
11.0,-246.0,-28.0,55.0,11.0,-15.0,23.0,-1008.0,-82.0
10.0,-244.0,-22.0,52.0,10.0,-16.0,24.0,-1010.0,-78.0
11.0,-250.0,-25.0,50.0,8.0,-14.0,27.0,-1008.0,-75.0
12.0,-248.0,-22.0,47.0,7.0,-13.0,24.0,-1011.0,-77.0
12.0,-248.0,-20.0,44.0,7.0,-14.0,24.0,-1012.0,-72.0
10.0,-248.0,-22.0,40.0,6.0,-14.0,24.0,-1020.0,-77.0
11.0,-245.0,-24.0,37.0,6.0,-14.0,24.0,-1020.0,-69.0
9.0,-244.0,-26.0,34.0,6.0,-11.0,21.0,-1016.0,-74.0
