acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
-10.0,-246.0,-72.0,-139.0,68.0,15.0,-22.0,-935.0,-328.0
-14.0,-246.0,-73.0,-146.0,67.0,18.0,-21.0,-939.0,-330.0
-12.0,-245.0,-73.0,-153.0,67.0,17.0,-23.0,-934.0,-332.0
-12.0,-245.0,-75.0,-161.0,66.0,17.0,-24.0,-931.0,-329.0
-11.0,-248.0,-73.0,-169.0,69.0,17.0,-21.0,-940.0,-326.0
-13.0,-243.0,-70.0,-171.0,70.0,17.0,-27.0,-941.0,-325.0
-11.0,-248.0,-73.0,-171.0,72.0,17.0,-23.0,-947.0,-326.0
-14.0,-249.0,-72.0,-165.0,73.0,16.0,-27.0,-948.0,-325.0
-15.0,-248.0,-70.0,-156.0,73.0,13.0,-29.0,-955.0,-332.0
-15.0,-248.0,-73.0,-148.0,76.0,11.0,-35.0,-952.0,-334.0
-20.0,-246.0,-75.0,-138.0,80.0,10.0,-36.0,-956.0,-334.0
-17.0,-249.0,-72.0,-132.0,83.0,9.0,-34.0,-951.0,-336.0
-18.0,-248.0,-75.0,-127.0,84.0,10.0,-40.0,-959.0,-343.0
-14.0,-251.0,-78.0,-126.0,81.0,10.0,-39.0,-958.0,-342.0
-16.0,-249.0,-75.0,-128.0,77.0,8.0,-37.0,-963.0,-341.0
-19.0,-248.0,-79.0,-131.0,70.0,6.0,-41.0,-957.0,-341.0
-16.0,-250.0,-78.0,-133.0,63.0,2.0,-36.0,-960.0,-339.0
-17.0,-251.0,-78.0,-132.0,57.0,1.0,-33.0,-959.0,-339.0
-14.0,-251.0,-75.0,-131.0,51.0,0.0,-41.0,-958.0,-341.0
-17.0,-247.0,-77.0,-126.0,43.0,-1.0,-43.0,-960.0,-337.0
-16.0,-248.0,-75.0,-125.0,39.0,-1.0,-41.0,-955.0,-341.0
-18.0,-247.0,-77.0,-125.0,37.0,-1.0,-46.0,-949.0,-341.0
-18.0,-247.0,-77.0,-126.0,35.0,-2.0,-44.0,-948.0,-342.0
-17.0,-246.0,-74.0,-129.0,37.0,0.0,-43.0,-948.0,-335.0
-15.0,-246.0,-74.0,-132.0,40.0,1.0,-42.0,-945.0,-330.0
-16.0,-246.0,-74.0,-133.0,41.0,1.0,-39.0,-936.0,-337.0
-15.0,-246.0,-74.0,-141.0,38.0,2.0,-39.0,-936.0,-338.0
-17.0,-243.0,-73.0,-150.0,30.0,2.0,-38.0,-935.0,-340.0
-19.0,-243.0,-75.0,-161.0,20.0,3.0,-45.0,-935.0,-346.0
-18.0,-243.0,-81.0,-170.0,11.0,2.0,-43.0,-929.0,-341.0
-16.0,-245.0,-74.0,-174.0,-1.0,0.0,-46.0,-938.0,-341.0
-18.0,-247.0,-76.0,-172.0,-12.0,0.0,-45.0,-934.0,-339.0
-16.0,-246.0,-77.0,-165.0,-21.0,0.0,-41.0,-938.0,-342.0
-18.0,-245.0,-76.0,-156.0,-29.0,-1.0,-39.0,-941.0,-341.0
-17.0,-245.0,-76.0,-146.0,-32.0,-2.0,-40.0,-943.0,-348.0
-16.0,-249.0,-74.0,-140.0,-34.0,-3.0,-34.0,-944.0,-346.0
-15.0,-247.0,-76.0,-136.0,-34.0,-5.0,-37.0,-942.0,-346.0
-14.0,-247.0,-77.0,-137.0,-36.0,-3.0,-32.0,-945.0,-343.0
-14.0,-246.0,-73.0,-141.0,-37.0,-3.0,-32.0,-946.0,-344.0
