acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
2.0,-249.0,-77.0,22.0,52.0,-4.0,-21.0,-951.0,-234.0
1.0,-248.0,-78.0,18.0,50.0,-5.0,-24.0,-951.0,-234.0
0.0,-245.0,-77.0,13.0,49.0,-8.0,-24.0,-954.0,-240.0
-3.0,-246.0,-80.0,8.0,46.0,-7.0,-25.0,-956.0,-231.0
-1.0,-248.0,-75.0,8.0,43.0,-8.0,-25.0,-953.0,-236.0
5.0,-247.0,-83.0,6.0,43.0,-6.0,-25.0,-955.0,-240.0
5.0,-243.0,-65.0,9.0,40.0,-7.0,-21.0,-951.0,-228.0
-5.0,-241.0,-70.0,10.0,38.0,-5.0,-23.0,-952.0,-233.0
-1.0,-249.0,-86.0,13.0,37.0,-5.0,-23.0,-951.0,-232.0
-1.0,-247.0,-78.0,20.0,36.0,-5.0,-21.0,-951.0,-231.0
0.0,-245.0,-79.0,25.0,35.0,-6.0,-24.0,-953.0,-227.0
3.0,-247.0,-74.0,27.0,36.0,-4.0,-21.0,-955.0,-227.0
3.0,-250.0,-77.0,28.0,38.0,-6.0,-25.0,-965.0,-227.0
1.0,-249.0,-74.0,26.0,35.0,-5.0,-24.0,-957.0,-224.0
2.0,-249.0,-76.0,23.0,36.0,-7.0,-19.0,-960.0,-231.0
-1.0,-247.0,-73.0,20.0,38.0,-6.0,-22.0,-954.0,-224.0
1.0,-249.0,-76.0,19.0,40.0,-7.0,-24.0,-957.0,-227.0
-2.0,-247.0,-76.0,19.0,41.0,-8.0,-19.0,-958.0,-226.0
1.0,-248.0,-74.0,22.0,42.0,-6.0,-21.0,-956.0,-231.0
-2.0,-245.0,-79.0,25.0,42.0,-7.0,-21.0,-951.0,-230.0
3.0,-248.0,-74.0,28.0,44.0,-5.0,-24.0,-953.0,-231.0
0.0,-246.0,-77.0,28.0,45.0,-4.0,-22.0,-949.0,-231.0
-1.0,-246.0,-77.0,27.0,44.0,-3.0,-22.0,-946.0,-226.0
-1.0,-248.0,-74.0,23.0,43.0,-3.0,-21.0,-951.0,-233.0
0.0,-242.0,-74.0,19.0,42.0,-3.0,-21.0,-950.0,-228.0
-3.0,-245.0,-77.0,15.0,44.0,-3.0,-18.0,-940.0,-229.0
2.0,-245.0,-76.0,11.0,43.0,-2.0,-23.0,-948.0,-224.0
1.0,-242.0,-76.0,7.0,43.0,-4.0,-19.0,-948.0,-225.0
1.0,-243.0,-76.0,4.0,43.0,-4.0,-18.0,-945.0,-224.0
2.0,-244.0,-77.0,0.0,45.0,-6.0,-20.0,-948.0,-230.0
3.0,-247.0,-72.0,-1.0,47.0,-8.0,-20.0,-951.0,-227.0
2.0,-246.0,-79.0,-3.0,50.0,-7.0,-15.0,-950.0,-232.0
0.0,-244.0,-78.0,-4.0,51.0,-8.0,-17.0,-952.0,-225.0
-1.0,-243.0,-78.0,-8.0,52.0,-10.0,-18.0,-951.0,-228.0
2.0,-247.0,-77.0,-11.0,53.0,-9.0,-16.0,-958.0,-239.0
4.0,-251.0,-75.0,-14.0,52.0,-9.0,-19.0,-956.0,-233.0
1.0,-246.0,-77.0,-17.0,54.0,-8.0,-19.0,-958.0,-236.0
1.0,-246.0,-73.0,-17.0,53.0,-10.0,-16.0,-955.0,-231.0
-1.0,-248.0,-76.0,-14.0,53.0,-6.0,-20.0,-957.0,-233.0
2.0,-248.0,-77.0,-11.0,52.0,-8.0,-21.0,-959.0,-236.0
0.0,-247.0,-79.0,-8.0,49.0,-5.0,-22.0,-959.0,-228.0
-1.0,-246.0,-77.0,-6.0,50.0,-5.0,-21.0,-957.0,-226.0
0.0,-246.0,-77.0,-4.0,49.0,-4.0,-25.0,-956.0,-226.0
1.0,-248.0,-73.0,-5.0,48.0,-7.0,-22.0,-954.0,-236.0
2.0,-249.0,-77.0,-6.0,47.0,-4.0,-18.0,-954.0,-226.0
-1.0,-247.0,-76.0,-8.0,45.0,-5.0,-21.0,-951.0,-227.0
0.0,-246.0,-75.0,-8.0,46.0,-3.0,-22.0,-955.0,-228.0
0.0,-242.0,-78.0,-9.0,46.0,-5.0,-19.0,-954.0,-226.0
1.0,-246.0,-71.0,-10.0,46.0,-3.0,-20.0,-954.0,-224.0
1.0,-249.0,-73.0,-10.0,48.0,-5.0,-15.0,-954.0,-227.0
0.0,-248.0,-71.0,-10.0,48.0,-1.0,-15.0,-953.0,-224.0
0.0,-247.0,-77.0,-9.0,49.0,-4.0,-18.0,-955.0,-227.0
1.0,-247.0,-77.0,-12.0,50.0,-1.0,-20.0,-958.0,-226.0
-1.0,-246.0,-80.0,-13.0,50.0,-3.0,-20.0,-955.0,-225.0
1.0,-245.0,-77.0,-12.0,52.0,-1.0,-19.0,-957.0,-227.0
0.0,-247.0,-75.0,-13.0,49.0,-3.0,-21.0,-957.0,-225.0
0.0,-246.0,-75.0,-11.0,51.0,-1.0,-21.0,-959.0,-221.0
2.0,-251.0,-74.0,-9.0,51.0,-5.0,-19.0,-956.0,-217.0
4.0,-250.0,-74.0,-5.0,50.0,-3.0,-22.0,-957.0,-220.0
1.0,-247.0,-71.0,-5.0,51.0,-7.0,-18.0,-953.0,-218.0
0.0,-244.0,-73.0,-7.0,50.0,-6.0,-18.0,-957.0,-218.0
3.0,-248.0,-70.0,-9.0,50.0,-10.0,-22.0,-950.0,-219.0
2.0,-247.0,-76.0,-10.0,49.0,-9.0,-18.0,-952.0,-219.0
0.0,-247.0,-73.0,-12.0,50.0,-12.0,-17.0,-952.0,-216.0
-2.0,-246.0,-74.0,-12.0,50.0,-10.0,-21.0,-957.0,-220.0
-1.0,-249.0,-75.0,-11.0,51.0,-12.0,-19.0,-955.0,-224.0
-3.0,-244.0,-75.0,-8.0,53.0,-9.0,-26.0,-954.0,-223.0
0.0,-248.0,-77.0,-7.0,55.0,-10.0,-24.0,-954.0,-231.0
-2.0,-245.0,-77.0,-5.0,58.0,-9.0,-22.0,-956.0,-225.0
2.0,-251.0,-75.0,-1.0,59.0,-11.0,-23.0,-961.0,-225.0
2.0,-247.0,-78.0,3.0,61.0,-7.0,-21.0,-955.0,-226.0
1.0,-245.0,-73.0,6.0,62.0,-9.0,-20.0,-956.0,-229.0
0.0,-244.0,-75.0,8.0,59.0,-7.0,-18.0,-954.0,-228.0
-2.0,-246.0,-78.0,11.0,60.0,-9.0,-21.0,-951.0,-227.0
2.0,-248.0,-74.0,11.0,60.0,-7.0,-21.0,-951.0,-225.0
2.0,-244.0,-76.0,9.0,58.0,-9.0,-16.0,-953.0,-233.0
2.0,-247.0,-76.0,6.0,58.0,-7.0,-15.0,-950.0,-229.0
1.0,-247.0,-74.0,2.0,57.0,-9.0,-20.0,-954.0,-228.0
1.0,-245.0,-75.0,-2.0,54.0,-6.0,-22.0,-952.0,-226.0
1.0,-246.0,-76.0,-3.0,55.0,-9.0,-16.0,-955.0,-224.0
0.0,-247.0,-73.0,-6.0,55.0,-5.0,-15.0,-954.0,-229.0
0.0,-249.0,-77.0,-6.0,55.0,-7.0,-15.0,-959.0,-228.0
-1.0,-250.0,-78.0,-6.0,55.0,-3.0,-20.0,-958.0,-223.0
3.0,-248.0,-80.0,-7.0,56.0,-4.0,-13.0,-958.0,-222.0
3.0,-248.0,-76.0,-7.0,56.0,-1.0,-18.0,-960.0,-228.0
