acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
-23.0,-192.0,99.0,76.0,661.0,-341.0,-93.0,-761.0,529.0
-18.0,-198.0,95.0,42.0,687.0,-350.0,-67.0,-780.0,505.0
-12.0,-210.0,86.0,0.0,709.0,-357.0,-55.0,-824.0,486.0
-7.0,-230.0,81.0,-44.0,730.0,-360.0,-35.0,-906.0,464.0
-9.0,-254.0,82.0,-92.0,748.0,-357.0,-46.0,-989.0,450.0
-9.0,-276.0,84.0,-137.0,752.0,-347.0,-43.0,-1072.0,426.0
-15.0,-299.0,71.0,-178.0,748.0,-338.0,-51.0,-1154.0,403.0
-17.0,-310.0,66.0,-207.0,734.0,-325.0,-63.0,-1222.0,379.0
-17.0,-328.0,53.0,-223.0,710.0,-309.0,-64.0,-1285.0,333.0
-8.0,-344.0,46.0,-226.0,677.0,-286.0,-44.0,-1361.0,299.0
-11.0,-363.0,36.0,-227.0,639.0,-261.0,-40.0,-1426.0,258.0
-11.0,-386.0,24.0,-230.0,609.0,-231.0,-49.0,-1510.0,234.0
-15.0,-407.0,23.0,-231.0,592.0,-197.0,-52.0,-1616.0,219.0
-29.0,-421.0,23.0,-238.0,566.0,-165.0,-126.0,-1659.0,209.0
-46.0,-424.0,26.0,-259.0,518.0,-113.0,-168.0,-1683.0,216.0
-41.0,-425.0,37.0,-278.0,441.0,-42.0,-163.0,-1651.0,239.0
-33.0,-409.0,48.0,-281.0,370.0,25.0,-129.0,-1578.0,297.0
-20.0,-383.0,57.0,-237.0,315.0,75.0,-59.0,-1480.0,352.0
2.0,-364.0,66.0,-133.0,288.0,91.0,12.0,-1382.0,392.0
15.0,-336.0,68.0,20.0,279.0,68.0,61.0,-1291.0,390.0
36.0,-313.0,64.0,188.0,282.0,12.0,129.0,-1183.0,372.0
49.0,-277.0,55.0,335.0,295.0,-64.0,176.0,-1086.0,343.0
66.0,-248.0,48.0,445.0,324.0,-151.0,223.0,-982.0,309.0
76.0,-223.0,36.0,507.0,382.0,-236.0,274.0,-886.0,279.0
82.0,-198.0,26.0,515.0,466.0,-313.0,297.0,-792.0,228.0
84.0,-188.0,13.0,464.0,566.0,-371.0,301.0,-734.0,194.0
84.0,-170.0,10.0,364.0,683.0,-411.0,302.0,-694.0,156.0
