acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
0.0,-231.0,106.0,9.0,69.0,-6.0,32.0,-892.0,388.0
0.0,-231.0,106.0,10.0,68.0,-6.0,38.0,-892.0,387.0
2.0,-232.0,106.0,10.0,69.0,-5.0,38.0,-889.0,388.0
1.0,-230.0,105.0,12.0,70.0,-4.0,36.0,-889.0,384.0
3.0,-231.0,106.0,14.0,70.0,-3.0,38.0,-886.0,380.0
2.0,-228.0,111.0,14.0,70.0,-2.0,36.0,-886.0,374.0
1.0,-229.0,103.0,13.0,71.0,-1.0,37.0,-881.0,377.0
0.0,-227.0,101.0,13.0,70.0,1.0,36.0,-888.0,374.0
0.0,-229.0,98.0,13.0,70.0,3.0,37.0,-888.0,378.0
0.0,-232.0,101.0,13.0,71.0,3.0,37.0,-887.0,379.0
0.0,-228.0,106.0,13.0,71.0,4.0,26.0,-892.0,385.0
0.0,-227.0,101.0,14.0,71.0,4.0,35.0,-892.0,385.0
-2.0,-228.0,105.0,16.0,69.0,5.0,26.0,-887.0,386.0
1.0,-228.0,104.0,17.0,69.0,6.0,28.0,-883.0,385.0
0.0,-226.0,106.0,18.0,68.0,6.0,29.0,-887.0,385.0
7.0,-225.0,109.0,17.0,68.0,5.0,25.0,-890.0,389.0
0.0,-228.0,106.0,16.0,68.0,5.0,28.0,-885.0,389.0
-1.0,-231.0,106.0,17.0,68.0,3.0,30.0,-887.0,393.0
0.0,-227.0,109.0,16.0,68.0,3.0,27.0,-888.0,391.0
1.0,-229.0,107.0,15.0,71.0,3.0,35.0,-890.0,391.0
-2.0,-230.0,107.0,14.0,72.0,5.0,32.0,-884.0,388.0
0.0,-229.0,107.0,12.0,72.0,4.0,34.0,-893.0,395.0
0.0,-230.0,105.0,10.0,73.0,3.0,33.0,-888.0,389.0
0.0,-231.0,108.0,9.0,72.0,2.0,34.0,-892.0,395.0
0.0,-233.0,106.0,8.0,73.0,2.0,36.0,-892.0,388.0
0.0,-230.0,107.0,8.0,72.0,3.0,36.0,-893.0,390.0
0.0,-226.0,106.0,9.0,71.0,2.0,35.0,-885.0,393.0
0.0,-227.0,106.0,11.0,71.0,2.0,35.0,-884.0,396.0
1.0,-229.0,108.0,15.0,70.0,3.0,32.0,-890.0,396.0
0.0,-229.0,107.0,15.0,70.0,2.0,31.0,-883.0,394.0
0.0,-232.0,104.0,12.0,71.0,1.0,34.0,-884.0,391.0
0.0,-231.0,105.0,12.0,68.0,2.0,26.0,-886.0,393.0
0.0,-227.0,107.0,11.0,66.0,1.0,35.0,-889.0,388.0
1.0,-226.0,106.0,9.0,66.0,1.0,36.0,-889.0,390.0
-1.0,-228.0,104.0,7.0,66.0,1.0,35.0,-884.0,389.0
-3.0,-227.0,104.0,6.0,64.0,0.0,28.0,-887.0,389.0
0.0,-229.0,105.0,6.0,63.0,-1.0,31.0,-890.0,397.0
-7.0,-231.0,102.0,5.0,64.0,-1.0,30.0,-889.0,392.0
-1.0,-225.0,105.0,4.0,64.0,0.0,24.0,-889.0,391.0
0.0,-228.0,106.0,4.0,65.0,0.0,27.0,-885.0,393.0
-2.0,-230.0,103.0,2.0,67.0,0.0,29.0,-887.0,393.0
-1.0,-228.0,107.0,-1.0,68.0,1.0,26.0,-887.0,393.0
-1.0,-228.0,106.0,-2.0,70.0,0.0,36.0,-882.0,392.0
0.0,-228.0,103.0,-3.0,71.0,3.0,28.0,-882.0,392.0
0.0,-229.0,105.0,-6.0,74.0,4.0,32.0,-888.0,396.0
1.0,-228.0,105.0,-9.0,74.0,5.0,32.0,-882.0,395.0
-3.0,-227.0,106.0,-9.0,74.0,5.0,25.0,-885.0,397.0
-1.0,-227.0,105.0,-8.0,73.0,6.0,34.0,-890.0,400.0
-1.0,-228.0,108.0,-5.0,76.0,4.0,30.0,-887.0,392.0
-2.0,-228.0,110.0,-2.0,75.0,6.0,29.0,-885.0,401.0
-1.0,-229.0,109.0,-1.0,77.0,6.0,31.0,-888.0,401.0
1.0,-229.0,110.0,3.0,77.0,7.0,31.0,-891.0,398.0
-2.0,-227.0,107.0,6.0,76.0,9.0,33.0,-894.0,392.0
0.0,-233.0,106.0,7.0,75.0,7.0,32.0,-891.0,402.0
