acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
13.0,-249.0,-67.0,-20.0,61.0,-9.0,18.0,-964.0,-196.0
12.0,-247.0,-73.0,-21.0,61.0,-7.0,17.0,-953.0,-195.0
13.0,-249.0,-64.0,-20.0,60.0,-9.0,13.0,-959.0,-198.0
11.0,-250.0,-67.0,-20.0,58.0,-6.0,18.0,-957.0,-192.0
11.0,-249.0,-68.0,-21.0,58.0,-9.0,17.0,-960.0,-192.0
13.0,-248.0,-64.0,-22.0,56.0,-6.0,22.0,-962.0,-192.0
12.0,-248.0,-62.0,-22.0,55.0,-8.0,16.0,-962.0,-189.0
9.0,-248.0,-67.0,-22.0,55.0,-6.0,16.0,-963.0,-189.0
11.0,-248.0,-65.0,-22.0,55.0,-7.0,17.0,-957.0,-191.0
15.0,-253.0,-62.0,-22.0,56.0,-5.0,20.0,-963.0,-186.0
9.0,-250.0,-67.0,-21.0,55.0,-7.0,22.0,-964.0,-187.0
12.0,-248.0,-60.0,-20.0,55.0,-4.0,19.0,-965.0,-190.0
16.0,-252.0,-59.0,-20.0,54.0,-6.0,21.0,-966.0,-187.0
15.0,-249.0,-65.0,-17.0,54.0,-1.0,22.0,-965.0,-187.0
12.0,-251.0,-60.0,-16.0,55.0,-3.0,20.0,-967.0,-180.0
12.0,-251.0,-63.0,-13.0,55.0,1.0,21.0,-965.0,-184.0
12.0,-251.0,-64.0,-10.0,56.0,-2.0,20.0,-968.0,-183.0
14.0,-252.0,-65.0,-10.0,57.0,1.0,21.0,-967.0,-182.0
13.0,-250.0,-63.0,-7.0,57.0,0.0,21.0,-972.0,-187.0
12.0,-252.0,-61.0,-5.0,58.0,3.0,21.0,-968.0,-185.0
10.0,-253.0,-66.0,-3.0,59.0,2.0,19.0,-970.0,-187.0
13.0,-252.0,-63.0,-1.0,61.0,5.0,18.0,-968.0,-184.0
10.0,-250.0,-66.0,0.0,61.0,2.0,19.0,-963.0,-189.0
11.0,-252.0,-64.0,2.0,61.0,6.0,17.0,-967.0,-186.0
9.0,-253.0,-63.0,3.0,60.0,4.0,15.0,-968.0,-185.0
10.0,-249.0,-61.0,4.0,61.0,6.0,14.0,-966.0,-187.0
12.0,-250.0,-67.0,4.0,61.0,3.0,18.0,-965.0,-186.0
12.0,-252.0,-67.0,5.0,60.0,5.0,12.0,-963.0,-185.0
11.0,-252.0,-65.0,5.0,58.0,4.0,17.0,-970.0,-188.0
9.0,-251.0,-65.0,8.0,58.0,5.0,15.0,-968.0,-184.0
6.0,-250.0,-62.0,9.0,59.0,4.0,17.0,-969.0,-184.0
11.0,-249.0,-63.0,9.0,60.0,4.0,15.0,-963.0,-178.0
12.0,-251.0,-66.0,9.0,58.0,2.0,14.0,-966.0,-188.0
