acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
-4.0,-250.0,36.0,-4.0,64.0,-1.0,-37.0,-959.0,214.0
-1.0,-249.0,34.0,-2.0,61.0,-3.0,-36.0,-957.0,212.0
-3.0,-250.0,34.0,0.0,60.0,-2.0,-37.0,-956.0,214.0
-4.0,-247.0,38.0,-2.0,58.0,-3.0,-37.0,-955.0,215.0
-1.0,-248.0,33.0,-6.0,58.0,0.0,-37.0,-951.0,218.0
-1.0,-242.0,40.0,-7.0,59.0,-3.0,-34.0,-954.0,214.0
-3.0,-248.0,37.0,-7.0,58.0,-1.0,-31.0,-953.0,222.0
-2.0,-251.0,37.0,-10.0,57.0,-3.0,-36.0,-954.0,216.0
-2.0,-250.0,42.0,-13.0,57.0,0.0,-35.0,-958.0,212.0
-2.0,-245.0,38.0,-15.0,57.0,-1.0,-37.0,-958.0,214.0
-1.0,-252.0,36.0,-16.0,57.0,1.0,-35.0,-952.0,216.0
-4.0,-250.0,37.0,-16.0,54.0,-1.0,-34.0,-966.0,215.0
-4.0,-249.0,37.0,-16.0,55.0,0.0,-31.0,-951.0,216.0
-4.0,-251.0,39.0,-18.0,54.0,-2.0,-38.0,-956.0,215.0
1.0,-252.0,37.0,-19.0,55.0,1.0,-36.0,-956.0,216.0
-3.0,-249.0,32.0,-20.0,55.0,-3.0,-34.0,-958.0,217.0
-4.0,-252.0,35.0,-20.0,53.0,-1.0,-37.0,-955.0,214.0
-2.0,-251.0,38.0,-24.0,52.0,-3.0,-37.0,-955.0,213.0
-1.0,-250.0,33.0,-24.0,51.0,0.0,-34.0,-955.0,215.0
-4.0,-249.0,36.0,-22.0,50.0,0.0,-29.0,-955.0,213.0
-4.0,-251.0,35.0,-22.0,49.0,2.0,-36.0,-953.0,214.0
-2.0,-248.0,34.0,-21.0,48.0,-1.0,-35.0,-958.0,212.0
-2.0,-248.0,39.0,-20.0,48.0,1.0,-39.0,-955.0,212.0
-3.0,-250.0,36.0,-22.0,48.0,-1.0,-30.0,-958.0,211.0
-2.0,-253.0,36.0,-23.0,45.0,3.0,-34.0,-955.0,209.0
-5.0,-249.0,37.0,-22.0,44.0,0.0,-36.0,-955.0,213.0
-1.0,-250.0,35.0,-22.0,44.0,3.0,-32.0,-953.0,216.0
-3.0,-253.0,36.0,-23.0,43.0,3.0,-38.0,-958.0,209.0
-1.0,-252.0,32.0,-19.0,42.0,4.0,-35.0,-955.0,210.0
-5.0,-250.0,34.0,-18.0,43.0,2.0,-32.0,-955.0,210.0
-2.0,-247.0,36.0,-17.0,44.0,2.0,-30.0,-955.0,217.0
-1.0,-250.0,38.0,-17.0,43.0,1.0,-33.0,-958.0,212.0
-2.0,-250.0,35.0,-19.0,44.0,2.0,-28.0,-959.0,211.0
-2.0,-249.0,38.0,-20.0,43.0,1.0,-31.0,-957.0,212.0
-2.0,-251.0,34.0,-22.0,42.0,2.0,-35.0,-957.0,215.0
-2.0,-250.0,36.0,-24.0,42.0,2.0,-36.0,-954.0,208.0
0.0,-251.0,37.0,-23.0,43.0,5.0,-37.0,-956.0,211.0
-2.0,-248.0,36.0,-22.0,42.0,3.0,-37.0,-957.0,212.0
-4.0,-250.0,36.0,-21.0,39.0,4.0,-37.0,-955.0,215.0
-3.0,-250.0,36.0,-20.0,39.0,6.0,-41.0,-955.0,211.0
-6.0,-252.0,39.0,-21.0,38.0,6.0,-37.0,-959.0,210.0
-3.0,-251.0,38.0,-23.0,39.0,6.0,-39.0,-966.0,210.0
-4.0,-248.0,38.0,-26.0,37.0,6.0,-36.0,-958.0,207.0
-4.0,-251.0,30.0,-28.0,37.0,7.0,-37.0,-963.0,208.0
-3.0,-252.0,36.0,-31.0,34.0,6.0,-38.0,-963.0,210.0
-3.0,-250.0,36.0,-31.0,34.0,6.0,-38.0,-961.0,211.0
-2.0,-251.0,35.0,-30.0,34.0,6.0,-37.0,-967.0,209.0
-5.0,-250.0,34.0,-28.0,34.0,5.0,-37.0,-959.0,207.0
-1.0,-252.0,33.0,-25.0,33.0,6.0,-40.0,-959.0,204.0
-3.0,-252.0,36.0,-21.0,32.0,5.0,-40.0,-958.0,208.0
-2.0,-248.0,32.0,-19.0,30.0,6.0,-37.0,-956.0,209.0
-5.0,-249.0,37.0,-19.0,30.0,6.0,-35.0,-959.0,207.0
-2.0,-250.0,32.0,-20.0,29.0,7.0,-38.0,-957.0,202.0
-3.0,-250.0,35.0,-20.0,29.0,8.0,-39.0,-958.0,206.0
-1.0,-253.0,34.0,-20.0,28.0,7.0,-40.0,-956.0,208.0
-2.0,-252.0,35.0,-24.0,29.0,9.0,-34.0,-956.0,209.0
-3.0,-250.0,35.0,-25.0,30.0,7.0,-38.0,-965.0,206.0
-2.0,-250.0,33.0,-26.0,30.0,7.0,-32.0,-959.0,207.0
