acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
7.0,-250.0,-22.0,6.0,187.0,25.0,18.0,-1025.0,-97.0
6.0,-253.0,-25.0,18.0,176.0,28.0,17.0,-1031.0,-95.0
9.0,-252.0,-25.0,34.0,164.0,30.0,20.0,-1027.0,-96.0
11.0,-252.0,-23.0,51.0,155.0,34.0,23.0,-1025.0,-100.0
8.0,-248.0,-31.0,68.0,146.0,37.0,28.0,-1016.0,-96.0
18.0,-251.0,-30.0,85.0,137.0,39.0,27.0,-1019.0,-105.0
8.0,-245.0,-28.0,96.0,128.0,41.0,28.0,-1013.0,-105.0
10.0,-246.0,-33.0,108.0,118.0,42.0,23.0,-1006.0,-105.0
9.0,-244.0,-29.0,117.0,108.0,41.0,20.0,-1002.0,-114.0
6.0,-244.0,-32.0,125.0,98.0,44.0,20.0,-1005.0,-114.0
7.0,-241.0,-36.0,132.0,89.0,44.0,20.0,-1002.0,-119.0
5.0,-244.0,-32.0,139.0,78.0,42.0,17.0,-1000.0,-119.0
9.0,-245.0,-37.0,145.0,69.0,42.0,13.0,-1001.0,-120.0
5.0,-244.0,-36.0,151.0,59.0,41.0,4.0,-1002.0,-120.0
9.0,-245.0,-36.0,157.0,52.0,40.0,7.0,-997.0,-123.0
2.0,-247.0,-33.0,161.0,46.0,39.0,3.0,-1005.0,-115.0
5.0,-248.0,-36.0,165.0,41.0,36.0,3.0,-1005.0,-112.0
5.0,-247.0,-34.0,169.0,36.0,34.0,3.0,-1001.0,-114.0
5.0,-250.0,-27.0,173.0,29.0,34.0,3.0,-1009.0,-108.0
3.0,-248.0,-29.0,175.0,21.0,34.0,3.0,-1011.0,-99.0
2.0,-249.0,-30.0,181.0,12.0,33.0,6.0,-1014.0,-102.0
3.0,-250.0,-28.0,183.0,0.0,33.0,2.0,-1022.0,-99.0
2.0,-246.0,-26.0,186.0,-12.0,28.0,-3.0,-1021.0,-98.0
7.0,-251.0,-26.0,187.0,-24.0,26.0,0.0,-1023.0,-99.0
3.0,-248.0,-28.0,187.0,-39.0,30.0,3.0,-1019.0,-100.0
8.0,-249.0,-27.0,185.0,-52.0,33.0,8.0,-1022.0,-97.0
4.0,-247.0,-21.0,182.0,-66.0,33.0,8.0,-1020.0,-100.0
13.0,-252.0,-26.0,178.0,-78.0,34.0,19.0,-1019.0,-93.0
6.0,-245.0,-28.0,174.0,-90.0,34.0,19.0,-1021.0,-100.0
11.0,-247.0,-30.0,171.0,-101.0,32.0,26.0,-1015.0,-102.0
11.0,-248.0,-26.0,168.0,-111.0,29.0,26.0,-1016.0,-99.0
15.0,-249.0,-29.0,167.0,-121.0,29.0,30.0,-1017.0,-101.0
18.0,-248.0,-26.0,164.0,-128.0,27.0,37.0,-1013.0,-107.0
14.0,-247.0,-33.0,161.0,-137.0,22.0,39.0,-1012.0,-112.0
12.0,-246.0,-31.0,160.0,-139.0,23.0,44.0,-1012.0,-108.0
16.0,-246.0,-31.0,159.0,-141.0,18.0,43.0,-1013.0,-119.0
14.0,-240.0,-37.0,158.0,-143.0,13.0,45.0,-1003.0,-120.0
17.0,-243.0,-33.0,155.0,-144.0,10.0,44.0,-1000.0,-123.0
17.0,-241.0,-34.0,149.0,-146.0,8.0,41.0,-990.0,-125.0
15.0,-240.0,-35.0,139.0,-145.0,4.0,49.0,-987.0,-127.0
20.0,-238.0,-36.0,125.0,-141.0,-1.0,52.0,-981.0,-131.0
18.0,-237.0,-37.0,110.0,-138.0,-3.0,59.0,-987.0,-128.0
19.0,-236.0,-38.0,92.0,-134.0,-8.0,66.0,-982.0,-135.0
22.0,-237.0,-36.0,75.0,-128.0,-11.0,68.0,-982.0,-134.0
23.0,-236.0,-36.0,55.0,-123.0,-13.0,76.0,-978.0,-134.0
22.0,-238.0,-36.0,36.0,-117.0,-20.0,80.0,-984.0,-146.0
31.0,-238.0,-40.0,20.0,-106.0,-28.0,92.0,-982.0,-146.0
33.0,-240.0,-48.0,4.0,-94.0,-34.0,97.0,-992.0,-161.0
36.0,-240.0,-41.0,-9.0,-75.0,-39.0,110.0,-992.0,-155.0
34.0,-242.0,-45.0,-17.0,-53.0,-50.0,112.0,-991.0,-165.0
33.0,-242.0,-48.0,-21.0,-28.0,-58.0,110.0,-999.0,-175.0
37.0,-241.0,-48.0,-24.0,1.0,-64.0,117.0,-998.0,-172.0
36.0,-246.0,-48.0,-28.0,28.0,-71.0,117.0,-1005.0,-178.0
39.0,-247.0,-48.0,-31.0,55.0,-75.0,115.0,-1003.0,-176.0
38.0,-245.0,-44.0,-35.0,81.0,-81.0,120.0,-994.0,-174.0
33.0,-247.0,-43.0,-43.0,104.0,-83.0,113.0,-998.0,-169.0
33.0,-244.0,-45.0,-49.0,122.0,-81.0,108.0,-998.0,-167.0
29.0,-241.0,-39.0,-57.0,135.0,-75.0,108.0,-996.0,-164.0
30.0,-244.0,-42.0,-65.0,144.0,-68.0,108.0,-1001.0,-148.0
32.0,-243.0,-37.0,-72.0,146.0,-58.0,98.0,-1005.0,-136.0
28.0,-244.0,-40.0,-77.0,144.0,-49.0,95.0,-999.0,-129.0
27.0,-243.0,-37.0,-78.0,144.0,-38.0,92.0,-1002.0,-139.0
25.0,-243.0,-34.0,-76.0,140.0,-28.0,91.0,-1001.0,-134.0
27.0,-245.0,-36.0,-72.0,137.0,-19.0,77.0,-1002.0,-133.0
21.0,-244.0,-37.0,-68.0,137.0,-10.0,74.0,-997.0,-139.0
15.0,-242.0,-40.0,-66.0,139.0,-3.0,64.0,-996.0,-147.0
19.0,-247.0,-47.0,-63.0,140.0,2.0,56.0,-995.0,-150.0
13.0,-240.0,-49.0,-61.0,143.0,7.0,47.0,-992.0,-156.0
14.0,-243.0,-47.0,-62.0,147.0,6.0,40.0,-992.0,-152.0
11.0,-245.0,-39.0,-64.0,149.0,4.0,30.0,-992.0,-164.0
11.0,-244.0,-44.0,-66.0,149.0,3.0,25.0,-991.0,-158.0
9.0,-244.0,-43.0,-68.0,146.0,-1.0,20.0,-998.0,-160.0
8.0,-246.0,-41.0,-66.0,140.0,-4.0,14.0,-999.0,-156.0
6.0,-247.0,-40.0,-64.0,136.0,-7.0,9.0,-1002.0,-154.0
2.0,-244.0,-39.0,-62.0,130.0,-7.0,7.0,-1003.0,-154.0
0.0,-242.0,-39.0,-56.0,125.0,-8.0,-2.0,-994.0,-149.0
0.0,-244.0,-39.0,-51.0,117.0,-9.0,-12.0,-999.0,-144.0
0.0,-244.0,-37.0,-46.0,110.0,-9.0,-20.0,-996.0,-140.0
1.0,-244.0,-39.0,-41.0,101.0,-8.0,-27.0,-997.0,-136.0
-3.0,-242.0,-39.0,-37.0,90.0,-9.0,-26.0,-997.0,-132.0
-2.0,-244.0,-38.0,-31.0,77.0,-12.0,-27.0,-1004.0,-134.0
-2.0,-241.0,-36.0,-29.0,62.0,-14.0,-30.0,-997.0,-142.0
-2.0,-245.0,-39.0,-30.0,49.0,-16.0,-28.0,-1002.0,-140.0
0.0,-248.0,-42.0,-30.0,32.0,-16.0,-25.0,-999.0,-140.0
0.0,-243.0,-38.0,-33.0,14.0,-18.0,-21.0,-998.0,-139.0
2.0,-247.0,-44.0,-36.0,-2.0,-21.0,-21.0,-996.0,-142.0
-1.0,-243.0,-40.0,-38.0,-19.0,-22.0,-21.0,-994.0,-146.0
-2.0,-245.0,-36.0,-43.0,-37.0,-24.0,-14.0,-994.0,-136.0
0.0,-240.0,-37.0,-45.0,-53.0,-25.0,-17.0,-990.0,-130.0
0.0,-239.0,-35.0,-48.0,-71.0,-26.0,-8.0,-987.0,-120.0
4.0,-242.0,-22.0,-46.0,-92.0,-27.0,-4.0,-986.0,-113.0
3.0,-242.0,-34.0,-43.0,-112.0,-28.0,6.0,-985.0,-107.0
4.0,-238.0,-31.0,-37.0,-132.0,-28.0,7.0,-980.0,-101.0
7.0,-236.0,-26.0,-32.0,-149.0,-27.0,14.0,-979.0,-97.0
12.0,-240.0,-26.0,-28.0,-163.0,-24.0,31.0,-982.0,-97.0
17.0,-240.0,-26.0,-27.0,-174.0,-21.0,37.0,-980.0,-103.0
17.0,-240.0,-26.0,-29.0,-180.0,-20.0,54.0,-976.0,-102.0
21.0,-239.0,-37.0,-36.0,-185.0,-16.0,65.0,-980.0,-110.0
23.0,-236.0,-36.0,-44.0,-185.0,-14.0,82.0,-976.0,-115.0
32.0,-238.0,-34.0,-54.0,-183.0,-12.0,98.0,-975.0,-122.0
39.0,-240.0,-36.0,-65.0,-179.0,-10.0,113.0,-984.0,-131.0
39.0,-237.0,-40.0,-80.0,-175.0,-10.0,132.0,-979.0,-146.0
40.0,-237.0,-35.0,-96.0,-170.0,-7.0,146.0,-978.0,-140.0
48.0,-237.0,-38.0,-114.0,-165.0,-12.0,156.0,-982.0,-146.0
50.0,-237.0,-43.0,-132.0,-158.0,-15.0,167.0,-977.0,-150.0
53.0,-239.0,-46.0,-152.0,-149.0,-21.0,181.0,-984.0,-162.0
56.0,-239.0,-48.0,-174.0,-137.0,-28.0,195.0,-988.0,-172.0
58.0,-243.0,-48.0,-195.0,-123.0,-35.0,203.0,-985.0,-182.0
57.0,-238.0,-49.0,-213.0,-106.0,-42.0,211.0,-988.0,-191.0
59.0,-240.0,-51.0,-228.0,-90.0,-51.0,211.0,-989.0,-202.0
61.0,-245.0,-48.0,-239.0,-70.0,-61.0,210.0,-985.0,-206.0
61.0,-240.0,-54.0,-248.0,-52.0,-72.0,207.0,-984.0,-207.0
63.0,-233.0,-55.0,-251.0,-35.0,-81.0,211.0,-977.0,-208.0
56.0,-236.0,-57.0,-250.0,-20.0,-90.0,202.0,-976.0,-215.0
56.0,-238.0,-61.0,-248.0,-3.0,-96.0,192.0,-969.0,-212.0
51.0,-237.0,-54.0,-243.0,8.0,-98.0,180.0,-966.0,-206.0
49.0,-238.0,-52.0,-236.0,18.0,-99.0,167.0,-968.0,-206.0
47.0,-235.0,-54.0,-226.0,25.0,-99.0,162.0,-972.0,-203.0
40.0,-242.0,-49.0,-214.0,30.0,-97.0,144.0,-971.0,-198.0
32.0,-237.0,-52.0,-203.0,29.0,-92.0,122.0,-985.0,-192.0
31.0,-242.0,-53.0,-195.0,24.0,-87.0,108.0,-992.0,-190.0
23.0,-247.0,-52.0,-187.0,14.0,-80.0,77.0,-1007.0,-194.0
19.0,-247.0,-52.0,-181.0,-3.0,-74.0,59.0,-1023.0,-180.0
11.0,-251.0,-53.0,-177.0,-22.0,-65.0,34.0,-1040.0,-168.0
7.0,-257.0,-43.0,-169.0,-44.0,-57.0,17.0,-1060.0,-162.0
2.0,-257.0,-42.0,-158.0,-71.0,-47.0,-2.0,-1070.0,-154.0
-1.0,-261.0,-43.0,-143.0,-102.0,-39.0,-18.0,-1082.0,-152.0
-3.0,-266.0,-37.0,-125.0,-139.0,-30.0,-36.0,-1098.0,-148.0
-9.0,-269.0,-40.0,-107.0,-175.0,-21.0,-49.0,-1099.0,-144.0
-13.0,-268.0,-39.0,-86.0,-213.0,-11.0,-69.0,-1102.0,-141.0
-15.0,-274.0,-39.0,-63.0,-247.0,-2.0,-79.0,-1105.0,-146.0
-21.0,-268.0,-39.0,-42.0,-279.0,4.0,-92.0,-1090.0,-139.0
-20.0,-264.0,-39.0,-23.0,-307.0,13.0,-98.0,-1081.0,-151.0
-24.0,-257.0,-40.0,-10.0,-331.0,20.0,-95.0,-1071.0,-154.0
-22.0,-259.0,-35.0,-4.0,-350.0,27.0,-97.0,-1059.0,-153.0
-20.0,-252.0,-41.0,0.0,-366.0,34.0,-100.0,-1033.0,-146.0
-22.0,-249.0,-34.0,-1.0,-379.0,41.0,-97.0,-1018.0,-136.0
