acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
-4.0,-257.0,23.0,-21.0,58.0,-4.0,7.0,-985.0,40.0
-5.0,-253.0,21.0,-20.0,57.0,-3.0,7.0,-1000.0,36.0
-5.0,-254.0,20.0,-18.0,56.0,-4.0,10.0,-985.0,41.0
-6.0,-254.0,17.0,-18.0,56.0,-3.0,9.0,-996.0,38.0
-4.0,-260.0,17.0,-19.0,57.0,-3.0,9.0,-987.0,34.0
-9.0,-249.0,11.0,-19.0,59.0,-1.0,5.0,-986.0,29.0
-6.0,-256.0,17.0,-21.0,59.0,-2.0,9.0,-992.0,28.0
-6.0,-253.0,18.0,-21.0,58.0,0.0,6.0,-983.0,28.0
-4.0,-255.0,15.0,-20.0,59.0,2.0,9.0,-986.0,31.0
-6.0,-256.0,19.0,-19.0,61.0,2.0,12.0,-985.0,31.0
-4.0,-253.0,19.0,-17.0,64.0,1.0,9.0,-981.0,32.0
-4.0,-257.0,15.0,-17.0,64.0,1.0,14.0,-991.0,29.0
-3.0,-256.0,15.0,-20.0,66.0,-1.0,14.0,-991.0,32.0
-1.0,-258.0,16.0,-20.0,68.0,-3.0,13.0,-1000.0,29.0
-2.0,-258.0,21.0,-19.0,70.0,-3.0,15.0,-998.0,37.0
-7.0,-256.0,18.0,-18.0,71.0,-2.0,13.0,-993.0,30.0
-2.0,-257.0,20.0,-18.0,69.0,-3.0,14.0,-990.0,28.0
-7.0,-253.0,18.0,-21.0,69.0,-3.0,15.0,-993.0,31.0
-7.0,-252.0,23.0,-21.0,70.0,-3.0,11.0,-984.0,30.0
-11.0,-259.0,24.0,-20.0,72.0,-2.0,17.0,-995.0,34.0
-5.0,-258.0,16.0,-19.0,72.0,-3.0,13.0,-987.0,26.0
-3.0,-249.0,20.0,-19.0,73.0,-5.0,10.0,-986.0,35.0
-14.0,-253.0,19.0,-19.0,72.0,-3.0,13.0,-987.0,36.0
-8.0,-254.0,17.0,-18.0,73.0,-4.0,10.0,-977.0,41.0
-9.0,-257.0,14.0,-18.0,72.0,-4.0,9.0,-992.0,38.0
-11.0,-254.0,15.0,-19.0,72.0,-6.0,9.0,-983.0,35.0
-6.0,-255.0,18.0,-19.0,72.0,-5.0,9.0,-984.0,31.0
-9.0,-251.0,19.0,-21.0,72.0,-4.0,1.0,-981.0,34.0
-8.0,-255.0,15.0,-21.0,70.0,-3.0,6.0,-977.0,34.0
-2.0,-250.0,11.0,-23.0,68.0,-5.0,7.0,-982.0,32.0
0.0,-261.0,23.0,-23.0,67.0,-3.0,7.0,-983.0,33.0
-9.0,-240.0,15.0,-22.0,65.0,-2.0,8.0,-984.0,31.0
-2.0,-249.0,23.0,-23.0,65.0,-1.0,4.0,-989.0,36.0
