acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
9.0,-246.0,-64.0,-22.0,64.0,-2.0,3.0,-954.0,-192.0
6.0,-249.0,-66.0,-27.0,66.0,1.0,6.0,-956.0,-188.0
8.0,-247.0,-67.0,-29.0,67.0,-2.0,2.0,-961.0,-192.0
6.0,-248.0,-70.0,-31.0,64.0,0.0,4.0,-966.0,-187.0
7.0,-251.0,-68.0,-29.0,62.0,-1.0,2.0,-974.0,-188.0
9.0,-253.0,-66.0,-29.0,58.0,2.0,6.0,-976.0,-186.0
9.0,-254.0,-66.0,-28.0,55.0,0.0,4.0,-974.0,-187.0
9.0,-251.0,-63.0,-25.0,54.0,2.0,3.0,-972.0,-186.0
6.0,-253.0,-68.0,-19.0,52.0,1.0,-3.0,-976.0,-185.0
7.0,-253.0,-65.0,-13.0,52.0,3.0,0.0,-980.0,-184.0
6.0,-256.0,-68.0,-7.0,51.0,2.0,-3.0,-975.0,-183.0
3.0,-252.0,-65.0,1.0,51.0,3.0,-4.0,-980.0,-184.0
8.0,-252.0,-66.0,5.0,51.0,1.0,-1.0,-975.0,-186.0
5.0,-250.0,-63.0,10.0,51.0,6.0,0.0,-968.0,-188.0
6.0,-252.0,-69.0,13.0,51.0,4.0,-2.0,-966.0,-184.0
3.0,-251.0,-63.0,14.0,53.0,7.0,4.0,-961.0,-182.0
-1.0,-250.0,-60.0,13.0,52.0,3.0,-5.0,-958.0,-183.0
6.0,-247.0,-64.0,14.0,52.0,6.0,0.0,-958.0,-179.0
7.0,-246.0,-64.0,12.0,50.0,4.0,-5.0,-957.0,-176.0
8.0,-241.0,-61.0,11.0,52.0,6.0,3.0,-955.0,-180.0
-1.0,-240.0,-81.0,10.0,51.0,5.0,0.0,-955.0,-175.0
6.0,-241.0,-59.0,8.0,50.0,7.0,3.0,-953.0,-180.0
4.0,-256.0,-65.0,4.0,52.0,5.0,0.0,-953.0,-178.0
19.0,-248.0,-72.0,-1.0,53.0,7.0,4.0,-954.0,-186.0
19.0,-245.0,-67.0,-5.0,55.0,6.0,-1.0,-956.0,-184.0
8.0,-247.0,-64.0,-9.0,53.0,7.0,2.0,-958.0,-184.0
8.0,-250.0,-63.0,-12.0,53.0,4.0,1.0,-964.0,-185.0
8.0,-251.0,-65.0,-14.0,52.0,6.0,3.0,-962.0,-183.0
9.0,-249.0,-61.0,-18.0,50.0,4.0,4.0,-963.0,-185.0
7.0,-247.0,-65.0,-20.0,48.0,5.0,3.0,-971.0,-189.0
7.0,-251.0,-67.0,-22.0,49.0,3.0,3.0,-971.0,-185.0
7.0,-251.0,-65.0,-22.0,46.0,5.0,3.0,-977.0,-187.0
9.0,-251.0,-63.0,-23.0,49.0,4.0,3.0,-971.0,-188.0
7.0,-253.0,-66.0,-22.0,49.0,5.0,0.0,-970.0,-186.0
9.0,-251.0,-65.0,-21.0,49.0,3.0,0.0,-970.0,-189.0
6.0,-252.0,-66.0,-20.0,53.0,4.0,4.0,-971.0,-187.0
7.0,-251.0,-68.0,-16.0,55.0,2.0,-2.0,-970.0,-191.0
6.0,-250.0,-63.0,-14.0,57.0,4.0,-2.0,-968.0,-186.0
7.0,-253.0,-65.0,-10.0,58.0,1.0,-1.0,-972.0,-185.0
5.0,-253.0,-70.0,-7.0,58.0,2.0,1.0,-963.0,-186.0
7.0,-249.0,-65.0,-2.0,58.0,0.0,-1.0,-964.0,-185.0
7.0,-248.0,-68.0,0.0,57.0,1.0,-6.0,-963.0,-184.0
5.0,-250.0,-62.0,4.0,55.0,0.0,-2.0,-958.0,-186.0
5.0,-251.0,-68.0,5.0,53.0,3.0,0.0,-951.0,-183.0
6.0,-248.0,-62.0,7.0,51.0,-1.0,-2.0,-958.0,-182.0
6.0,-249.0,-63.0,4.0,48.0,0.0,-7.0,-956.0,-185.0
8.0,-248.0,-63.0,1.0,44.0,1.0,0.0,-957.0,-186.0
2.0,-250.0,-66.0,-3.0,41.0,1.0,-1.0,-962.0,-186.0
5.0,-249.0,-66.0,-4.0,38.0,0.0,-4.0,-964.0,-186.0
1.0,-250.0,-68.0,-8.0,36.0,1.0,-4.0,-963.0,-181.0
5.0,-250.0,-67.0,-9.0,35.0,1.0,-4.0,-966.0,-185.0
6.0,-251.0,-66.0,-10.0,34.0,1.0,-4.0,-968.0,-184.0
8.0,-251.0,-63.0,-8.0,34.0,1.0,-4.0,-970.0,-182.0
6.0,-251.0,-66.0,-4.0,34.0,3.0,-5.0,-968.0,-187.0
8.0,-251.0,-67.0,-3.0,35.0,0.0,-3.0,-967.0,-184.0
8.0,-251.0,-66.0,-2.0,35.0,1.0,-2.0,-965.0,-180.0
6.0,-253.0,-65.0,0.0,36.0,-1.0,-4.0,-966.0,-181.0
6.0,-252.0,-65.0,0.0,36.0,-1.0,-2.0,-965.0,-183.0
9.0,-251.0,-62.0,0.0,38.0,-2.0,3.0,-966.0,-183.0
6.0,-250.0,-67.0,1.0,40.0,-1.0,5.0,-967.0,-183.0
8.0,-249.0,-64.0,3.0,41.0,-2.0,3.0,-966.0,-185.0
8.0,-248.0,-65.0,3.0,41.0,-4.0,2.0,-967.0,-185.0
8.0,-250.0,-63.0,2.0,41.0,-3.0,4.0,-958.0,-183.0
9.0,-250.0,-66.0,1.0,41.0,-3.0,3.0,-963.0,-186.0
8.0,-250.0,-64.0,1.0,42.0,-4.0,6.0,-962.0,-182.0
5.0,-249.0,-63.0,-1.0,42.0,-4.0,4.0,-967.0,-185.0
9.0,-249.0,-61.0,-1.0,44.0,-4.0,2.0,-964.0,-185.0
8.0,-251.0,-67.0,-1.0,43.0,-4.0,4.0,-957.0,-185.0
7.0,-249.0,-64.0,-3.0,45.0,-4.0,3.0,-958.0,-185.0
7.0,-247.0,-67.0,-4.0,48.0,-3.0,6.0,-963.0,-187.0
9.0,-250.0,-68.0,-4.0,49.0,-2.0,7.0,-960.0,-184.0
8.0,-250.0,-68.0,-4.0,51.0,-1.0,6.0,-957.0,-185.0
8.0,-249.0,-67.0,-3.0,53.0,-2.0,8.0,-961.0,-188.0
7.0,-247.0,-66.0,-4.0,55.0,-2.0,10.0,-965.0,-186.0
8.0,-249.0,-66.0,-5.0,55.0,-2.0,8.0,-967.0,-181.0
11.0,-248.0,-67.0,-7.0,57.0,-3.0,11.0,-958.0,-186.0
10.0,-251.0,-65.0,-8.0,57.0,-1.0,8.0,-965.0,-184.0
8.0,-249.0,-67.0,-8.0,57.0,-3.0,9.0,-967.0,-183.0
7.0,-249.0,-64.0,-8.0,57.0,-2.0,9.0,-965.0,-182.0
10.0,-252.0,-61.0,-8.0,56.0,-3.0,9.0,-965.0,-183.0
8.0,-251.0,-66.0,-7.0,58.0,-1.0,4.0,-966.0,-181.0
8.0,-251.0,-65.0,-5.0,59.0,-3.0,8.0,-968.0,-181.0
10.0,-254.0,-65.0,-5.0,62.0,-3.0,10.0,-963.0,-179.0
7.0,-251.0,-67.0,-5.0,65.0,-4.0,6.0,-974.0,-186.0
8.0,-250.0,-66.0,-3.0,66.0,-3.0,8.0,-967.0,-186.0
8.0,-250.0,-64.0,-3.0,70.0,-3.0,7.0,-969.0,-186.0
7.0,-252.0,-66.0,-2.0,72.0,-2.0,4.0,-970.0,-187.0
5.0,-252.0,-65.0,-2.0,71.0,-3.0,4.0,-965.0,-185.0
7.0,-253.0,-63.0,0.0,72.0,-1.0,2.0,-957.0,-183.0
9.0,-250.0,-63.0,2.0,72.0,-3.0,3.0,-967.0,-185.0
6.0,-250.0,-65.0,3.0,70.0,0.0,3.0,-960.0,-183.0
6.0,-247.0,-67.0,5.0,71.0,-3.0,-1.0,-967.0,-182.0
7.0,-250.0,-65.0,3.0,70.0,-2.0,2.0,-963.0,-183.0
5.0,-247.0,-65.0,3.0,70.0,-4.0,0.0,-961.0,-179.0
7.0,-250.0,-65.0,0.0,68.0,-3.0,2.0,-964.0,-186.0
6.0,-251.0,-66.0,-3.0,65.0,-3.0,4.0,-955.0,-175.0
5.0,-248.0,-63.0,-5.0,64.0,-2.0,2.0,-959.0,-185.0
8.0,-249.0,-62.0,-6.0,65.0,-5.0,0.0,-957.0,-185.0
8.0,-249.0,-67.0,-8.0,65.0,-4.0,4.0,-957.0,-185.0
6.0,-248.0,-64.0,-9.0,65.0,-5.0,1.0,-959.0,-187.0
3.0,-246.0,-64.0,-11.0,66.0,-4.0,2.0,-962.0,-185.0
9.0,-248.0,-65.0,-13.0,68.0,-5.0,2.0,-964.0,-184.0
9.0,-251.0,-62.0,-14.0,68.0,-5.0,4.0,-969.0,-183.0
6.0,-250.0,-63.0,-13.0,70.0,-6.0,7.0,-968.0,-181.0
6.0,-251.0,-63.0,-12.0,71.0,-4.0,4.0,-972.0,-181.0
6.0,-253.0,-64.0,-12.0,69.0,-6.0,0.0,-975.0,-185.0
6.0,-252.0,-62.0,-8.0,67.0,-4.0,1.0,-971.0,-181.0
9.0,-254.0,-61.0,-7.0,66.0,-7.0,3.0,-971.0,-178.0
8.0,-253.0,-67.0,-5.0,63.0,-4.0,0.0,-971.0,-174.0
7.0,-253.0,-63.0,-5.0,63.0,-7.0,2.0,-968.0,-181.0
5.0,-251.0,-63.0,-3.0,62.0,-5.0,2.0,-971.0,-183.0
6.0,-250.0,-63.0,-2.0,63.0,-6.0,-1.0,-967.0,-176.0
8.0,-249.0,-63.0,0.0,63.0,-6.0,6.0,-963.0,-178.0
8.0,-248.0,-67.0,0.0,64.0,-7.0,-1.0,-961.0,-179.0
9.0,-249.0,-64.0,-3.0,65.0,-6.0,7.0,-960.0,-190.0
6.0,-245.0,-69.0,-4.0,66.0,-9.0,5.0,-952.0,-187.0
7.0,-247.0,-65.0,-7.0,69.0,-6.0,7.0,-953.0,-190.0
9.0,-244.0,-66.0,-10.0,71.0,-7.0,2.0,-955.0,-185.0
7.0,-250.0,-65.0,-14.0,71.0,-5.0,8.0,-957.0,-185.0
9.0,-249.0,-62.0,-18.0,71.0,-6.0,5.0,-959.0,-178.0
8.0,-249.0,-64.0,-20.0,71.0,-4.0,14.0,-957.0,-186.0
10.0,-251.0,-67.0,-21.0,71.0,-6.0,11.0,-964.0,-184.0
9.0,-251.0,-64.0,-21.0,73.0,-2.0,10.0,-966.0,-182.0
9.0,-251.0,-67.0,-18.0,76.0,-5.0,9.0,-970.0,-182.0
8.0,-252.0,-63.0,-15.0,77.0,-1.0,11.0,-968.0,-183.0
11.0,-251.0,-63.0,-11.0,79.0,-3.0,7.0,-971.0,-179.0
7.0,-252.0,-64.0,-7.0,82.0,2.0,9.0,-968.0,-179.0
